	celltype	cell
ola_mES_2i_2_93.counts	1.11213658876309	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	1.05092399009772	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	2.01181433968598	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	1.18659119823382	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	1.37642427828529	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	1.13290905408808	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	1.02993287379484	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	1.04404147010077	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	1.1417615727587	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	1.21006545353078	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	1.10988140588038	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	1.08171437189123	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	1.08135862298449	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	1.13613941674154	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	1.22145547593853	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	1.02116215880251	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	1.14167973266548	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	1.16104446010673	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	1.04478150235513	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	1.05010710737021	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	1.11782088385865	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	1.0698873993347	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	1.07800070442656	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	1.22419123735904	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	1.12493651785885	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	1.49738056212109	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	1.10341009870703	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	1.08882116771845	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.04320147390696	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.0742593794753	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.17451486738034	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.07989976885951	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.14278959369066	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.12518612438413	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.19174884861895	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.03285399592616	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.41881396005463	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.04623361082263	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.11526175422885	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.02869052249933	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.0517744088645	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.10261091533976	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.0789218572398	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.32678884685645	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.44141126609093	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.07480014984826	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.07989666366695	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.18202583355156	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.34531365958938	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.39668057275086	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.0655682268766	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.56961693183489	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.05465583476696	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.02955600817891	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.01946019086624	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.23729642234671	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.04489191822058	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.06410111913699	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.45084614991643	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.15801123997602	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.06191005369885	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	2.43505706978139	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.4400857159359	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.2466231964505	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.19147431677854	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.31799168170479	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	2.08660426434851	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.10683498854991	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.12588107026506	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.06690687609132	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.15106488860821	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.14197710370178	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.29600927975736	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.90136910738694	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.27927448558003	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.34659951617763	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.10607088401879	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.17902270654173	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.1007662163425	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.58688746637679	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.24583558366335	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.36061082143396	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.09560444289351	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.1433299107321	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.26321717736048	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.16776250353675	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.12481275159125	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.1902970290824	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.10434385799134	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.19383704762143	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.23744702170931	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.10668687727996	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.2159837026876	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.09273062657497	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.03540308419224	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.1166330203892	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.15643765342331	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.11713750575298	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.04847819815644	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.18049168739022	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.24618168391312	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.26051186998098	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.76593642379489	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.01340227722492	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.12423674563266	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.19130938148535	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.11565824900645	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.11153736856676	ola_mES_a2i_2_50.counts
