	batch	cell
ola_mES_lif_2_56.counts	1.10236278650655	ola_mES_lif_2_56.counts
ola_mES_lif_2_57.counts	1.7084774617751	ola_mES_lif_2_57.counts
ola_mES_lif_2_58.counts	1.27165069778033	ola_mES_lif_2_58.counts
ola_mES_lif_2_59.counts	1.00501873205001	ola_mES_lif_2_59.counts
ola_mES_lif_2_6.counts	1.03082699001317	ola_mES_lif_2_6.counts
ola_mES_lif_2_60.counts	1.01655973553974	ola_mES_lif_2_60.counts
ola_mES_lif_2_61.counts	1.10221356044971	ola_mES_lif_2_61.counts
ola_mES_lif_2_63.counts	1.00938208633536	ola_mES_lif_2_63.counts
ola_mES_lif_2_64.counts	1.07190411968806	ola_mES_lif_2_64.counts
ola_mES_lif_2_65.counts	1.00962553595307	ola_mES_lif_2_65.counts
ola_mES_lif_2_66.counts	1.00485774851499	ola_mES_lif_2_66.counts
ola_mES_lif_2_67.counts	1.02522059666865	ola_mES_lif_2_67.counts
ola_mES_lif_2_68.counts	1.01035943635962	ola_mES_lif_2_68.counts
ola_mES_lif_2_69.counts	1.02542049171595	ola_mES_lif_2_69.counts
ola_mES_lif_2_7.counts	1.03294837639098	ola_mES_lif_2_7.counts
ola_mES_lif_2_70.counts	1.00710720463463	ola_mES_lif_2_70.counts
ola_mES_lif_2_71.counts	1.01310005259064	ola_mES_lif_2_71.counts
ola_mES_lif_2_72.counts	1.07853734888142	ola_mES_lif_2_72.counts
ola_mES_lif_2_73.counts	1.58137123985127	ola_mES_lif_2_73.counts
ola_mES_lif_2_74.counts	1.00756204977438	ola_mES_lif_2_74.counts
ola_mES_lif_2_75.counts	1.24019094930294	ola_mES_lif_2_75.counts
ola_mES_lif_2_76.counts	1.15433453003142	ola_mES_lif_2_76.counts
ola_mES_lif_2_77.counts	1.00614351088913	ola_mES_lif_2_77.counts
ola_mES_lif_2_79.counts	1.01658942303211	ola_mES_lif_2_79.counts
ola_mES_lif_2_8.counts	1.00506257232839	ola_mES_lif_2_8.counts
ola_mES_lif_2_80.counts	1.18810578206076	ola_mES_lif_2_80.counts
ola_mES_lif_2_81.counts	1.00176346675649	ola_mES_lif_2_81.counts
ola_mES_lif_2_82.counts	1.00345789996091	ola_mES_lif_2_82.counts
ola_mES_lif_2_83.counts	1.01314466366872	ola_mES_lif_2_83.counts
ola_mES_lif_2_84.counts	1.01211298110278	ola_mES_lif_2_84.counts
ola_mES_lif_2_86.counts	1.00587870556175	ola_mES_lif_2_86.counts
ola_mES_lif_2_87.counts	1.01013345286283	ola_mES_lif_2_87.counts
ola_mES_lif_2_89.counts	1.09448026340936	ola_mES_lif_2_89.counts
ola_mES_lif_2_9.counts	1.01210321013967	ola_mES_lif_2_9.counts
ola_mES_lif_2_90.counts	1.00688748430523	ola_mES_lif_2_90.counts
ola_mES_lif_2_91.counts	1.1614986601347	ola_mES_lif_2_91.counts
ola_mES_lif_2_92.counts	1.01369245007966	ola_mES_lif_2_92.counts
ola_mES_lif_2_93.counts	1.0041788710094	ola_mES_lif_2_93.counts
ola_mES_lif_2_94.counts	1.02251813464157	ola_mES_lif_2_94.counts
ola_mES_lif_2_95.counts	1.0086592069866	ola_mES_lif_2_95.counts
ola_mES_lif_2_96.counts	1.02056719264902	ola_mES_lif_2_96.counts
ola_mES_lif_3_1.counts	1.0324075978824	ola_mES_lif_3_1.counts
ola_mES_lif_3_10.counts	1.03563907814332	ola_mES_lif_3_10.counts
ola_mES_lif_3_11.counts	1.10045704355718	ola_mES_lif_3_11.counts
ola_mES_lif_3_12.counts	1.06573529377491	ola_mES_lif_3_12.counts
ola_mES_lif_3_13.counts	1.11652119456278	ola_mES_lif_3_13.counts
ola_mES_lif_3_14.counts	1.07561497615369	ola_mES_lif_3_14.counts
ola_mES_lif_3_15.counts	1.02743118505389	ola_mES_lif_3_15.counts
ola_mES_lif_3_16.counts	1.06323215472124	ola_mES_lif_3_16.counts
ola_mES_lif_3_17.counts	1.08066013603057	ola_mES_lif_3_17.counts
ola_mES_lif_3_19.counts	1.02196817033434	ola_mES_lif_3_19.counts
ola_mES_lif_3_2.counts	1.10554823586244	ola_mES_lif_3_2.counts
ola_mES_lif_3_20.counts	1.20707609662611	ola_mES_lif_3_20.counts
ola_mES_lif_3_21.counts	1.05909186593064	ola_mES_lif_3_21.counts
ola_mES_lif_3_22.counts	1.05574689413531	ola_mES_lif_3_22.counts
ola_mES_lif_3_23.counts	1.06124730919468	ola_mES_lif_3_23.counts
ola_mES_lif_3_24.counts	1.15239750078942	ola_mES_lif_3_24.counts
ola_mES_lif_3_26.counts	1.03000308146923	ola_mES_lif_3_26.counts
ola_mES_lif_3_27.counts	1.15940508179361	ola_mES_lif_3_27.counts
ola_mES_lif_3_28.counts	1.0848652770781	ola_mES_lif_3_28.counts
ola_mES_lif_3_29.counts	1.01802471670201	ola_mES_lif_3_29.counts
ola_mES_lif_3_3.counts	1.10925499882482	ola_mES_lif_3_3.counts
ola_mES_lif_3_30.counts	1.04922851056143	ola_mES_lif_3_30.counts
ola_mES_lif_3_31.counts	1.03656815680867	ola_mES_lif_3_31.counts
ola_mES_lif_3_32.counts	1.02657192413586	ola_mES_lif_3_32.counts
ola_mES_lif_3_33.counts	1.06588274780444	ola_mES_lif_3_33.counts
ola_mES_lif_3_34.counts	1.26406270787662	ola_mES_lif_3_34.counts
ola_mES_lif_3_35.counts	1.35950959647116	ola_mES_lif_3_35.counts
ola_mES_lif_3_36.counts	1.06873162749718	ola_mES_lif_3_36.counts
ola_mES_lif_3_37.counts	1.06489284096439	ola_mES_lif_3_37.counts
ola_mES_lif_3_38.counts	1.02504908453257	ola_mES_lif_3_38.counts
ola_mES_lif_3_39.counts	1.04693440059768	ola_mES_lif_3_39.counts
ola_mES_lif_3_4.counts	1.09026460113836	ola_mES_lif_3_4.counts
ola_mES_lif_3_40.counts	1.07548420884166	ola_mES_lif_3_40.counts
ola_mES_lif_3_42.counts	1.15148699975702	ola_mES_lif_3_42.counts
ola_mES_lif_3_45.counts	1.02015276025625	ola_mES_lif_3_45.counts
ola_mES_lif_3_46.counts	1.02690167348846	ola_mES_lif_3_46.counts
ola_mES_lif_3_47.counts	1.234305095177	ola_mES_lif_3_47.counts
ola_mES_lif_3_48.counts	1.07008350131062	ola_mES_lif_3_48.counts
ola_mES_lif_3_49.counts	1.13357744054111	ola_mES_lif_3_49.counts
ola_mES_lif_3_5.counts	1.10792140514513	ola_mES_lif_3_5.counts
ola_mES_lif_3_50.counts	1.02267237938443	ola_mES_lif_3_50.counts
ola_mES_lif_3_51.counts	1.04512473391313	ola_mES_lif_3_51.counts
ola_mES_lif_3_52.counts	1.05126009924225	ola_mES_lif_3_52.counts
ola_mES_lif_3_53.counts	1.20591470925911	ola_mES_lif_3_53.counts
ola_mES_lif_3_54.counts	1.05542689728968	ola_mES_lif_3_54.counts
ola_mES_lif_3_56.counts	1.02669849648474	ola_mES_lif_3_56.counts
ola_mES_lif_3_57.counts	1.08801407603736	ola_mES_lif_3_57.counts
ola_mES_lif_3_58.counts	1.00193901157109	ola_mES_lif_3_58.counts
ola_mES_lif_3_59.counts	1.06063342153667	ola_mES_lif_3_59.counts
ola_mES_lif_3_6.counts	1.14503945164163	ola_mES_lif_3_6.counts
ola_mES_lif_3_60.counts	1.05157549529117	ola_mES_lif_3_60.counts
ola_mES_lif_3_61.counts	1.02403126812089	ola_mES_lif_3_61.counts
ola_mES_lif_3_63.counts	1.03983992919013	ola_mES_lif_3_63.counts
ola_mES_lif_3_64.counts	1.09430520835911	ola_mES_lif_3_64.counts
ola_mES_lif_3_65.counts	1.03235853789237	ola_mES_lif_3_65.counts
ola_mES_lif_3_69.counts	1.22513516646966	ola_mES_lif_3_69.counts
ola_mES_lif_3_70.counts	1.0201599444371	ola_mES_lif_3_70.counts
ola_mES_lif_3_71.counts	1.14426566305145	ola_mES_lif_3_71.counts
ola_mES_lif_3_72.counts	1.06570982667173	ola_mES_lif_3_72.counts
ola_mES_lif_3_73.counts	1.09598904729155	ola_mES_lif_3_73.counts
ola_mES_lif_3_74.counts	1.09905447541631	ola_mES_lif_3_74.counts
ola_mES_lif_3_75.counts	1.10065819930692	ola_mES_lif_3_75.counts
ola_mES_lif_3_76.counts	1.18395458131502	ola_mES_lif_3_76.counts
ola_mES_lif_3_77.counts	1.04483512630289	ola_mES_lif_3_77.counts
ola_mES_lif_3_78.counts	1.01815420035943	ola_mES_lif_3_78.counts
ola_mES_lif_3_8.counts	1.11021069692771	ola_mES_lif_3_8.counts
ola_mES_lif_3_80.counts	1.0252913666803	ola_mES_lif_3_80.counts
ola_mES_lif_3_82.counts	1.08945564482575	ola_mES_lif_3_82.counts
ola_mES_lif_3_83.counts	1.02541968719729	ola_mES_lif_3_83.counts
ola_mES_lif_3_84.counts	1.06563846508032	ola_mES_lif_3_84.counts
ola_mES_lif_3_87.counts	1.15509784834152	ola_mES_lif_3_87.counts
ola_mES_lif_3_88.counts	1.04001933874145	ola_mES_lif_3_88.counts
ola_mES_lif_3_89.counts	1.04743009121438	ola_mES_lif_3_89.counts
ola_mES_lif_3_9.counts	1.06269443929701	ola_mES_lif_3_9.counts
ola_mES_lif_3_90.counts	1.15055358622887	ola_mES_lif_3_90.counts
ola_mES_lif_3_92.counts	1.14053707013788	ola_mES_lif_3_92.counts
ola_mES_lif_3_94.counts	1.12816163183979	ola_mES_lif_3_94.counts
ola_mES_lif_3_95.counts	1.07019388845952	ola_mES_lif_3_95.counts
ola_mES_lif_3_96.counts	1.08960283247627	ola_mES_lif_3_96.counts
