	batch	cell
ola_mES_2i_2_93.counts	1.14018629734699	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	1.61384570791899	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	1.6620362368916	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	1.6341791219941	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	1.99117234949141	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	1.70279843586017	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	1.99446568753615	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	1.99779110997379	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	1.82924021980475	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	1.88747531629317	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	1.48269449056662	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	1.80911924217028	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	1.35432067785493	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	1.8527535431647	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	1.68540773342752	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	1.9821522934859	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	1.60865155167807	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	1.62197440067291	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	1.96492621988526	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	1.94924488210717	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	1.42375046491193	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	1.57967560749909	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	1.54650524974368	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	1.59724725210986	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	1.45569838260571	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	1.49990757565495	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	1.61677944321809	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	1.97709057962112	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.54182151961616	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.92914377308792	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.62654248148368	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.75917148147853	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.97019462834413	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.50289471413341	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.99658792194105	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.92396265379347	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.61741991945758	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.69762867286954	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.42137257067211	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.80520251979442	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.98435012867299	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.72129928208344	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.58648201769555	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.78233802460114	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.24489427319671	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.6779673383167	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.75010240071772	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.85828908849613	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.89406892376934	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.55547548837927	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.80649706590676	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.94188022791595	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.5605209195835	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.85653887601779	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.91710476913523	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.97990149122651	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.65214635379148	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.99999147657212	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.87749904500798	ola_mES_2i_3_90.counts
