	batch	cell
ola_mES_2i_2_93.counts	1.08523721562067	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	1.41109804610182	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	1.8733135670423	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	1.1682902501312	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	1.19830014916331	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	1.36706349873757	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	1.4167194022352	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	1.61204305666698	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	1.31771168619878	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	1.3426780351299	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	1.25814390771663	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	1.61678672713919	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	1.17139092222855	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	1.41770779650926	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	1.26334475668459	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	1.44665541392145	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	1.41504291995243	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	1.28393193256718	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	1.39792384069069	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	1.67847653678433	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	1.22711211651479	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	1.69358618389836	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	1.29430100805402	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	1.30750195231772	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	1.22958215504016	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	1.63559582765627	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	1.2647027990632	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	1.67763163700347	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.15791054970284	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.42572105506759	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.2550131321717	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.25186642784422	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.53821691087935	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.3295543974815	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.54720662717327	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.90983839266464	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.35094789718335	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.32504521718069	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.19159594335526	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.17342538021304	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.69666421976459	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.30616147413318	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.20741556555685	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.39863019766136	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.66119939388836	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.4022663528885	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.66765666664554	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.97063669321859	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.15940914360571	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.26565744697437	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.5015403691017	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.49709549411245	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.32511757063274	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.39128792463049	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.4368747242317	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.4673543444132	ola_mES_2i_3_84.counts
