	celltype	cell
ola_mES_2i_2_93.counts	1.01648875876335	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	1.03393979292439	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	1.94530244959945	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	1.03867765442729	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	1.06808971937308	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	1.02516282250728	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	1.02041212840155	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	1.08760214938775	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	1.00185449093851	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	1.20821872065462	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	1.18493124816545	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	1.06876252445946	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	1.06037262127108	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	1.10208963104465	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	1.18639727377483	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	1.05000687174223	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	1.0563999874891	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	1.31148535864918	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	1.15719013128887	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	1.08740829891628	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	1.1409554350895	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	1.18293657595528	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	1.04866162036667	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	1.02231094615101	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	1.03035833518541	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	1.38968127403072	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	1.06271420001334	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	1.14217778211638	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.03991314275674	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.05671905361474	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.22642024693064	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.06361577978687	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.02777624059059	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.09529543866247	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.05697712585958	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.04967775071093	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.42271175745485	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.02857309033431	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.03137484787793	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.00497033062423	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.10944718408217	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.05734991352511	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.00098408300204	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.5286644880605	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	2.0942452183144	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.0308644703112	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.0761406419756	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.08675607741917	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.00765537085425	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.12361180677433	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.07178496396979	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.12773088276466	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.00119721967771	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.03192600736525	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.01093266476282	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.05157466457554	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.01455000566672	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.02427097259568	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.39095144085544	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.08295284558585	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.01314454262311	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.90823447272093	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.04455297141186	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.00550540048523	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.00047408503992	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.00303192866088	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.08472044357166	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.00536921784709	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.02842365188595	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.0091312941201	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.00733408916213	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.01672297462312	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.02745612197536	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.12778867085577	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.005156981575	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.11120327065125	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.00414654318323	ola_mES_a2i_2_22.counts
