	batch	cell
ola_mES_a2i_2_92.counts	1.00983005997167	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.05150525476633	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.14334668470019	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.02045082985528	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.01386297426079	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.38677163299758	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.29509407344301	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.98783652130125	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.06280203209783	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.20906239130812	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.14651803603712	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.37164908431433	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.24149281914681	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.13086265928459	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.06797538077493	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.2768097169623	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.11813639326155	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.11718217248636	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.09772185793918	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.1053549373498	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.60400110759454	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.10166262401413	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.85772585370882	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.28118760292937	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.09377584317383	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.30534503149889	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.09866682702737	ola_mES_a2i_3_38.counts
