	celltype	cell
ola_mES_a2i_2_5.counts	1.01185365251811	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.00476864370187	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.00786738033577	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.01539949422549	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.00845814157566	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.00251916967859	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.11350622128467	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.05534007719947	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.0178910345963	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.01476272077046	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.07108184285189	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.08184696752357	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.07863114383111	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.00639849176129	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.02368535418815	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.01005431000165	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.00731645084055	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.06309134420397	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.02316714755707	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.01842256011551	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00135272708685	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.04064706046001	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.02239453988914	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.07554020264107	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.00310643824166	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.01203803611483	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.02175330718237	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.03714184929858	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.00434570277948	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.01291209990178	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.00283388874055	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.26073553665074	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.03245460079656	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.02047196157263	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.01371882504656	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.0452480802404	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.00310102861855	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.23657941863136	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.00331140415342	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.00429770500054	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.013010087147	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.19014847214412	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.03502877720012	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.00354831620922	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.03831728949635	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.08957830303546	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.0009528048553	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.00332059190714	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.00554329881124	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.07866572515729	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.11195405484594	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.05596114553438	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.08371401280836	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.01751826243771	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.03944135000255	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.02514340126234	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.03881882918099	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.04055252911237	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.11528187812148	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.04968600378759	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.06590289456369	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.09789801411016	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.03284937856147	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.0589764391545	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.03132667065714	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.08601422471289	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.06664265075755	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.01344779612099	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.03924719073001	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.01212819875377	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.05246052158695	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.48600201825747	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.02028688576731	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.04988954563701	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.04789443013761	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.07952597646299	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.1088415477652	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.0492849917209	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.26060598980311	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.04141655997583	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.04847818242481	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.03833984139282	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.16796247329264	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.0131906392751	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.05263001610947	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.05158049200319	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.05821012572611	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.05548564225437	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.0234924746025	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.05297937105273	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.01780815299302	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.03021285169769	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.03749695903973	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.09231504917428	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.04820506407878	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.05598642447261	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.06453363409624	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.03748395996002	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.02330773520761	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.01259458154034	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.35777571347941	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.02643239656546	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.07382016932392	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.07212940375918	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.05257380884512	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.02282841461657	ola_mES_a2i_3_84.counts
