	batch	cell
ola_mES_lif_2_56.counts	1.10200328647593	ola_mES_lif_2_56.counts
ola_mES_lif_2_57.counts	1.55361478263445	ola_mES_lif_2_57.counts
ola_mES_lif_2_58.counts	1.22714935809537	ola_mES_lif_2_58.counts
ola_mES_lif_2_59.counts	1.00311330458405	ola_mES_lif_2_59.counts
ola_mES_lif_2_6.counts	1.02254296644888	ola_mES_lif_2_6.counts
ola_mES_lif_2_60.counts	1.01048620095937	ola_mES_lif_2_60.counts
ola_mES_lif_2_61.counts	1.09812148230324	ola_mES_lif_2_61.counts
ola_mES_lif_2_63.counts	1.00805677482333	ola_mES_lif_2_63.counts
ola_mES_lif_2_64.counts	1.0358128351866	ola_mES_lif_2_64.counts
ola_mES_lif_2_65.counts	1.01482322081543	ola_mES_lif_2_65.counts
ola_mES_lif_2_66.counts	1.00471409052311	ola_mES_lif_2_66.counts
ola_mES_lif_2_67.counts	1.0114032475295	ola_mES_lif_2_67.counts
ola_mES_lif_2_68.counts	1.00939006530838	ola_mES_lif_2_68.counts
ola_mES_lif_2_69.counts	1.02921772247359	ola_mES_lif_2_69.counts
ola_mES_lif_2_7.counts	1.02879297910867	ola_mES_lif_2_7.counts
ola_mES_lif_2_70.counts	1.0054620120451	ola_mES_lif_2_70.counts
ola_mES_lif_2_71.counts	1.01111394956682	ola_mES_lif_2_71.counts
ola_mES_lif_2_72.counts	1.05883920145341	ola_mES_lif_2_72.counts
ola_mES_lif_2_73.counts	1.59558434825803	ola_mES_lif_2_73.counts
ola_mES_lif_2_74.counts	1.00871101344428	ola_mES_lif_2_74.counts
ola_mES_lif_2_75.counts	1.21033464780866	ola_mES_lif_2_75.counts
ola_mES_lif_2_76.counts	1.15066736581837	ola_mES_lif_2_76.counts
ola_mES_lif_2_77.counts	1.00527743174205	ola_mES_lif_2_77.counts
ola_mES_lif_2_79.counts	1.01752666205199	ola_mES_lif_2_79.counts
ola_mES_lif_2_8.counts	1.00244618110442	ola_mES_lif_2_8.counts
ola_mES_lif_2_80.counts	1.09856192074943	ola_mES_lif_2_80.counts
ola_mES_lif_2_81.counts	1.001812533408	ola_mES_lif_2_81.counts
ola_mES_lif_2_82.counts	1.00316953691002	ola_mES_lif_2_82.counts
ola_mES_lif_2_83.counts	1.00685291853182	ola_mES_lif_2_83.counts
ola_mES_lif_2_84.counts	1.00943576241354	ola_mES_lif_2_84.counts
ola_mES_lif_2_86.counts	1.00624686340248	ola_mES_lif_2_86.counts
ola_mES_lif_2_87.counts	1.00580138287365	ola_mES_lif_2_87.counts
ola_mES_lif_2_89.counts	1.07757256172567	ola_mES_lif_2_89.counts
ola_mES_lif_2_9.counts	1.00769594665395	ola_mES_lif_2_9.counts
ola_mES_lif_2_90.counts	1.00710732494761	ola_mES_lif_2_90.counts
ola_mES_lif_2_91.counts	1.13085930418499	ola_mES_lif_2_91.counts
ola_mES_lif_2_92.counts	1.01000324668084	ola_mES_lif_2_92.counts
ola_mES_lif_2_93.counts	1.00254872637373	ola_mES_lif_2_93.counts
ola_mES_lif_2_94.counts	1.0130334465887	ola_mES_lif_2_94.counts
ola_mES_lif_2_95.counts	1.00544518603967	ola_mES_lif_2_95.counts
ola_mES_lif_2_96.counts	1.01918065417511	ola_mES_lif_2_96.counts
ola_mES_lif_3_1.counts	1.04978112322819	ola_mES_lif_3_1.counts
ola_mES_lif_3_10.counts	1.03879728850876	ola_mES_lif_3_10.counts
ola_mES_lif_3_11.counts	1.11418716314151	ola_mES_lif_3_11.counts
ola_mES_lif_3_12.counts	1.07044850087506	ola_mES_lif_3_12.counts
ola_mES_lif_3_13.counts	1.12191519473498	ola_mES_lif_3_13.counts
ola_mES_lif_3_14.counts	1.09042670332698	ola_mES_lif_3_14.counts
ola_mES_lif_3_15.counts	1.03081645191936	ola_mES_lif_3_15.counts
ola_mES_lif_3_16.counts	1.07864899210681	ola_mES_lif_3_16.counts
ola_mES_lif_3_17.counts	1.08157553594843	ola_mES_lif_3_17.counts
ola_mES_lif_3_19.counts	1.02431959023723	ola_mES_lif_3_19.counts
ola_mES_lif_3_2.counts	1.13315633773221	ola_mES_lif_3_2.counts
ola_mES_lif_3_20.counts	1.22167910547801	ola_mES_lif_3_20.counts
ola_mES_lif_3_21.counts	1.04885420140702	ola_mES_lif_3_21.counts
ola_mES_lif_3_22.counts	1.04658080025319	ola_mES_lif_3_22.counts
ola_mES_lif_3_23.counts	1.06787609089094	ola_mES_lif_3_23.counts
ola_mES_lif_3_24.counts	1.19581729804372	ola_mES_lif_3_24.counts
ola_mES_lif_3_26.counts	1.0214610346537	ola_mES_lif_3_26.counts
ola_mES_lif_3_27.counts	1.15366713247758	ola_mES_lif_3_27.counts
ola_mES_lif_3_28.counts	1.07845875617167	ola_mES_lif_3_28.counts
ola_mES_lif_3_29.counts	1.0193753701427	ola_mES_lif_3_29.counts
ola_mES_lif_3_3.counts	1.1341208860762	ola_mES_lif_3_3.counts
ola_mES_lif_3_30.counts	1.06918166622976	ola_mES_lif_3_30.counts
ola_mES_lif_3_31.counts	1.03829327682345	ola_mES_lif_3_31.counts
ola_mES_lif_3_32.counts	1.01798713207945	ola_mES_lif_3_32.counts
ola_mES_lif_3_33.counts	1.09263671643807	ola_mES_lif_3_33.counts
ola_mES_lif_3_34.counts	1.23453932407621	ola_mES_lif_3_34.counts
ola_mES_lif_3_35.counts	1.28270376128687	ola_mES_lif_3_35.counts
ola_mES_lif_3_36.counts	1.06183501694062	ola_mES_lif_3_36.counts
ola_mES_lif_3_37.counts	1.07895016961743	ola_mES_lif_3_37.counts
ola_mES_lif_3_38.counts	1.0375466221101	ola_mES_lif_3_38.counts
ola_mES_lif_3_39.counts	1.0541609432619	ola_mES_lif_3_39.counts
ola_mES_lif_3_4.counts	1.11049760367129	ola_mES_lif_3_4.counts
ola_mES_lif_3_40.counts	1.08672341878643	ola_mES_lif_3_40.counts
ola_mES_lif_3_42.counts	1.13556345897055	ola_mES_lif_3_42.counts
ola_mES_lif_3_45.counts	1.0303283526988	ola_mES_lif_3_45.counts
ola_mES_lif_3_46.counts	1.03561948946863	ola_mES_lif_3_46.counts
ola_mES_lif_3_47.counts	1.21497342179717	ola_mES_lif_3_47.counts
ola_mES_lif_3_48.counts	1.102704586289	ola_mES_lif_3_48.counts
ola_mES_lif_3_49.counts	1.16683027816453	ola_mES_lif_3_49.counts
ola_mES_lif_3_5.counts	1.12028769950049	ola_mES_lif_3_5.counts
ola_mES_lif_3_50.counts	1.02381967377456	ola_mES_lif_3_50.counts
ola_mES_lif_3_51.counts	1.06503692244245	ola_mES_lif_3_51.counts
ola_mES_lif_3_52.counts	1.04016226721768	ola_mES_lif_3_52.counts
ola_mES_lif_3_53.counts	1.18829595896068	ola_mES_lif_3_53.counts
ola_mES_lif_3_54.counts	1.06656167494312	ola_mES_lif_3_54.counts
ola_mES_lif_3_56.counts	1.04577035534683	ola_mES_lif_3_56.counts
ola_mES_lif_3_57.counts	1.08548986465701	ola_mES_lif_3_57.counts
ola_mES_lif_3_58.counts	1.00769859988336	ola_mES_lif_3_58.counts
ola_mES_lif_3_59.counts	1.07708258290863	ola_mES_lif_3_59.counts
ola_mES_lif_3_6.counts	1.16557009865222	ola_mES_lif_3_6.counts
ola_mES_lif_3_60.counts	1.04776999480974	ola_mES_lif_3_60.counts
ola_mES_lif_3_61.counts	1.03263382631096	ola_mES_lif_3_61.counts
ola_mES_lif_3_63.counts	1.06088989417473	ola_mES_lif_3_63.counts
ola_mES_lif_3_64.counts	1.11319043258811	ola_mES_lif_3_64.counts
ola_mES_lif_3_65.counts	1.03571461806744	ola_mES_lif_3_65.counts
ola_mES_lif_3_69.counts	1.23221448832681	ola_mES_lif_3_69.counts
ola_mES_lif_3_70.counts	1.0418171985566	ola_mES_lif_3_70.counts
ola_mES_lif_3_71.counts	1.17948698843566	ola_mES_lif_3_71.counts
ola_mES_lif_3_72.counts	1.11098384505288	ola_mES_lif_3_72.counts
ola_mES_lif_3_73.counts	1.09440932745259	ola_mES_lif_3_73.counts
ola_mES_lif_3_74.counts	1.10997454319773	ola_mES_lif_3_74.counts
ola_mES_lif_3_75.counts	1.1042426874075	ola_mES_lif_3_75.counts
ola_mES_lif_3_76.counts	1.1854811420877	ola_mES_lif_3_76.counts
ola_mES_lif_3_77.counts	1.0374126580359	ola_mES_lif_3_77.counts
ola_mES_lif_3_78.counts	1.0133424699837	ola_mES_lif_3_78.counts
ola_mES_lif_3_8.counts	1.08780340279835	ola_mES_lif_3_8.counts
ola_mES_lif_3_80.counts	1.03486531227685	ola_mES_lif_3_80.counts
ola_mES_lif_3_82.counts	1.06428523461917	ola_mES_lif_3_82.counts
ola_mES_lif_3_83.counts	1.0218690540254	ola_mES_lif_3_83.counts
ola_mES_lif_3_84.counts	1.04558770656939	ola_mES_lif_3_84.counts
ola_mES_lif_3_87.counts	1.11120181363902	ola_mES_lif_3_87.counts
ola_mES_lif_3_88.counts	1.06172131395884	ola_mES_lif_3_88.counts
ola_mES_lif_3_89.counts	1.05644238853954	ola_mES_lif_3_89.counts
ola_mES_lif_3_9.counts	1.08089589942788	ola_mES_lif_3_9.counts
ola_mES_lif_3_90.counts	1.19890879141394	ola_mES_lif_3_90.counts
ola_mES_lif_3_92.counts	1.16772965875192	ola_mES_lif_3_92.counts
ola_mES_lif_3_94.counts	1.14217451991629	ola_mES_lif_3_94.counts
ola_mES_lif_3_95.counts	1.09025777294835	ola_mES_lif_3_95.counts
ola_mES_lif_3_96.counts	1.11360477781541	ola_mES_lif_3_96.counts
