	batch	cell
ola_mES_2i_2_93.counts	1.09251219823641	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	1.54497372098756	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	1.95701418910338	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	1.1267190317893	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	1.16728285375058	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	1.31016397677186	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	1.37342862867474	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	1.55430571423789	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	1.24704043722264	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	1.25215327426697	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	1.22180650520134	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	1.52609411555118	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	1.13328710499975	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	1.38257160498127	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	1.1899256300238	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	1.34335509344528	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	1.36732849460778	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	1.24162549632586	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	1.29989911422802	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	1.60894242850727	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	1.18247467583315	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	1.45390834825622	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	1.22501596454672	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	1.23100347715874	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	1.19161811620978	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	1.48591283843339	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	1.19399643059124	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	1.6285627019873	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.13174343750606	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.33124132884166	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.20140023813607	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.18614660949677	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.36948115649091	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.22535021965638	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.48907137958747	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.81288079143973	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.29016440521684	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.28670264898257	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.16275376029768	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.13972277937326	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.65475616991805	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.2412004061597	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.15119399603743	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.2996136244389	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.62581292931025	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.38992838071369	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.55168904217135	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.97950086119037	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.12218337786598	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.21110227687439	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.4568034008849	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.40746235076722	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.23635261165188	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.3080234885019	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.34092240123694	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.30551509363482	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.26940330863344	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.17882264125518	ola_mES_2i_3_88.counts
