	batch	cell
ola_mES_2i_3_62.counts	1.79618041697143	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.99113837927968	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.99978550588978	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.9897830574947	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.93808903554425	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.75286307120704	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.92398333849816	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.95931670279051	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.94113985974441	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.98770528232365	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.98688915188419	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.98724287518728	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.86881082388105	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.94569750754279	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.93691255587947	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.91424390150676	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.97085157794434	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.98241426105195	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.92860328306657	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.97739053870823	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.96926804110854	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.96255650195213	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.99791981796145	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.97107716182524	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.99733232124719	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.99997884057497	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.97177113998625	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.99897824299795	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.98739382840247	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.98162329970166	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.86482913835544	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.97160418848561	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.82745352485222	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.82916842268172	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.99997586041023	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.88027049568059	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.97256822766345	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.96535694441243	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.98419693879738	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.97495772427105	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.9626807672454	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.95408893552588	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.87024989313672	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.21530296242355	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.39365971080043	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.3377495897192	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.19460579669423	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.29361481802933	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.43990433603709	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.55709477207428	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.34946459121223	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.32895030736073	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.06131264705285	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.26318001802389	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.99591887016053	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.32157238720448	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.20091150072686	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.07104175224268	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.22445327169238	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.49372680601954	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.08865947962881	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.36671008130403	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.17873288715463	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.31873397469641	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.90512812338353	ola_mES_a2i_2_49.counts
