	celltype	cell
ola_mES_a2i_2_21.counts	1.11944957946002	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.02107975853906	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.02691655435721	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.02041185607223	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.22164324916124	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.01181155254345	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.02791955335039	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.0193506233859	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.01148703558595	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.02374066642237	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.02288195854967	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.03528848707258	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.01879573742619	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.00490514956352	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.00408024661435	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.03564044102882	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.0490100441685	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.01954915800325	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.00404513600261	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.00438077448448	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.02927419584982	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.01022952254058	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.01844074440663	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.03048085419168	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.03455105584295	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.09923804748927	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.02476937393178	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.16903993700648	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.00239395734625	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.01968211402445	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.04756586791247	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.02119032464181	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.00684522188573	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.01116115753708	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.02123510566826	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.01776033281058	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.00777776882858	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.15606530800732	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.0735066090404	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.03228460694224	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.02815985857084	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.09597372079464	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.07578982728236	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.09068121757616	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.02153966539494	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.02832909818151	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.00834102527229	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.00835744058646	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.10901959795163	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.04008928143036	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.02378625925106	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00264348039942	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.04996733899545	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.02956522152189	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.08571913303121	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.00578793330404	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.01959008111394	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.02027713480551	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.04414305109859	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.00769206717791	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.01705555952047	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.0061751074239	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.27094389811592	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.06992247213201	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.02151917665232	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.03237581223462	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.06554226809375	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.00643994291815	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.1296729571824	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.0128070871835	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.0164219796514	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.02255389806366	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.21631247177666	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.06024225627317	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.0036528887866	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.04954090988719	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.13049749673213	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.0054114151072	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.0066709069185	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.00757873783615	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.08949203723286	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.06272355760962	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.07365233056739	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.22665827234552	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.04782004811102	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.0660767546549	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.03713470505757	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.05795954126124	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.05985233939515	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.16263539576918	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.07955760379801	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.10425072964291	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.15206291502808	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.06713213888902	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.10858267449941	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.03561008451818	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.10450176206719	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.146227179554	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.03237780613352	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.10668817200013	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.00514883822113	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.06062086093617	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.57130324742475	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.02979072649667	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.11006842004713	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.10059257736445	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.14189594939889	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.17196972037418	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.04803820456397	ola_mES_a2i_3_45.counts
