	batch	cell
ola_mES_2i_3_46.counts	1.20979352185479	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.31658308584142	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.24337459429956	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.92108278192038	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.40778193850124	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.30673429450775	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.7406226775175	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.24155562333129	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.20518391176382	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.48093702928084	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.28090632059928	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.33565908668216	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.2241696654729	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.44514715043803	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.98604747695638	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.69405219967794	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.9605732017272	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.32654259918071	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.19040534060601	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.65535471607158	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.40990409209819	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.39192927966943	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.3406750502545	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.89756042719612	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.58174450681545	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.49646926172565	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.24179675710973	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.48815869863497	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.92264102406677	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.32391153077268	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.39019527830442	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.89645481005995	ola_mES_a2i_2_1.counts
