	batch	cell
ola_mES_2i_3_41.counts	1.33917646342458	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	1.98947272151342	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	1.54057693757918	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	1.83619349960081	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	1.9968007205862	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	1.36941926409186	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	1.31001914934996	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	1.42294374482419	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	1.22254103564667	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	1.11249982809545	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	1.2790832361174	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	1.4968671290851	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	1.57771593564209	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	1.24670335770162	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	1.91936110134238	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	1.39468390377043	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	1.97992865350447	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.51208594750986	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.66360149121307	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.45646374729616	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.55487297178291	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.3317260867713	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.51461390746726	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.3031529794309	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.54925121171774	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.49234704431951	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.59911589864317	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.35833445439738	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.50263568294081	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.23654492724382	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.74113161097018	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.39163112561675	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.40528662606562	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.45871818517866	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.39316585825064	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.3673872761854	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.0403685586973	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.27881847749333	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.03156322290693	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.00173418378479	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.07184648322295	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.18656857991198	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.44515709345327	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.06064265244257	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.0675565902073	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.82291200685216	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.75329854179054	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.61419157952126	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.29665335296943	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.06708320227567	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.18711899668115	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.03819212811652	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.99939037075987	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.02215659470935	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	1.04717266552916	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.03652741516378	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.21142743945957	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.2766539146785	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.0528315258782	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.90743619097275	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.03627579898072	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.10789462973372	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.0717445723926	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.20200051619417	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.07470409846656	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.06293115559531	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.11788456375456	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.04956011551968	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.32486201248856	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.06068960020578	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.0699068914646	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.11632078042561	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.02226406988551	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.46776019240123	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.05349699053839	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.95779756036382	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.34981768001052	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.02729318377353	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.88048814947363	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.41326714725513	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.13334296663719	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.10215550563056	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.01493424437556	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.04329533208537	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.73881531064328	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.91538102399812	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.12201949598407	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.14586355131256	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.80061699611056	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.07167929334106	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.12905491765567	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.089595053669	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.7789438379302	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.00257930146038	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.20022366862338	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.05535466676341	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.87154841837119	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.04199267378331	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.61711075273238	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.2188206949409	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.07143150789135	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.05551760093708	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.06205855723855	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.05820102632006	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.24041734664534	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.08428670657988	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.67298539924705	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.04282363734191	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.05593776089544	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.03518193058471	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.86877788211724	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.33903005388951	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.99630277634462	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.98028942754827	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.8161707970976	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.10707598429155	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.55923738292968	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.25670502177544	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.10319159392838	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.05107835858722	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.07560263511289	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.24368532024803	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.01819742982976	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.06277210001544	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.01760557752637	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.43147476584667	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.16109030952796	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.03426740112592	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.50933957342195	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.61470334148073	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.23296792015926	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.60107853109402	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.98489813301361	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.91783310625778	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.72684798602977	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.27898964701723	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.50845460862206	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.98965215126961	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.14948278685718	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.47786143004364	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.97983624639115	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.94472652294863	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.89203884747707	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	1.73806959228279	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.83787365783622	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	1.45510890016293	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.56800158115928	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.93809883062015	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	1.36955752540633	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	1.98735610266208	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.96890133563069	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	1.78475809403225	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	1.99962622953321	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	1.99977215740211	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	1.8330786596491	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.99910466239254	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.82514844472405	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	1.63754288862331	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.82656236803571	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	1.91900797132403	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	1.82774170219886	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	1.58656213265174	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	1.28447733158916	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	1.32291244360743	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	1.90075096653591	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	1.82118879805828	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.41586672192037	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	1.67399726994885	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	1.68175242421035	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	1.25384297946478	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	1.58980139944572	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	1.3729467394799	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	1.89185899083077	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	1.26606186836503	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	1.75178153664095	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	1.18345392418352	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	1.317238303577	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	1.36791348820922	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	1.80897072473255	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	1.99583345241819	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	1.45376574349914	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	1.38814073670699	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	1.70166129429418	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	1.38478774593353	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	1.22929206149381	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	1.83446633798429	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	1.95189854213892	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	1.99579641461343	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	1.58964152059022	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	1.99991137182087	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	1.68248346987165	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	1.78371638190224	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	1.94250504550419	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	1.21296221223128	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	1.0980275835884	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	1.31182725137855	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	1.17014112628432	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	1.52457008329738	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	1.87362957283566	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	1.1280875316482	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	1.60040012826789	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	1.28864569740818	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	1.0384226849479	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	1.08208490488913	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	1.10238175264323	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	1.05387816615874	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	1.14052122834151	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	1.46198703729722	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	1.18019552075189	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	1.20219639320287	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	1.61583042695833	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	1.04179933877355	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	1.14313963711257	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	1.1132460269351	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	1.05342759098948	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	1.50083449409467	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	1.57569919372073	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	1.2549195590905	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	1.03685641867122	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	1.09288341165774	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	1.79586433087066	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	1.23480949823503	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	1.15972269007511	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	1.05841450990657	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	1.17104096987801	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	1.23315638280201	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	1.2809067606751	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	1.28585383457215	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	1.2456401728336	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	1.40574184042047	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	1.50517957297012	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	1.73792283422073	ola_mES_lif_2_45.counts
