	celltype	cell
ola_mES_2i_2_93.counts	2.37258326855681	ola_mES_2i_2_93.counts
ola_mES_2i_2_94.counts	2.94544654061191	ola_mES_2i_2_94.counts
ola_mES_2i_2_95.counts	2.94896728150885	ola_mES_2i_2_95.counts
ola_mES_2i_3_10.counts	2.37791809312757	ola_mES_2i_3_10.counts
ola_mES_2i_3_11.counts	2.57710934027476	ola_mES_2i_3_11.counts
ola_mES_2i_3_12.counts	2.85174352052911	ola_mES_2i_3_12.counts
ola_mES_2i_3_13.counts	2.85598804618331	ola_mES_2i_3_13.counts
ola_mES_2i_3_15.counts	2.83028901658044	ola_mES_2i_3_15.counts
ola_mES_2i_3_16.counts	2.76173409630804	ola_mES_2i_3_16.counts
ola_mES_2i_3_17.counts	2.78789141060149	ola_mES_2i_3_17.counts
ola_mES_2i_3_18.counts	2.75976931334813	ola_mES_2i_3_18.counts
ola_mES_2i_3_19.counts	2.58982442745245	ola_mES_2i_3_19.counts
ola_mES_2i_3_2.counts	2.63165059872535	ola_mES_2i_3_2.counts
ola_mES_2i_3_20.counts	2.63197507138951	ola_mES_2i_3_20.counts
ola_mES_2i_3_21.counts	2.75468720620187	ola_mES_2i_3_21.counts
ola_mES_2i_3_23.counts	2.76158285983947	ola_mES_2i_3_23.counts
ola_mES_2i_3_25.counts	2.83333795818531	ola_mES_2i_3_25.counts
ola_mES_2i_3_26.counts	2.97832619672402	ola_mES_2i_3_26.counts
ola_mES_2i_3_28.counts	2.46993635900292	ola_mES_2i_3_28.counts
ola_mES_2i_3_30.counts	2.60267751636874	ola_mES_2i_3_30.counts
ola_mES_2i_3_31.counts	2.54048607161843	ola_mES_2i_3_31.counts
ola_mES_2i_3_33.counts	2.64378702290281	ola_mES_2i_3_33.counts
ola_mES_2i_3_36.counts	2.77256481873395	ola_mES_2i_3_36.counts
ola_mES_2i_3_37.counts	2.99219152311748	ola_mES_2i_3_37.counts
ola_mES_2i_3_38.counts	2.72757306430686	ola_mES_2i_3_38.counts
ola_mES_2i_3_39.counts	2.50052564185553	ola_mES_2i_3_39.counts
ola_mES_2i_3_4.counts	2.82977956346127	ola_mES_2i_3_4.counts
ola_mES_2i_3_41.counts	2.74813773763542	ola_mES_2i_3_41.counts
ola_mES_2i_3_42.counts	2.76794169364727	ola_mES_2i_3_42.counts
ola_mES_2i_3_43.counts	2.76002012533319	ola_mES_2i_3_43.counts
ola_mES_2i_3_45.counts	2.36413079754788	ola_mES_2i_3_45.counts
ola_mES_2i_3_46.counts	2.88059244286036	ola_mES_2i_3_46.counts
ola_mES_2i_3_47.counts	2.40072844435306	ola_mES_2i_3_47.counts
ola_mES_2i_3_49.counts	2.84374772928822	ola_mES_2i_3_49.counts
ola_mES_2i_3_5.counts	2.87798353678493	ola_mES_2i_3_5.counts
ola_mES_2i_3_52.counts	2.48098133733748	ola_mES_2i_3_52.counts
ola_mES_2i_3_54.counts	2.83356792331613	ola_mES_2i_3_54.counts
ola_mES_2i_3_56.counts	2.53956849073839	ola_mES_2i_3_56.counts
ola_mES_2i_3_57.counts	2.67929717224362	ola_mES_2i_3_57.counts
ola_mES_2i_3_58.counts	2.46577941502848	ola_mES_2i_3_58.counts
ola_mES_2i_3_6.counts	2.96815269946801	ola_mES_2i_3_6.counts
ola_mES_2i_3_62.counts	2.72532912023051	ola_mES_2i_3_62.counts
ola_mES_2i_3_65.counts	2.63185661346765	ola_mES_2i_3_65.counts
ola_mES_2i_3_66.counts	2.57976579820001	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	2.47442872812081	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	2.77210072355388	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	2.62491447419591	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	2.83004194993571	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	2.8886076610822	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	2.63830103667899	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	2.87638483011565	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	2.35907802833192	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	2.87395552768677	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	2.94881547864763	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	2.90394891161627	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	2.59024450164402	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	2.77365877265444	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	2.77020635765484	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	2.88137138253446	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	2.79770550080485	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	2.6709035159671	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	2.8914270891601	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	2.86945396800122	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	2.87468128610989	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	2.80130673507882	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	2.71056214510677	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	2.81335548994838	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	2.78769436212711	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	2.94967583674184	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	2.64092021669961	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	2.25049172387235	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	2.88494969968943	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	2.72810479465725	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	2.73523630094581	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	2.73702867688668	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	2.85416571815051	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	2.87219465429347	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	2.88846660866824	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	2.95608407507955	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	2.98850758881581	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	2.83949016177858	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	2.40940536333881	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	2.3334874138565	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	2.17765010353768	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.97075999906196	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.79096439510594	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.87238575863987	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	2.01229792992233	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.94907229807713	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.84816027163884	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.79789380447655	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	2.02900734712592	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.67249754233011	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.9170984265114	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.83508749051529	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	2.18042349322863	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.95422616685214	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.96141045629065	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.94967132081534	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.93664389849243	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.98013549833634	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	2.00805012925623	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.76853673089392	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.94290043973872	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.95533577541562	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.78097619191952	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.95723849310861	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.77544371438984	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.42143662531719	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.9075506639641	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.9350911686754	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	2.02828644179228	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.97443324119782	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	1.93050005614612	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.62807527210747	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.92040644450093	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.98809902656118	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.67786973689065	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.7227683358094	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.47164734426734	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.69691787797581	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.74227731949121	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.99996858865637	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.5839305460779	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.71642139564357	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	2.01861566361962	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.73054803193811	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.75662762695554	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.84658833312513	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.84993115264043	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.96918692394976	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	2.02949019993633	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	1.85766879682697	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	1.77891743706014	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	2.03761464420686	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.594474132999	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.75288576242502	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.87877137329745	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	2.02540174158345	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.96668943296993	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.99990008169639	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.75592682294184	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	2.11200740011329	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.72017510069806	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.78686558266208	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.89173992216528	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.98707847224512	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.8898080001082	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.70898729171989	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.77900532694132	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	2.00828282637556	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.99130093550886	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.88300181980186	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.9943119732415	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.50122598079735	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.54959899995923	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.83665417387756	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.94625968298672	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.91656760295978	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.66516698668329	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.58461097572212	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.77062171289679	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.82827970616183	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.69370090287602	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.97430880532801	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	2.1077038074511	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	2.60744316108238	ola_mES_a2i_3_25.counts
ola_mES_a2i_3_26.counts	1.72886053834784	ola_mES_a2i_3_26.counts
ola_mES_a2i_3_28.counts	1.4727667850308	ola_mES_a2i_3_28.counts
ola_mES_a2i_3_29.counts	1.95007626894899	ola_mES_a2i_3_29.counts
ola_mES_a2i_3_3.counts	2.42534177385953	ola_mES_a2i_3_3.counts
ola_mES_a2i_3_30.counts	1.98163032876172	ola_mES_a2i_3_30.counts
ola_mES_a2i_3_31.counts	2.40561810414378	ola_mES_a2i_3_31.counts
ola_mES_a2i_3_33.counts	1.48183873543335	ola_mES_a2i_3_33.counts
ola_mES_a2i_3_34.counts	1.41040665483357	ola_mES_a2i_3_34.counts
ola_mES_a2i_3_37.counts	2.76840896532099	ola_mES_a2i_3_37.counts
ola_mES_a2i_3_38.counts	2.36675020805629	ola_mES_a2i_3_38.counts
ola_mES_a2i_3_39.counts	1.29489332480082	ola_mES_a2i_3_39.counts
ola_mES_a2i_3_4.counts	2.07497356400745	ola_mES_a2i_3_4.counts
ola_mES_a2i_3_40.counts	2.08225659170541	ola_mES_a2i_3_40.counts
ola_mES_a2i_3_41.counts	2.94869141749304	ola_mES_a2i_3_41.counts
ola_mES_a2i_3_42.counts	2.20680178256601	ola_mES_a2i_3_42.counts
ola_mES_a2i_3_44.counts	1.71301986245183	ola_mES_a2i_3_44.counts
ola_mES_a2i_3_45.counts	1.83056672201234	ola_mES_a2i_3_45.counts
ola_mES_a2i_3_47.counts	2.1651327012325	ola_mES_a2i_3_47.counts
ola_mES_a2i_3_49.counts	1.62394809842019	ola_mES_a2i_3_49.counts
ola_mES_a2i_3_50.counts	2.79137091991142	ola_mES_a2i_3_50.counts
ola_mES_a2i_3_52.counts	2.60474371993994	ola_mES_a2i_3_52.counts
ola_mES_a2i_3_54.counts	2.48179601531585	ola_mES_a2i_3_54.counts
ola_mES_a2i_3_56.counts	2.33679081041719	ola_mES_a2i_3_56.counts
ola_mES_a2i_3_58.counts	2.79799297412947	ola_mES_a2i_3_58.counts
ola_mES_a2i_3_59.counts	2.65789113402948	ola_mES_a2i_3_59.counts
ola_mES_a2i_3_6.counts	2.59704743486239	ola_mES_a2i_3_6.counts
ola_mES_a2i_3_62.counts	1.80662859239916	ola_mES_a2i_3_62.counts
ola_mES_a2i_3_64.counts	2.82864313727672	ola_mES_a2i_3_64.counts
ola_mES_a2i_3_65.counts	2.84206979491553	ola_mES_a2i_3_65.counts
ola_mES_a2i_3_66.counts	2.66699428079306	ola_mES_a2i_3_66.counts
ola_mES_a2i_3_67.counts	2.63392183146345	ola_mES_a2i_3_67.counts
ola_mES_a2i_3_68.counts	2.81777271681388	ola_mES_a2i_3_68.counts
ola_mES_a2i_3_69.counts	2.61004440339796	ola_mES_a2i_3_69.counts
ola_mES_a2i_3_7.counts	2.63214234475325	ola_mES_a2i_3_7.counts
ola_mES_a2i_3_71.counts	2.72911601994533	ola_mES_a2i_3_71.counts
ola_mES_a2i_3_73.counts	2.73790748278171	ola_mES_a2i_3_73.counts
ola_mES_a2i_3_75.counts	2.43672038381537	ola_mES_a2i_3_75.counts
ola_mES_a2i_3_76.counts	2.55709083413069	ola_mES_a2i_3_76.counts
ola_mES_a2i_3_77.counts	2.68575641741964	ola_mES_a2i_3_77.counts
ola_mES_a2i_3_8.counts	2.75067165829185	ola_mES_a2i_3_8.counts
ola_mES_a2i_3_80.counts	2.46996993779286	ola_mES_a2i_3_80.counts
ola_mES_a2i_3_81.counts	2.62308432036727	ola_mES_a2i_3_81.counts
ola_mES_a2i_3_82.counts	2.88511453353758	ola_mES_a2i_3_82.counts
ola_mES_a2i_3_83.counts	2.6959294251497	ola_mES_a2i_3_83.counts
ola_mES_a2i_3_84.counts	2.24991264457748	ola_mES_a2i_3_84.counts
ola_mES_a2i_3_85.counts	2.53172113110112	ola_mES_a2i_3_85.counts
ola_mES_a2i_3_86.counts	2.63960004878682	ola_mES_a2i_3_86.counts
ola_mES_a2i_3_89.counts	2.59496799405545	ola_mES_a2i_3_89.counts
ola_mES_a2i_3_9.counts	2.82320830093663	ola_mES_a2i_3_9.counts
ola_mES_a2i_3_90.counts	2.16317698652749	ola_mES_a2i_3_90.counts
ola_mES_a2i_3_91.counts	2.56983371116659	ola_mES_a2i_3_91.counts
ola_mES_a2i_3_92.counts	2.85222287912909	ola_mES_a2i_3_92.counts
ola_mES_a2i_3_94.counts	2.97918052059741	ola_mES_a2i_3_94.counts
ola_mES_a2i_3_96.counts	2.54088311229639	ola_mES_a2i_3_96.counts
ola_mES_lif_2_1.counts	2.78822170152977	ola_mES_lif_2_1.counts
ola_mES_lif_2_10.counts	2.98228295736201	ola_mES_lif_2_10.counts
ola_mES_lif_2_11.counts	2.29056126209434	ola_mES_lif_2_11.counts
ola_mES_lif_2_12.counts	2.46969979929209	ola_mES_lif_2_12.counts
ola_mES_lif_2_13.counts	2.62503673612561	ola_mES_lif_2_13.counts
ola_mES_lif_2_14.counts	2.51328158947846	ola_mES_lif_2_14.counts
ola_mES_lif_2_15.counts	2.5332667560988	ola_mES_lif_2_15.counts
ola_mES_lif_2_16.counts	2.14356355898311	ola_mES_lif_2_16.counts
ola_mES_lif_2_17.counts	2.40027179577057	ola_mES_lif_2_17.counts
ola_mES_lif_2_18.counts	2.77792024754416	ola_mES_lif_2_18.counts
ola_mES_lif_2_19.counts	2.50995552130931	ola_mES_lif_2_19.counts
ola_mES_lif_2_2.counts	2.99151560430998	ola_mES_lif_2_2.counts
ola_mES_lif_2_20.counts	2.73261728128929	ola_mES_lif_2_20.counts
ola_mES_lif_2_21.counts	2.52917101281074	ola_mES_lif_2_21.counts
ola_mES_lif_2_23.counts	2.58715928051544	ola_mES_lif_2_23.counts
ola_mES_lif_2_25.counts	2.53614927511094	ola_mES_lif_2_25.counts
ola_mES_lif_2_26.counts	2.70933678553873	ola_mES_lif_2_26.counts
ola_mES_lif_2_27.counts	2.77554572542903	ola_mES_lif_2_27.counts
ola_mES_lif_2_28.counts	2.82042767249922	ola_mES_lif_2_28.counts
ola_mES_lif_2_29.counts	2.46077835267498	ola_mES_lif_2_29.counts
ola_mES_lif_2_3.counts	2.89713836368703	ola_mES_lif_2_3.counts
ola_mES_lif_2_30.counts	2.63226333214328	ola_mES_lif_2_30.counts
ola_mES_lif_2_31.counts	2.94125107625271	ola_mES_lif_2_31.counts
ola_mES_lif_2_32.counts	2.48362825815591	ola_mES_lif_2_32.counts
ola_mES_lif_2_33.counts	2.52318169894168	ola_mES_lif_2_33.counts
ola_mES_lif_2_34.counts	2.43187276324888	ola_mES_lif_2_34.counts
ola_mES_lif_2_35.counts	2.55740671901395	ola_mES_lif_2_35.counts
ola_mES_lif_2_36.counts	2.45019067626013	ola_mES_lif_2_36.counts
ola_mES_lif_2_37.counts	2.40147006200626	ola_mES_lif_2_37.counts
ola_mES_lif_2_38.counts	2.25964913778193	ola_mES_lif_2_38.counts
ola_mES_lif_2_39.counts	2.45357169248031	ola_mES_lif_2_39.counts
ola_mES_lif_2_4.counts	2.30940603560201	ola_mES_lif_2_4.counts
ola_mES_lif_2_40.counts	2.58246260689534	ola_mES_lif_2_40.counts
ola_mES_lif_2_41.counts	2.91397212495972	ola_mES_lif_2_41.counts
ola_mES_lif_2_42.counts	2.5215261277654	ola_mES_lif_2_42.counts
ola_mES_lif_2_43.counts	2.93390096891414	ola_mES_lif_2_43.counts
ola_mES_lif_2_44.counts	2.58810265974954	ola_mES_lif_2_44.counts
ola_mES_lif_2_45.counts	2.5333353705555	ola_mES_lif_2_45.counts
ola_mES_lif_2_46.counts	2.53206701050877	ola_mES_lif_2_46.counts
ola_mES_lif_2_47.counts	2.5925247661823	ola_mES_lif_2_47.counts
ola_mES_lif_2_48.counts	2.67556559457837	ola_mES_lif_2_48.counts
