	celltype	cell
ola_mES_2i_3_66.counts	2.043199097964	ola_mES_2i_3_66.counts
ola_mES_2i_3_69.counts	1.25527178798139	ola_mES_2i_3_69.counts
ola_mES_2i_3_7.counts	1.50515867767664	ola_mES_2i_3_7.counts
ola_mES_2i_3_73.counts	1.49810917527271	ola_mES_2i_3_73.counts
ola_mES_2i_3_76.counts	1.05430296559698	ola_mES_2i_3_76.counts
ola_mES_2i_3_77.counts	1.13616468946271	ola_mES_2i_3_77.counts
ola_mES_2i_3_78.counts	1.29290598092156	ola_mES_2i_3_78.counts
ola_mES_2i_3_79.counts	1.0710774313749	ola_mES_2i_3_79.counts
ola_mES_2i_3_8.counts	1.52762358147844	ola_mES_2i_3_8.counts
ola_mES_2i_3_80.counts	1.01500534079099	ola_mES_2i_3_80.counts
ola_mES_2i_3_82.counts	1.18098357615715	ola_mES_2i_3_82.counts
ola_mES_2i_3_83.counts	1.11939332500214	ola_mES_2i_3_83.counts
ola_mES_2i_3_84.counts	1.06956485850807	ola_mES_2i_3_84.counts
ola_mES_2i_3_87.counts	1.17327013453758	ola_mES_2i_3_87.counts
ola_mES_2i_3_88.counts	1.0535853909642	ola_mES_2i_3_88.counts
ola_mES_2i_3_90.counts	1.23505530040029	ola_mES_2i_3_90.counts
ola_mES_2i_3_91.counts	1.13558545950665	ola_mES_2i_3_91.counts
ola_mES_2i_3_92.counts	1.33095102565519	ola_mES_2i_3_92.counts
ola_mES_2i_3_96.counts	1.16067923613565	ola_mES_2i_3_96.counts
ola_mES_a2i_2_1.counts	1.12105579514645	ola_mES_a2i_2_1.counts
ola_mES_a2i_2_10.counts	1.09839275399447	ola_mES_a2i_2_10.counts
ola_mES_a2i_2_11.counts	1.06952407969259	ola_mES_a2i_2_11.counts
ola_mES_a2i_2_12.counts	1.03937779790754	ola_mES_a2i_2_12.counts
ola_mES_a2i_2_13.counts	1.17179563194899	ola_mES_a2i_2_13.counts
ola_mES_a2i_2_14.counts	1.01430032399827	ola_mES_a2i_2_14.counts
ola_mES_a2i_2_15.counts	1.03344748292444	ola_mES_a2i_2_15.counts
ola_mES_a2i_2_16.counts	1.01764613546942	ola_mES_a2i_2_16.counts
ola_mES_a2i_2_17.counts	1.04111555073194	ola_mES_a2i_2_17.counts
ola_mES_a2i_2_18.counts	1.51580905894298	ola_mES_a2i_2_18.counts
ola_mES_a2i_2_19.counts	1.06786834945449	ola_mES_a2i_2_19.counts
ola_mES_a2i_2_2.counts	1.04061784071186	ola_mES_a2i_2_2.counts
ola_mES_a2i_2_20.counts	1.03061380970674	ola_mES_a2i_2_20.counts
ola_mES_a2i_2_21.counts	1.74043164849881	ola_mES_a2i_2_21.counts
ola_mES_a2i_2_22.counts	1.07176305533486	ola_mES_a2i_2_22.counts
ola_mES_a2i_2_23.counts	1.38013289793218	ola_mES_a2i_2_23.counts
ola_mES_a2i_2_24.counts	1.20063529096125	ola_mES_a2i_2_24.counts
ola_mES_a2i_2_25.counts	1.68023509989016	ola_mES_a2i_2_25.counts
ola_mES_a2i_2_26.counts	1.18121583477438	ola_mES_a2i_2_26.counts
ola_mES_a2i_2_27.counts	2.14208153525385	ola_mES_a2i_2_27.counts
ola_mES_a2i_2_28.counts	1.19807339057183	ola_mES_a2i_2_28.counts
ola_mES_a2i_2_29.counts	1.23340512022131	ola_mES_a2i_2_29.counts
ola_mES_a2i_2_3.counts	1.18131008974119	ola_mES_a2i_2_3.counts
ola_mES_a2i_2_30.counts	1.07168656693252	ola_mES_a2i_2_30.counts
ola_mES_a2i_2_31.counts	1.00441150719869	ola_mES_a2i_2_31.counts
ola_mES_a2i_2_32.counts	1.0447094594984	ola_mES_a2i_2_32.counts
ola_mES_a2i_2_33.counts	1.05676921413823	ola_mES_a2i_2_33.counts
ola_mES_a2i_2_34.counts	1.10962348298786	ola_mES_a2i_2_34.counts
ola_mES_a2i_2_35.counts	1.85750658555809	ola_mES_a2i_2_35.counts
ola_mES_a2i_2_36.counts	1.09220948804546	ola_mES_a2i_2_36.counts
ola_mES_a2i_2_37.counts	1.06652295003345	ola_mES_a2i_2_37.counts
ola_mES_a2i_2_38.counts	1.44217558376532	ola_mES_a2i_2_38.counts
ola_mES_a2i_2_39.counts	1.10934336415618	ola_mES_a2i_2_39.counts
ola_mES_a2i_2_4.counts	1.15697055151633	ola_mES_a2i_2_4.counts
ola_mES_a2i_2_40.counts	1.01908395767112	ola_mES_a2i_2_40.counts
ola_mES_a2i_2_41.counts	1.98914380872282	ola_mES_a2i_2_41.counts
ola_mES_a2i_2_42.counts	1.15899582037073	ola_mES_a2i_2_42.counts
ola_mES_a2i_2_43.counts	1.27226939934091	ola_mES_a2i_2_43.counts
ola_mES_a2i_2_44.counts	1.20175740695867	ola_mES_a2i_2_44.counts
ola_mES_a2i_2_45.counts	1.17850609933418	ola_mES_a2i_2_45.counts
ola_mES_a2i_2_46.counts	1.00067136691732	ola_mES_a2i_2_46.counts
ola_mES_a2i_2_47.counts	1.00975900547464	ola_mES_a2i_2_47.counts
ola_mES_a2i_2_48.counts	1.07979764651278	ola_mES_a2i_2_48.counts
ola_mES_a2i_2_49.counts	1.03047948441812	ola_mES_a2i_2_49.counts
ola_mES_a2i_2_5.counts	1.25359429034812	ola_mES_a2i_2_5.counts
ola_mES_a2i_2_50.counts	1.6607969820431	ola_mES_a2i_2_50.counts
ola_mES_a2i_2_51.counts	1.13704952614402	ola_mES_a2i_2_51.counts
ola_mES_a2i_2_52.counts	1.02970022699556	ola_mES_a2i_2_52.counts
ola_mES_a2i_2_53.counts	1.06212071139515	ola_mES_a2i_2_53.counts
ola_mES_a2i_2_54.counts	1.01592480711796	ola_mES_a2i_2_54.counts
ola_mES_a2i_2_55.counts	1.20370465056552	ola_mES_a2i_2_55.counts
ola_mES_a2i_2_56.counts	2.0280446323411	ola_mES_a2i_2_56.counts
ola_mES_a2i_2_57.counts	1.06872696140095	ola_mES_a2i_2_57.counts
ola_mES_a2i_2_59.counts	1.08034459006879	ola_mES_a2i_2_59.counts
ola_mES_a2i_2_6.counts	1.81362869965042	ola_mES_a2i_2_6.counts
ola_mES_a2i_2_60.counts	1.61225985978265	ola_mES_a2i_2_60.counts
ola_mES_a2i_2_61.counts	1.79856779295297	ola_mES_a2i_2_61.counts
ola_mES_a2i_2_62.counts	1.7184845751268	ola_mES_a2i_2_62.counts
ola_mES_a2i_2_63.counts	1.61689040971998	ola_mES_a2i_2_63.counts
ola_mES_a2i_2_64.counts	1.07085083690227	ola_mES_a2i_2_64.counts
ola_mES_a2i_2_65.counts	1.05305272939241	ola_mES_a2i_2_65.counts
ola_mES_a2i_2_66.counts	1.05491383374098	ola_mES_a2i_2_66.counts
ola_mES_a2i_2_67.counts	1.21221205859645	ola_mES_a2i_2_67.counts
ola_mES_a2i_2_68.counts	1.13416084874432	ola_mES_a2i_2_68.counts
ola_mES_a2i_2_69.counts	1.00406060724342	ola_mES_a2i_2_69.counts
ola_mES_a2i_2_7.counts	1.09988400501508	ola_mES_a2i_2_7.counts
ola_mES_a2i_2_70.counts	1.18995896655554	ola_mES_a2i_2_70.counts
ola_mES_a2i_2_71.counts	1.09565431867196	ola_mES_a2i_2_71.counts
ola_mES_a2i_2_72.counts	1.11055629879362	ola_mES_a2i_2_72.counts
ola_mES_a2i_2_73.counts	1.02521880207217	ola_mES_a2i_2_73.counts
ola_mES_a2i_2_74.counts	2.27649339127452	ola_mES_a2i_2_74.counts
ola_mES_a2i_2_75.counts	2.01236869089017	ola_mES_a2i_2_75.counts
ola_mES_a2i_2_76.counts	1.06118649015109	ola_mES_a2i_2_76.counts
ola_mES_a2i_2_77.counts	1.9113192380009	ola_mES_a2i_2_77.counts
ola_mES_a2i_2_78.counts	1.07926959212304	ola_mES_a2i_2_78.counts
ola_mES_a2i_2_8.counts	1.08326736226112	ola_mES_a2i_2_8.counts
ola_mES_a2i_2_80.counts	1.07112556980424	ola_mES_a2i_2_80.counts
ola_mES_a2i_2_81.counts	1.90606954143071	ola_mES_a2i_2_81.counts
ola_mES_a2i_2_82.counts	1.14185386371196	ola_mES_a2i_2_82.counts
ola_mES_a2i_2_83.counts	1.12669027194411	ola_mES_a2i_2_83.counts
ola_mES_a2i_2_84.counts	1.41752477460082	ola_mES_a2i_2_84.counts
ola_mES_a2i_2_86.counts	1.11202182397533	ola_mES_a2i_2_86.counts
ola_mES_a2i_2_87.counts	1.13416708184786	ola_mES_a2i_2_87.counts
ola_mES_a2i_2_88.counts	1.14275300417831	ola_mES_a2i_2_88.counts
ola_mES_a2i_2_89.counts	1.12001938003457	ola_mES_a2i_2_89.counts
ola_mES_a2i_2_9.counts	1.34154226631345	ola_mES_a2i_2_9.counts
ola_mES_a2i_2_90.counts	1.67587913847516	ola_mES_a2i_2_90.counts
ola_mES_a2i_2_91.counts	1.20026972072869	ola_mES_a2i_2_91.counts
ola_mES_a2i_2_92.counts	1.06121225034309	ola_mES_a2i_2_92.counts
ola_mES_a2i_2_93.counts	1.48806592847145	ola_mES_a2i_2_93.counts
ola_mES_a2i_2_94.counts	1.04501942496944	ola_mES_a2i_2_94.counts
ola_mES_a2i_2_95.counts	1.08118059462195	ola_mES_a2i_2_95.counts
ola_mES_a2i_2_96.counts	1.21024831353964	ola_mES_a2i_2_96.counts
ola_mES_a2i_3_10.counts	1.3525065330759	ola_mES_a2i_3_10.counts
ola_mES_a2i_3_11.counts	1.10077381240277	ola_mES_a2i_3_11.counts
ola_mES_a2i_3_13.counts	1.62327226707846	ola_mES_a2i_3_13.counts
ola_mES_a2i_3_16.counts	1.02020589708726	ola_mES_a2i_3_16.counts
ola_mES_a2i_3_17.counts	1.27905890261651	ola_mES_a2i_3_17.counts
ola_mES_a2i_3_18.counts	1.06605448689607	ola_mES_a2i_3_18.counts
ola_mES_a2i_3_2.counts	1.08575061837304	ola_mES_a2i_3_2.counts
ola_mES_a2i_3_20.counts	1.26967320642715	ola_mES_a2i_3_20.counts
ola_mES_a2i_3_21.counts	1.07911237679786	ola_mES_a2i_3_21.counts
ola_mES_a2i_3_22.counts	1.16842570456054	ola_mES_a2i_3_22.counts
ola_mES_a2i_3_24.counts	1.1901544014531	ola_mES_a2i_3_24.counts
ola_mES_a2i_3_25.counts	1.17420611024806	ola_mES_a2i_3_25.counts
