"raw","mnn","limma","harmony","combat","quantnorm","scbatch","scvi","scAEQN","scanorama","bbknn"
1.00578514942357,1.01127291798697,1.11440190210855,1.28199983286057,1.51050225928124,1.01470916950533,1.0023517866224,1.00567465455642,1.39272752320022,1.43990433603709,1.0717445723926
1.00777608081505,1.00609478825558,1.09510050770286,1.27208594998667,1.39052881036791,1.01341859320811,1.00090666612319,1.00753649150198,1.22480888886197,1.55709477207428,1.20200051619417
1.00899366721644,1.01748610543205,1.1313287529934,1.28740012034019,1.2069909610656,1.02407060656794,1.00152810441649,1.0089820085646,1.10251604234536,1.34946459121223,1.07470409846656
1.0087459161583,1.01640288722866,1.07809700248856,1.14115536250263,1.33644109440327,1.01865136467937,1.00419086702413,1.00846517709144,1.30188101299164,1.32895030736073,1.06293115559531
1.00658019004982,1.0077300731378,1.04957337170234,1.14241384415205,1.55103637117631,1.01720845996085,1.00167472550384,1.00663249938238,1.34322602386652,1.06131264705285,1.11788456375456
1.00612714915207,1.01425735633294,1.11418933036012,1.2402589109715,1.67965011127088,1.02583389096372,1.00374800557988,1.0067145537052,1.57665274890542,1.26318001802389,1.04956011551968
1.01784299032885,1.05213377153281,1.26094874602363,1.53159283495689,1.34025103770234,1.07668003334161,1.01286616711669,1.01818346814835,1.44780741997251,1.99591887016053,1.32486201248856
1.00523880318836,1.01234199390408,1.06610366075608,1.15648662706041,1.36241472110269,1.01503864205028,1.00154459320804,1.00560294500562,1.32322346349751,1.32157238720448,1.06068960020578
1.01941051570141,1.06713291896692,1.13438834570014,1.26776724562583,1.98569705804133,1.24844841707418,1.0102556350497,1.02007631478092,1.39922720474205,1.20091150072686,1.0699068914646
1.02290963883825,1.08217665719176,1.17137731253331,1.36279381217473,1.71493964899746,1.19904043427403,1.01806891603933,1.02362678402437,1.50914110629494,1.07104175224268,1.11632078042561
1.01117733831973,1.01477569748757,1.07372669572772,1.16275509310385,1.40796082836032,1.00119674208176,1.0047737592455,1.01092581827277,1.20023863977466,1.22445327169238,1.02226406988551
1.16006873759148,1.17194271910757,1.4780578504258,1.84824329914397,1.6386035052742,1.07856106362203,1.1216157531159,1.1617672371906,1.8817309683146,1.49372680601954,1.46776019240123
1.01524821753209,1.02439514931177,1.09158911791524,1.20711047230445,1.39788884330814,1.03761890127401,1.00372732671296,1.01498811756439,1.41793977300811,1.08865947962881,1.05349699053839
1.34696325934197,1.34947852899655,1.86502913354882,1.88245157408828,1.94117495283655,1.05356381959429,1.19523421852844,1.35074138220876,1.84902544019384,1.36671008130403,1.95779756036382
1.02590292791357,1.04359466827848,1.12418939183182,1.22796582416831,1.98480179802249,1.23788535240768,1.00890354335641,1.02533485958776,1.93069896110469,1.17873288715463,1.34981768001052
1.01526711849867,1.03338322810012,1.11670695345728,1.23457039305624,1.29766810426385,1.02199495383044,1.00984723824871,1.01470198039787,1.21256159231627,1.31873397469641,1.02729318377353
1.28484290012006,1.30276115665669,1.80742455497443,1.82623614550159,1.6310406458515,1.17466248956094,1.20274764788123,1.28307611262349,1.99948765054883,1.90512812338353,1.88048814947363
1.04320660516098,1.17733445293475,1.544828998508,1.9350311031744,1.89950941105239,1.19039907911112,1.0324073498404,1.04191671684117,1.2067404938534,1.20484812043592,1.41326714725513
1.01763940952057,1.08930922505898,1.14375169260894,1.30134202295214,1.89910964180505,1.19798737837524,1.00850423237424,1.01697994582084,1.76867840747092,1.11439436545381,1.13334296663719
1.00334509188044,1.00449017034031,1.0790512076595,1.23229626552662,1.53452773869333,1.02313686449294,1.00082072425509,1.00302653975954,1.79633713137075,1.46439550956933,1.10215550563056
1.00835013795318,1.02907121957704,1.09645227848921,1.23095621601854,1.26163738366475,1.0081793661108,1.00364371833966,1.00791315574016,1.14675765384046,1.35356716531339,1.01493424437556
1.01319948940905,1.14287446739223,1.14637122229111,1.33238883214906,1.31384303633208,1.01215831602075,1.00738828316852,1.01264226117868,1.35290963478628,1.47568885694111,1.04329533208537
1.03107379092876,1.07818607939073,1.33032604053555,1.56695025323306,1.96254186666012,1.20283562454848,1.01897305845915,1.03070789460692,1.99720576927547,1.34224684865417,1.73881531064328
1.27421399912961,1.28436361993584,1.8968270839723,1.9970110092489,1.57533633653876,1.10610958639575,1.1670698840942,1.27029424405426,1.81010928217419,1.17992860630877,1.91538102399812
1.01566109351396,1.01004420541797,1.09510010590397,1.16376097508047,1.30043399570382,1.00325230730832,1.00463071926312,1.01527851903082,1.30061910182916,1.38185012097133,1.12201949598407
1.04813933059454,1.16395232273194,1.21805811432582,1.4283256032406,1.97366206180858,1.24000853880712,1.03315413049083,1.04796061416828,1.19636255415589,1.56313529322784,1.14586355131256
1.07902654154025,1.14983792727621,1.76950731584083,1.96539050109022,1.81373942901538,1.22441966601566,1.06579252241049,1.07810831766461,1.80883973459875,1.40203001860594,1.80061699611056
1.00707545893846,1.02383103340886,1.13096171723815,1.24482503626851,1.29535289902814,1.00208117890246,1.00162327900588,1.00653697231519,1.1896574391079,1.174718581631,1.07167929334106
1.02283331879649,1.00777179879982,1.10215200618274,1.16949927756852,1.31082216476267,1.04105151099857,1.00712804747219,1.02229271355401,1.20641329449327,1.52336452793369,1.12905491765567
1.01392461177585,1.00682196793778,1.14514617345231,1.2768627770555,1.30809766975906,1.01077662275072,1.00178581824821,1.01321675205818,1.33926673196742,1.56799400661471,1.089595053669
1.09501916772859,1.1502474135412,1.36178697499072,1.52077964946195,1.82070178946056,1.10253026574771,1.06380127368576,1.09631120286148,1.98225124046397,1.62154660422193,1.7789438379302
1.00324667713496,1.0131571843741,1.07573812812401,1.19941711916677,1.42682375629268,1.014193559761,1.00044211497018,1.00312372450059,1.15880373636633,1.56486865205014,1.00257930146038
1.00594858045945,1.01858666606249,1.07914519558675,1.18658356048768,1.87878020279187,1.08651545627147,1.00287980165098,1.0058427483948,1.67400875321093,1.23554096698988,1.20022366862338
1.00393912087975,1.00910815137378,1.07735526304805,1.17294465508706,1.44992555421242,1.01664868071428,1.00219586730334,1.00379637877519,1.50075169398594,1.46662890432153,1.05535466676341
1.20163759511925,1.34002492192022,1.70552509135839,1.88950635268927,1.96595100366412,1.10371847280948,1.15431930035013,1.20236891424291,1.93833970869476,1.71267142204959,1.87154841837119
1.00500005573234,1.01730360523796,1.0730509613313,1.17209639731474,1.50966271919514,1.00419050691991,1.00164036766317,1.00504653757676,1.23623819694969,1.45322925984266,1.04199267378331
1.05028518599499,1.04913373432345,1.1543302828055,1.26056542695667,1.90043844771848,1.13277519220509,1.03315219122154,1.05412163529239,1.62466409180527,1.36598101890836,1.61711075273238
1.01244975961696,1.03246604022134,1.17339586415794,1.32900211453985,1.80014708290227,1.12446305874665,1.00565523866196,1.01189896927275,1.83744718601809,1.573194266326,1.2188206949409
1.0023120108133,1.00931469556559,1.0880813911872,1.28431824230026,1.21468282401211,1.01208269877563,1,1.00230602980848,1.14998952607268,1.31189371569156,1.07143150789135
1.01177497414824,1.02014379530519,1.07207810538712,1.15657115645488,1.29707633711203,1.01841091537947,1.00523814256764,1.01161000686215,1.17388763813891,1.28180336417241,1.05551760093708
1.030015537839,1.16718744747786,1.79705621891391,1.9774804451248,1.96086983098541,1.13175612062738,1.04060911859554,1.02822689125687,1.38249209749268,1.37312579498195,1.06205855723855
1.00638206343964,1.0099870331669,1.06815027800121,1.17532301210459,1.45036403029834,1.01241569734314,1.00383786129304,1.0060102233017,1.28193298058981,1.1183100476465,1.05820102632006
1.02798494729363,1.06664117993219,1.3052197034739,1.65053721087348,1.9819006965003,1.14269801696533,1.02444618654978,1.02872483470097,1.5026192809189,1.31130104146123,1.24041734664534
1.00341817831595,1.00559585222682,1.03479193388528,1.10839262706991,1.71330119041472,1.02648639713355,1.00079160202491,1.00336821516406,1.30949852496841,1.24584492065437,1.08428670657988
1.06776822031787,1.07746652773693,1.17930206393277,1.29213900327724,1.95026096479483,1.10335813917366,1.04824356366771,1.0698272950362,1.99842630570306,1.09919572265378,1.67298539924705
1.00713310829034,1.01619497129703,1.07045186579115,1.1898893113593,1.33831323511192,1.02843386854205,1.00509710606395,1.00701401939693,1.17666870958731,1.91209970735917,1.04282363734191
1.00666007043707,1.04450697469811,1.09549740976337,1.30916395189006,1.27349631671402,1.01408594258487,1.00339319631651,1.00632688497527,1.31607765703461,1.67419421927199,1.05593776089544
1.0077259128333,1.03429303375442,1.08746936507268,1.18860760807471,1.35678078647814,1.059414589321,1.00419956350446,1.00790260101955,1.18287235597442,1.41880195685721,1.03518193058471
1.67547554126316,1.80354513746419,1.9342961147055,1.72233354815173,1.43294994458408,1.08844099680354,1.26127375177749,1.68160246522935,1.98403010549832,1.99924973986374,1.86877788211724
1.13123982395608,1.20502190922147,1.57163623286352,1.78249174092867,1.99830443484889,1.09103500818469,1.08724481848472,1.12619715042623,1.92980564679145,1.47712487534209,1.33903005388951
1.04210488943616,1.07353367333548,1.38445378808407,1.56422909489028,1.9034224915567,1.17161862866047,1.03319467526581,1.0419085412033,1.99981738804349,1.33362953817653,1.99630277634462
1.20061133772235,1.30780749100588,1.94348141072438,1.99991786817246,1.73400017978509,1.2116766047474,1.17303896985631,1.19891618491503,1.99994224476709,1.31706888296091,1.98028942754827
1.17320646970664,1.24644641833892,1.95457042425381,1.98008568360244,1.84060115912661,1.21970784951187,1.16879456376496,1.1678251428936,1.70955021968385,1.20886636799512,1.8161707970976
1.0101114877689,1.00539296888091,1.04218283530711,1.12864962161844,1.5483139104436,1.00318127519125,1.00302390529819,1.00948448458811,1.78041131832285,1.32946418236993,1.10707598429155
1.61162996460106,1.9869637457213,1.80053264579779,1.72543066370247,1.32590939597638,1.08642316672242,1.32390990820092,1.62726361328714,1.84791106790526,1.08242983299348,1.55923738292968
1.06368837821288,1.1210460117673,1.21368176767187,1.63207501203071,1.98792037259193,1.17166663264306,1.033334160836,1.06193121327328,1.99209968159409,1.56015916984922,1.25670502177544
1.04643045657617,1.15554876040478,1.46597402171856,1.96477434604785,1.80792124021887,1.19617381838324,1.02119979420965,1.04523324392624,1.93116404487502,1.53100334831378,1.10319159392838
1.01092787894841,1.04963190297952,1.13291711250724,1.29351699452493,1.33826696430034,1.00711738496602,1.00763185887241,1.01101027397699,1.38213285420368,1.47996066316614,1.05107835858722
1.02960450265803,1.12388127169017,1.45458838692006,1.86352496197981,1.91128981636383,1.19457332562569,1.02480261980312,1.02909827836677,1.59772102224759,1.1327196661378,1.07560263511289
1.11091944878752,1.2236921774746,1.56748882975962,1.82077524528552,1.85183798099829,1.11887939384975,1.08107264721482,1.10766567507637,1.72395169195455,1.37552979213581,1.24368532024803
1.00593889838043,1.01745087551411,1.0636063820872,1.19101192234807,1.68366738719451,1.03472363933098,1.00306815441404,1.00592163969463,1.97734037413174,1.98936509098735,1.01819742982976
1.00224867362359,1.00983005997167,1.11375382065623,1.29919751367602,1.4329304238154,1.00880678887727,1,1.00219538887638,1.22224922087123,1.14443174919939,1.06277210001544
1.01482127170917,1.05150525476633,1.2190943687876,1.31356983079697,1.25750628078957,1,1.00606748074718,1.01469052921242,1.20085870008169,1.23462319034583,1.01760557752637
1.05759169778975,1.14334668470019,1.27123654888446,1.50625571031324,1.95570502305008,1.23468484139965,1.03663612401654,1.05569878163798,1.33487990537011,1.62379182012215,1.43147476584667
1.00761943984845,1.02045082985528,1.06125961009406,1.16814499129298,1.28077389596432,1.03903901792897,1.00258301134808,1.00819511347522,1.16292526661662,1.38570598758366,1.16109030952796
1.00577054001731,1.01386297426079,1.07912745615054,1.20260523719881,1.5772145491821,1.01822651459928,1.00222582808458,1.00546044949718,1.14481952216748,1.19681773288386,1.03426740112592
1.07122918711515,1.38677163299758,1.43795987344796,1.66862963342699,1.9991911346065,1.22767595369541,1.07376475223297,1.06834572392789,1.9004450673582,1.1825757242442,1.50933957342195
1.5419200468066,1.29509407344301,1.79462192631362,1.98031870421284,1.26006821415229,1.33521851831008,1.28681932288275,1.52318088586486,1.36050643768293,1.12435468323425,1.61470334148073
1.19265806478503,1.98783652130125,1.62023964911355,1.88056392652478,1.98849533306083,1.27679399989888,1.18867078311078,1.18591774757238,1.55836164607133,1.21564527627556,1.23296792015926
1.03881671605132,1.06280203209783,1.63925514610191,1.52309519562286,1.54415635990235,1.11932789943583,1.03654690323917,1.03786577341721,1.72733428979665,1.27182751008406,1.60107853109402
1.12550450878089,1.20906239130812,1.53922289178558,1.80385246618573,1.9731267988438,1.0994788158098,1.10890944605377,1.12288169588451,1.52371876364102,1.21876386194831,1.98489813301361
1.05714178820843,1.14651803603712,1.49532585500661,1.69364260260365,1.98329881046456,1.12981324474164,1.06575461053242,1.05638427669623,1.98745156744942,1.30278602673592,1.91783310625778
1.15079508271372,1.37164908431433,1.63419782546708,1.79855015536041,1.99868860458378,1.07613665663243,1.15499813684608,1.15220025514173,1.63108571944117,1.22042704198855,1.72684798602977
1.05937109994135,1.24149281914681,1.50009068649881,1.72542675981918,1.94128186825349,1.06716060029084,1.05453492798359,1.05704079214746,1.99261825028113,1.17810759878796,1.27898964701723
1.05786206845543,1.13086265928459,1.44834067306044,1.58316945604646,1.97253790417283,1.29973698763869,1.07161217536811,1.05692848391431,1.92854913433519,1.30047185947498,1.50845460862206
1.0405569510324,1.06797538077493,1.65072532846725,1.49738039898333,1.78485706526392,1.11338385533413,1.04754820055101,1.04016675397423,1.66481398502151,1.23330583816638,1.98965215126961
1.35734439215243,1.2768097169623,1.80222926186398,1.99725308321306,1.9625973097427,1.2972477182287,1.26194277239459,1.34844088906276,1.8228408789159,1.78725273604969,1.14948278685718
1.05623155236663,1.11813639326155,1.50273285754534,1.51117446697026,1.71673581627265,1.18879362729312,1.06264639079515,1.0566657010399,1.99950498676523,1.61883210997592,1.47786143004364
1.05585442784088,1.11718217248636,1.5081828112118,1.5088270970778,1.62404463098297,1.35451240115217,1.07361869483216,1.05539280979294,1.96767943130023,1.53390822265582,1.97983624639115
1.05183540519956,1.09772185793918,1.44310433921521,1.46716625933585,1.63876392081601,1.16648016149992,1.05439006629691,1.05207047565115,1.73013620612477,1.45258990222104,1.94472652294863
1.04719499593976,1.1053549373498,1.47330491668406,1.45466476031765,1.56942560307357,1.09440932717372,1.05006447350528,1.04678768597284,1.99948502929142,1.71518589085825,1.89203884747707
1.22789684398661,1.60400110759454,1.59260234958625,1.71004933452257,1.85776493834668,1.11753828779401,1.2427318530217,1.22533452181017,1.96542613113272,1.86915774565789,1.73806959228279
1.03229822903441,1.10166262401413,1.99459135894276,1.93562874156505,1.98250304359693,1.12612293071602,1.04216020729842,1.03284780649439,1.91632204315655,1.74721234074024,1.83787365783622
1.19746798593614,1.85772585370882,1.9660027230375,1.99634482143968,1.99279517074395,1.92602078031078,1.27250449965165,1.19553576254095,1.32480451887001,1.95735946659054,1.45510890016293
1.11433659813248,1.28118760292937,1.35203171185535,1.54150809649717,1.99703590931322,1.05935415659331,1.1184157308002,1.11624692634975,1.7391220653843,1.53649163875737,1.56800158115928
1.05419522343526,1.09377584317383,1.47616462446322,1.45140447252204,1.46227012564084,1.05015585186123,1.0562383367352,1.0537189453023,1.70980219106032,1.42197843233696,1.93809883062015
1.40799908288634,1.30534503149889,1.55187762246913,1.84884984770906,1.73361331494396,1.08161947128278,1.31582643455548,1.41181706998935,1.52472327187251,1.99132407756011,1.36955752540633
1.04335594941734,1.09866682702737,1.3019651363299,1.45432862448637,1.82463947194567,1.11501028327297,1.0545906998422,1.04295120754227,1.43070268843041,1.92218339440878,1.98735610266208
1.0327119818123,1.11176449319059,1.8281254575669,1.88731914924253,1.79264085898628,1.31672447254768,1.08618729461552,1.03303682626414,1.99292939089927,1.22372129149074,1.96890133563069
1.19614226272123,1.51495631285628,1.38391279622159,1.57935050976101,1.95436106702407,1.15567501770233,1.20784293355692,1.19502054413718,1.99276931117758,1.72780609851213,1.78475809403225
1.07397802156983,1.12267369332858,1.46881339935941,1.42944248520249,1.51492247316217,1.12195850195406,1.07876691798803,1.0737815592866,1.9050771776549,1.87313458623066,1.99962622953321
1.0359209316459,1.07637000066702,1.56986611682136,1.48262792017788,1.6620981063389,1.20768084567884,1.03499659642377,1.03639181773563,1.99215858147596,1.85104753659356,1.99977215740211
1.05040056315237,1.10934214287018,1.93003514241936,1.82529714822888,1.77753051618098,1.07556322551973,1.05666861512881,1.0500815790111,1.99449763739716,1.86910542587568,1.8330786596491
1.0558129625922,1.14506582616855,1.60066687711106,1.58890537453144,1.76817288159699,1.27276476118144,1.06039114210284,1.05483356869323,1.96932403825607,1.59701173129205,1.99910466239254
1.05465446981685,1.10742059304001,1.4953242806861,1.73015966851941,1.93307935276723,1.09893768592485,1.05914935399109,1.05490251876647,1.73250841026896,1.62780523726518,1.82514844472405
1.02492219177304,1.1007168175188,1.98204902445416,1.98361402444471,1.86261123642371,1.99344454274699,1.03978150480482,1.02458257022837,1.99673417900568,1.85788374517166,1.63754288862331
1.03063775449089,1.07974305370827,1.31288670860448,1.32359023795638,1.84104619282568,1.12219795638133,1.03659670065757,1.03003204453731,1.63671465541939,1.53117606003238,1.82656236803571
1.17885264515842,1.60359216460279,1.75318936760297,1.90535936037897,1.87257365622917,1.15587807499617,1.19386083144099,1.17886688923173,1.82066866958984,1.98002603493591,1.91900797132403
1.31053900739607,1.31280451626679,1.88793451853704,1.9291524242779,1.95154616486625,1.16515626919793,1.19013816881687,1.30521183081359,1.66594910815414,1.98494598110699,1.82774170219886
1.074013579508,1.42862901475751,1.88204728704924,1.6842233759204,1.90722439615191,1.12727910845835,1.02771632787529,1.07221070751175,1.992893821981,1.99056572740688,1.58656213265174
1.07490803512672,1.27416013986342,1.6212169996672,1.89677202432386,1.94531403859886,1.05490955430765,1.07572074071671,1.07488132019844,1.99207857073735,1.95473433251436,1.28447733158916
1.48657349271321,1.33920998573855,1.85563101191006,1.99953173636245,1.31651782751715,1.2147046372475,1.30743002279871,1.48995249699707,1.26973794761269,1.99995041016515,1.32291244360743
1.06551069672975,1.1232153817678,1.48266821874823,1.47898714002109,1.5688226943547,1.1284671042306,1.07140868280132,1.06538295293569,1.9265615381473,1.93253081216393,1.90075096653591
1.07706337111367,1.11852787472796,1.42293290582851,1.39685226003961,1.43600856385725,1.11998664137561,1.09359204351022,1.07693614854125,1.89301238402529,1.8299373935944,1.82118879805828
1.1877779270447,1.24006281479047,1.41699045821514,1.65868788696035,1.99984629143519,1.19636032007468,1.12990349650944,1.18908686009109,1.34696124183378,1.78726482611671,1.41586672192037
1.10218024138976,1.32260734032795,1.47386090829792,1.78661193487624,1.98906932920547,1.08468085167601,1.11003282881314,1.10030661546698,1.99753255458705,1.94395182926907,1.67399726994885
1.04716104868711,1.09927052106148,1.7056638274631,1.83626524634212,1.52211353589648,1.06653093197861,1.04170687130363,1.04612751065861,1.97036677922405,1.96438038892873,1.68175242421035
1.11269782234292,1.580533917446,1.51689872660288,1.9028034062317,1.98073802231634,1.0799992820603,1.08186650050569,1.11039840123171,1.7395733706391,1.99948443355205,1.25384297946478
1.04866878318519,1.22981885000924,1.69102614985268,1.98854146918455,1.98752255399461,1.09190014539237,1.05814309415776,1.04802917050287,1.99768263700715,1.9476683901884,1.58980139944572
1.09551355927967,1.67276619741677,1.54199060444005,1.90861750984707,1.99393460437451,1.81593539371031,1.11041061044668,1.09308774675974,1.61822374066526,1.85324364966104,1.3729467394799
1.0511813541411,1.09338471382144,1.39836546781895,1.43847408647204,1.88512291765674,1.11466534744235,1.04882087432424,1.05216718499474,1.93950917882259,1.93341389601019,1.89185899083077
1.08537284149705,1.56633456610261,1.98629577744137,1.96839584462286,1.89491949957127,1.70800378113797,1.10228137013906,1.08607352528873,1.45949694218688,1.99962640828033,1.26606186836503
1.04471211207214,1.0926787112136,1.4245008735139,1.46447225318206,1.49769160830537,1.09962184584699,1.04779854582184,1.04419588074342,1.9994140792298,1.99801975057051,1.75178153664095
1.30092670570261,1.27931323488244,1.71047488490483,1.95262708584896,1.93134828465683,1.2693758565744,1.24453447613519,1.3019028944322,1.43886784676696,1.94501082222225,1.18345392418352
1.16431661010854,1.7833294327601,1.8829313688938,1.97924234818621,1.97053757151431,1.28118014591717,1.19260939301978,1.16072273907547,1.88459087931315,1.99491871244917,1.317238303577
1.19957229902937,1.12598298489591,1.60504358146174,1.99875039500635,1.87235887536148,1.33103805214566,1.18374200184157,1.19643126422527,1.8899676616018,1.98772159057621,1.36791348820922
1.08167585909766,1.21118953726952,1.43962364842075,1.68849657202472,1.90589647947044,1.10095911230683,1.0709397468321,1.08240352413211,1.42789526797105,1.93320603897583,1.80897072473255
1.01306614088103,1.02663725198091,1.52752588895485,1.42700434762595,1.64292506325711,1.66688642153839,1.01221949611967,1.01427659597021,1.94821158928856,1.99616412322219,1.99583345241819
1.46943151897473,1.30846293976278,1.57704378514352,1.7497785069094,1.52140022743289,1.2151885128174,1.30591363841667,1.47018856873219,1.41380393822586,1.9582000233494,1.45376574349914
1.65649578072078,1.37180389201978,1.76064937395144,1.90993775279141,1.23120409196992,1.33006832796668,1.40215850452636,1.65404312496897,1.19236273587233,1.99961419396723,1.38814073670699
1.03161784708124,1.06893741743428,1.30294020637546,1.40830884015863,1.6579944504299,1.09950894982959,1.02934452950964,1.03184681722181,1.88983737182731,1.99985463483768,1.70166129429418
1.29077377930249,1.24412120186979,1.92369539225447,1.8650853721082,1.74831654600165,1.44644564505369,1.25046218861026,1.28082471926673,1.3939617461217,1.993419140029,1.38478774593353
1.20338634633406,1.31171297248453,1.99881564221982,1.6597878208169,1.97137553051198,1.20715221915841,1.16058361906246,1.19765345404609,1.99937053470824,1.96918540923643,1.22929206149381
1.08389538103724,1.33722593020516,1.55734789351788,1.54534967976829,1.99496639252632,1.93864068048797,1.14717072015035,1.08420335201697,1.69088822960237,1.99913777345844,1.83446633798429
1.03195136680813,1.05985272385267,1.79426553881716,1.57255329479716,1.9229355972723,1.17261083615397,1.05404450499742,1.03265845933858,1.9999920130095,1.99959858369649,1.95189854213892
1.05383977601768,1.10362073274057,1.5676523581064,1.48876717686442,1.60606054369193,1.14430171455594,1.05748720938645,1.05412118377024,1.99869824792415,1.99770012034033,1.99579641461343
1.04912023233716,1.17057589400038,1.55176886609213,1.62516327131313,1.99329805671684,1.13541771303674,1.04568208306832,1.04836341565129,1.87898677919611,1.99674083296416,1.58964152059022
1.01569861206076,1.07767015208791,1.98025781439751,1.99912449316898,1.91713834134188,1.3877982863291,1.03157564436775,1.01524157174939,1.82407473119585,1.96287336649303,1.99991137182087
1.11489613006428,1.39813882457155,1.28023207026609,1.3900904340235,1.97037713468844,1.09110522935851,1.0881209172827,1.11660073690527,1.99920239083749,1.99717694215874,1.68248346987165
1.14580437981001,1.22794071505803,1.62331717987273,1.93979251528606,1.99449544414578,1.08128112762141,1.11666266584663,1.14786032510488,1.12947311965652,1.90948174888954,1.78371638190224
1.06466928435232,1.1498170997579,1.46852419704274,1.45963661784573,1.70512675962005,1.10697546578733,1.06508781218297,1.06558891357954,1.49935308443666,1.99996155574311,1.94250504550419
1.47656796209682,1.24119139009603,1.81257938693941,1.98910069371024,1.33461308341752,1.37368063287281,1.30791270396349,1.47498800219483,1.09762228046407,1.99581463656674,1.21296221223128
1.00526325374515,1.07181044074439,1.05797063276649,1.08823439080468,1.95448549198809,1.04928778209985,1.00479555063347,1.00538059101718,1.31208847368197,1.98217787823687,1.0980275835884
1.02909423550968,1.12381426569267,1.21366225602111,1.30326489209256,1.87022795011716,1.10975795242339,1.0330504028984,1.02832959533981,1.68897454066244,1.9567193527106,1.31182725137855
1.00863396885417,1.06961724100216,1.17375800282089,1.22516568282727,1.99999642372771,1.03156852969809,1.00651199446708,1.00887509573823,1.99923348013395,1.99928625077015,1.17014112628432
1.65412641710609,1.98220141444915,1.94775109159786,1.92906846664746,1.90750000426359,1.20476366788842,1.5320877275133,1.65460774327371,1.94174352539385,1.9682434917084,1.52457008329738
1.0310431011312,1.06680134274695,1.04338464622025,1.06832653926955,1.83922845814479,1.15154482689734,1.01412307169071,1.03212827720902,1.97237522847581,1.99999481440935,1.87362957283566
1.02920142261131,1.27324461094952,1.19054438929049,1.26197084126912,1.7006136453102,1.10541433003976,1.02386554403946,1.02852616213181,1.74273380535705,1.9521674516194,1.1280875316482
1.02457045615079,1.12937851168854,1.05208537963227,1.07106595715908,1.86348004611157,1.13083281365136,1.01792983905271,1.02544400792308,1.90821568860782,1.88925038590795,1.60040012826789
1.01349600063561,1.11747462391397,1.10847801270561,1.13581683432532,1.91231122410336,1.12028694325421,1.00601226793765,1.01326903080949,1.80517000996169,1.89358381094157,1.28864569740818
1.01507033662662,1.37892750792865,1.38300376552385,1.56285052366043,1.38024100395897,1.05225812187572,1.01630750059306,1.01520602839889,1.63541283620491,1.99720309455951,1.0384226849479
1.00572376768109,1.13072029794769,1.24071758262128,1.3126939507091,1.34137248668887,1.03493424210088,1.00651572590267,1.00600078108431,1.91644966193124,1.97552212762065,1.08208490488913
1.00549302090949,1.10261749088605,1.10146445340569,1.13765309285122,1.52752135156084,1.05776692818785,1.00528554165489,1.00550822458894,1.29808459791089,1.77454996310032,1.10238175264323
1.00608197622935,1.2280866698043,1.28588590465148,1.2802276253108,1.3622750601905,1.04473348509916,1.00591706952016,1.00597377802829,1.43917396406806,1.96655971381925,1.05387816615874
1.02669719672475,1.1662628394039,1.11256624411358,1.14606439285923,1.90323339331272,1.11708561814877,1.02346214477809,1.02538151132406,1.63290143563689,1.99848694913221,1.14052122834151
1.01399532229071,1.14770627417639,1.04900742018008,1.07170595898069,1.95791505445684,1.07637319169774,1.01129607282597,1.01409403733369,1.3583001912099,1.94349587568482,1.46198703729722
1.02861585714311,1.14097921877416,1.42134817113781,1.52442740054827,1.67897016616407,1.04375101889793,1.03142814552368,1.02766697665612,1.98999175255886,1.80217413660709,1.18019552075189
1.01974078707208,1.09535807705696,1.1284024348798,1.17711818392515,1.85598650546921,1.0845231977605,1.02178607499509,1.01945603212351,1.3990193013052,1.97048422467224,1.20219639320287
1.04149588497469,1.14921441745165,1.13558293682349,1.17901333886115,1.83976285271971,1.14205020267134,1.02135731388908,1.04018975827831,1.30574673393925,1.99507718041086,1.61583042695833
1.01056999606685,1.36844601416236,1.32196263705625,1.44466501618088,1.4769729342164,1.0560325344115,1.013733084502,1.01045054200059,1.49232717424406,1.95397446035573,1.04179933877355
1.00701052602785,1.08890327491637,1.09154906301533,1.14686301370159,1.5824955158773,1.0222907403947,1.0034856409008,1.00714365079577,1.50441052670969,1.9548380774764,1.14313963711257
1.00333125421432,1.13554927719372,1.07792740574144,1.12725194840979,1.51085661780331,1.03849933971266,1.00328279494469,1.00349762400603,1.94115260540874,1.73203975226276,1.1132460269351
1.00268270468593,1.2565764419187,1.1872986009371,1.24212338863803,1.37739476414776,1.05391250151826,1.00335599461491,1.00259449974539,1.37810303068052,1.91894728161404,1.05342759098948
1.22099747475672,1.99479590523385,1.61299817319036,1.77758150737225,1.82684061663271,1.15134224959898,1.19855904233476,1.22106802866001,1.97519942243497,1.9128181938284,1.50083449409467
1.06882478429232,1.21602046884659,1.17488611543845,1.28278223374354,1.70575667036559,1.24801973820051,1.06670260590205,1.06886686186377,1.9993315189984,1.93469176113812,1.57569919372073
1.00572905804266,1.15145108555139,1.1521312809807,1.22651802116861,1.35920410457423,1.05826051661591,1.00471757193442,1.00570134496711,1.46513312742381,1.9600562914564,1.2549195590905
1.00268916796896,1.13558430414738,1.04972399209941,1.08051968124874,1.74250528933698,1.03662065568627,1.0029376906784,1.00278097673778,1.3131996742922,1.99148150214434,1.03685641867122
1.01773853127647,1.77128284091444,1.33045521782377,1.64734499079775,1.80887415637342,1.094605497352,1.01241296513245,1.01736598248774,1.88402761670206,1.96076017425612,1.09288341165774
