cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_a2i_2_38.counts,-23.96922,-44.95456,-1.4272132,0.86357534,-35.17942,15.419408,-6.006677,-3.7987366,-22.805548,-12.448686,batch2,a2i
ola_mES_a2i_2_39.counts,-39.50763,-46.259506,-9.708363,-2.0497062,-38.204014,12.488167,-0.27534086,8.076734,-0.20621718,1.8691611,batch2,a2i
ola_mES_a2i_2_4.counts,-40.10561,-46.66055,-20.533436,9.682148,-22.455395,-1.5655891,7.5707817,-5.43961,-32.945435,-13.980021,batch2,a2i
ola_mES_a2i_2_40.counts,-40.526993,-48.600124,7.8401823,0.2618155,-45.935738,17.66732,-3.0293627,6.7388697,0.30358672,16.645086,batch2,a2i
ola_mES_a2i_2_41.counts,-44.308174,-34.472054,-8.930364,15.758133,-43.775093,24.916956,5.785704,-4.969015,33.901115,0.5653544,batch2,a2i
ola_mES_a2i_2_42.counts,-47.637074,-37.03348,-21.092182,25.468546,-26.628586,-7.133149,8.820983,-0.014377855,-26.226254,-10.607594,batch2,a2i
ola_mES_a2i_2_43.counts,-20.966572,-50.25133,13.999296,-13.326526,-36.873993,12.536201,-7.384813,-23.058668,-17.669273,-20.216852,batch2,a2i
ola_mES_a2i_2_44.counts,-47.17541,-19.1011,-43.892532,24.070799,-1.2678955,-4.165095,25.369068,-9.148819,10.420093,-17.66021,batch2,a2i
ola_mES_a2i_2_45.counts,-24.810078,-41.88593,-3.9493957,11.826824,-21.1545,14.436225,-8.535456,-27.466026,-38.562824,2.7414763,batch2,a2i
ola_mES_a2i_2_46.counts,-41.141766,-15.578313,-53.467464,26.918028,-1.5434655,15.691618,36.079258,-66.83469,26.549013,-54.12938,batch2,a2i
ola_mES_a2i_2_47.counts,-37.109993,-31.442747,-17.293514,22.37402,-48.9689,19.295223,15.58288,3.823712,2.7283473,-4.6125417,batch2,a2i
ola_mES_a2i_2_48.counts,-21.817638,-56.211945,8.125408,-1.2683953,-47.885437,5.8363442,-8.407119,24.601366,-13.300744,20.556643,batch2,a2i
ola_mES_a2i_2_49.counts,-47.76423,-20.00205,-66.35659,32.606518,-12.639597,-9.746246,31.732222,-23.249647,3.916705,-4.1807423,batch2,a2i
ola_mES_a2i_2_5.counts,-48.4845,-44.09121,-34.143536,19.640558,-28.441996,-7.8177423,1.5439386,21.943176,-12.407622,5.0366626,batch2,a2i
ola_mES_a2i_2_50.counts,-35.6992,-37.847157,-2.592887,4.835352,-48.256054,40.052017,3.3152149,0.27347982,18.545307,5.063486,batch2,a2i
ola_mES_a2i_2_51.counts,-45.8923,-41.177086,1.5477146,1.0632093,-36.909863,10.584381,-5.7717566,-10.033098,-3.795166,1.3809451,batch2,a2i
ola_mES_a2i_2_52.counts,-38.669727,-54.22266,10.171039,-6.616504,-43.97749,11.899048,-7.1248875,28.219303,-8.678779,8.241202,batch2,a2i
ola_mES_a2i_2_53.counts,-34.89364,-53.431732,8.615062,-15.686286,-53.91501,21.148445,-2.4682226,20.342842,-2.5755308,3.1063566,batch2,a2i
ola_mES_a2i_2_54.counts,-45.686787,-30.921556,-28.189686,15.770975,-33.165337,11.107384,18.642454,6.827594,10.358355,-18.340403,batch2,a2i
ola_mES_a2i_2_55.counts,-50.61455,-17.092987,-48.787624,37.091946,-2.8545647,-21.68761,37.95256,-26.706343,-12.490676,-30.67953,batch2,a2i
ola_mES_a2i_2_56.counts,-25.843279,-38.688625,34.531788,-8.29467,-44.57557,22.209698,-5.826936,-19.512295,-20.38844,-11.003047,batch2,a2i
ola_mES_a2i_2_57.counts,-54.44134,-38.808193,-33.17146,20.822052,-28.953096,-3.3294768,2.9471707,21.60939,4.353757,3.722378,batch2,a2i
ola_mES_a2i_2_59.counts,-51.885258,-29.197857,-44.094414,25.869196,-23.320278,-8.082177,28.978539,10.436593,7.5108185,-17.264627,batch2,a2i
ola_mES_a2i_2_6.counts,-33.763866,-47.647945,38.876225,-16.693323,-39.769184,20.650503,2.0552392,-14.431997,-12.116279,-10.266827,batch2,a2i
ola_mES_a2i_2_60.counts,-30.901146,-29.284214,33.893864,5.1483727,-47.40227,36.678616,-13.653951,-28.758402,-31.572472,-20.919668,batch2,a2i
ola_mES_a2i_2_61.counts,-37.63761,-36.176346,31.027336,0.9668533,-42.306396,23.311066,-10.605635,-23.71107,-26.426128,-13.753638,batch2,a2i
ola_mES_a2i_2_62.counts,-32.326103,-22.988716,-31.4639,34.93332,-19.541683,8.344652,29.415348,-3.6857646,12.263962,7.2194724,batch2,a2i
ola_mES_a2i_2_63.counts,-46.049885,-45.1872,24.529472,-5.7674303,-47.251575,19.931631,-4.1341186,4.056968,-5.088873,-14.489139,batch2,a2i
ola_mES_a2i_2_64.counts,-45.83265,-36.866875,9.515063,0.461795,-50.452137,32.85003,-3.5465782,6.0063796,7.2675104,-12.655439,batch2,a2i
ola_mES_a2i_2_65.counts,-41.976765,-44.735508,12.506021,-2.577982,-54.917854,25.645033,-3.3412273,2.2371547,-0.066396944,1.6529828,batch2,a2i
ola_mES_a2i_2_66.counts,-30.718987,-28.592878,-55.81883,20.003666,-4.5009975,9.950653,19.349134,-34.28284,15.149184,-56.019638,batch2,a2i
ola_mES_a2i_2_67.counts,-43.523026,-44.95799,18.141817,-13.800107,-33.912952,7.4286814,6.789356,2.8091002,-2.553794,9.856642,batch2,a2i
ola_mES_a2i_2_68.counts,-26.072365,-19.9899,-7.951434,10.39791,-27.500834,45.380436,18.072674,-49.73172,16.143457,-21.625671,batch2,a2i
ola_mES_a2i_2_69.counts,-31.219477,-32.55079,-6.2618966,2.9587278,-38.316017,41.89342,14.151125,2.5896425,0.02174486,-19.34557,batch2,a2i
ola_mES_a2i_2_7.counts,-55.149635,-42.508423,9.961013,6.4468074,-34.573578,-0.40664786,-0.23993549,10.142909,-2.9934797,-8.203718,batch2,a2i
ola_mES_a2i_2_70.counts,-35.830803,-45.116665,22.504196,-2.2761028,-52.688435,15.293675,-0.38446832,14.895255,5.8398004,13.42294,batch2,a2i
ola_mES_a2i_2_71.counts,-51.270737,-42.17999,-31.319855,15.083239,-15.536689,-27.285145,1.006199,22.20537,-18.295944,-12.43089,batch2,a2i
ola_mES_a2i_2_72.counts,-26.22991,-52.343033,12.860482,-8.735124,-61.10385,16.130268,-2.6702302,4.5705214,-10.853238,5.7636642,batch2,a2i
ola_mES_a2i_2_73.counts,-44.53581,-26.681154,-22.648539,22.42482,-21.200428,22.62722,30.55346,-13.642491,11.21377,5.4987955,batch2,a2i
ola_mES_a2i_2_74.counts,-4.589559,-37.9299,39.829674,30.719545,-29.484262,7.7846274,5.512152,12.611864,-18.57737,11.737184,batch2,a2i
ola_mES_a2i_2_75.counts,-20.862085,-20.718641,4.7419634,3.5860345,-37.812954,55.801334,10.824143,-31.169224,45.536617,-9.125699,batch2,a2i
ola_mES_a2i_2_76.counts,-30.526924,-51.8018,-8.289565,4.4786906,-34.56558,0.68303,-1.7996583,9.223481,-21.840582,9.374939,batch2,a2i
ola_mES_a2i_2_77.counts,-44.582077,-53.814682,-1.1854037,-7.4091024,-39.392246,-4.220152,-8.875165,18.347467,-11.721269,2.4880164,batch2,a2i
ola_mES_a2i_2_78.counts,-37.4138,-46.73486,-14.587788,9.724906,-32.49118,5.9624085,7.198594,6.1080236,-13.850312,-3.3600402,batch2,a2i
ola_mES_a2i_2_8.counts,-38.5942,-31.400665,-78.55669,45.33014,19.721642,-38.49303,36.938087,11.54972,2.6226406,36.85922,batch2,a2i
ola_mES_a2i_2_80.counts,-39.81934,-20.752886,-38.765995,26.163038,-11.245866,16.144669,28.056154,-26.853039,-4.8644257,-48.168034,batch2,a2i
ola_mES_a2i_2_81.counts,-37.648224,-23.034084,-5.0564313,23.27488,-35.60582,36.088764,28.515455,-18.38749,23.60755,21.884798,batch2,a2i
ola_mES_a2i_2_82.counts,-40.477116,-29.168766,-71.94182,24.270212,-12.837493,4.8001494,19.08356,0.22730412,8.517241,-39.426044,batch2,a2i
ola_mES_a2i_2_83.counts,-44.447384,-22.305891,-54.95622,25.649712,-7.7056475,-2.0407326,29.137012,-8.111886,29.898752,-10.721321,batch2,a2i
ola_mES_a2i_2_84.counts,-26.266134,-40.623512,8.287177,-7.9271274,-42.8635,16.981812,-3.2529,11.197545,-17.591492,-23.938303,batch2,a2i
ola_mES_a2i_2_86.counts,-38.795624,-11.461081,-108.51084,27.77937,17.18015,-39.494537,95.63949,-46.168434,59.236042,-25.700214,batch2,a2i
ola_mES_a2i_2_87.counts,-30.315151,-29.856264,-28.461092,21.273342,-24.178116,25.01744,16.299809,-2.3002014,11.774022,18.536541,batch2,a2i
ola_mES_a2i_2_88.counts,-34.507057,-42.702217,-26.862019,22.123667,-33.77608,3.69056,6.799333,26.484306,13.204295,16.24983,batch2,a2i
ola_mES_a2i_2_89.counts,-27.717512,-55.229984,12.699988,-15.269192,-47.18254,13.942039,0.12768029,16.56237,5.942339,5.546953,batch2,a2i
ola_mES_a2i_2_9.counts,-52.43498,-34.64219,-21.414968,34.271763,-7.9810944,-14.9134,-7.86032,-13.621946,-50.99165,-14.84546,batch2,a2i
ola_mES_a2i_2_90.counts,-49.03693,-26.799395,-33.20726,36.796467,-15.233108,-14.144609,23.671312,18.94776,-10.058405,22.193016,batch2,a2i
ola_mES_a2i_2_91.counts,-35.340607,-39.612564,5.2371535,-3.1073582,-44.48426,40.855793,2.8159742,3.0279992,-0.15542436,3.313242,batch2,a2i
ola_mES_a2i_2_92.counts,-45.278843,-44.861538,27.067972,-0.013736517,-36.311935,28.909359,-3.548563,2.0017135,2.0692346,2.0742724,batch2,a2i
ola_mES_a2i_2_93.counts,-13.1622505,-52.965374,42.537193,-27.989426,-42.029396,26.447233,-8.830057,-30.33327,-3.3057044,-8.810409,batch2,a2i
ola_mES_a2i_2_94.counts,-44.721523,-37.01475,-43.32758,22.390171,-35.322464,1.8876151,16.099276,6.977056,-14.277438,6.423384,batch2,a2i
ola_mES_a2i_2_95.counts,-40.51845,-42.649235,-6.325605,8.920559,-38.757465,11.702854,0.56217945,10.005266,-8.469932,-1.8265841,batch2,a2i
ola_mES_a2i_2_96.counts,-18.806679,-56.550026,7.189533,-5.567137,-39.018654,11.164091,-4.769497,9.761345,-18.241566,6.0841756,batch2,a2i
ola_mES_a2i_3_10.counts,-29.206253,35.658676,-33.561237,2.6191437,-14.411137,-36.674534,8.921495,27.551756,-11.00778,36.254513,batch3,a2i
ola_mES_a2i_3_11.counts,-29.997473,9.512545,-10.11718,-52.771397,-36.03534,-15.479889,21.164465,-4.1867332,-8.778745,8.661346,batch3,a2i
ola_mES_a2i_3_13.counts,-34.40262,28.602892,-27.500298,-30.40958,-43.255844,1.8533497,14.018346,9.968163,14.03052,0.6261567,batch3,a2i
ola_mES_a2i_3_16.counts,-14.500837,72.616455,-78.62916,54.746574,-0.23642072,27.604712,-14.566557,6.2513804,-14.018734,-1.7175192,batch3,a2i
ola_mES_a2i_3_17.counts,-29.747736,35.007343,-56.806362,17.128298,-23.361645,-2.1259198,-0.61056286,24.886686,21.800825,27.887276,batch3,a2i
ola_mES_a2i_3_18.counts,-13.113436,38.27711,-66.03951,-0.511331,-18.021685,-7.2352543,20.155155,17.701073,10.709627,10.999106,batch3,a2i
ola_mES_a2i_3_2.counts,-38.191917,32.448338,-52.323463,14.069037,-25.838947,-16.630428,2.4836133,24.577633,-30.160954,3.5984406,batch3,a2i
ola_mES_a2i_3_20.counts,-26.011688,43.099773,-53.05401,7.2517614,-21.01097,-11.868856,5.1748576,20.34569,-15.099343,4.5639052,batch3,a2i
ola_mES_a2i_3_21.counts,-17.132895,39.939438,-50.992043,6.448106,-19.914385,3.5201766,12.473097,10.982234,-15.448707,1.3974254,batch3,a2i
ola_mES_a2i_3_22.counts,-27.556059,73.01467,-55.40413,55.31755,-4.8144846,35.366463,-32.50847,-22.204153,-9.63635,-14.308912,batch3,a2i
ola_mES_a2i_3_24.counts,-23.012796,17.097258,-32.805542,-50.22076,-44.924583,-1.5124424,11.557945,-14.1903515,6.463082,-15.005631,batch3,a2i
ola_mES_a2i_3_25.counts,-19.703592,51.730114,-64.023834,21.535503,-7.9404407,-1.0870907,-12.924422,0.17531785,-20.773582,-33.456863,batch3,a2i
ola_mES_a2i_3_26.counts,-20.620234,57.812,-54.956497,44.81634,-7.016463,-4.370011,-21.140343,-24.622372,-44.17446,9.749934,batch3,a2i
ola_mES_a2i_3_28.counts,-20.49349,47.268238,-60.38239,42.29285,-9.532526,-6.801001,-18.438328,14.101139,-20.455004,8.1457815,batch3,a2i
ola_mES_a2i_3_29.counts,-39.554886,63.467117,-56.86695,47.46188,-12.812664,-12.061709,-11.273712,-16.879797,-22.00878,-4.6383753,batch3,a2i
ola_mES_a2i_3_3.counts,-39.358322,27.91584,-43.272274,0.65029985,-29.64662,-14.206678,-8.71315,19.597383,-33.397568,-16.712206,batch3,a2i
ola_mES_a2i_3_30.counts,-24.617384,78.20465,-41.782196,45.583817,-40.471447,44.3874,-15.44997,-9.408728,7.556021,-1.8154014,batch3,a2i
ola_mES_a2i_3_31.counts,-7.74915,28.422762,-25.303888,-19.260632,-44.75714,13.124605,2.1768253,8.981985,41.37965,3.7263947,batch3,a2i
ola_mES_a2i_3_33.counts,-24.795837,23.042578,-72.27494,3.7836993,-27.801046,-32.160824,1.1738421,12.379117,-13.056131,5.119988,batch3,a2i
ola_mES_a2i_3_34.counts,-37.086277,60.09333,-68.029015,47.574886,-11.93914,0.12067686,-12.1447525,8.532667,8.170479,4.122239,batch3,a2i
ola_mES_a2i_3_37.counts,-29.89831,0.9433704,-45.27972,-39.547314,-54.261288,-32.09759,29.941618,12.066305,-3.5847993,4.4553003,batch3,a2i
ola_mES_a2i_3_38.counts,-44.707386,50.808937,-48.123043,30.855461,-9.70543,-15.575344,-7.7077866,16.50043,6.9680243,26.553986,batch3,a2i
ola_mES_a2i_3_39.counts,-11.370278,96.0465,-5.4127154,82.40263,-31.255539,83.140945,-48.83467,-57.372097,-18.437937,35.049988,batch3,a2i
ola_mES_a2i_3_4.counts,-27.998415,22.027655,-31.072544,-4.4759846,-40.332787,-14.40899,14.775762,34.88627,10.432405,29.611618,batch3,a2i
ola_mES_a2i_3_40.counts,-25.886337,54.441437,-79.582436,44.51778,-4.992743,-4.6671495,-16.997046,-4.0301123,-9.157175,-21.76218,batch3,a2i
ola_mES_a2i_3_41.counts,-16.971294,57.190575,-61.464706,42.36841,-13.572122,8.633785,-28.274424,9.692169,-2.9384487,13.681256,batch3,a2i
ola_mES_a2i_3_42.counts,-22.701511,69.23409,-61.114136,43.733086,-15.738327,17.344763,-17.643738,-4.406201,-0.7971002,-39.72494,batch3,a2i
ola_mES_a2i_3_44.counts,-17.217922,65.42628,-51.13871,50.58049,-13.445389,14.307191,-28.378677,-32.37263,-28.300655,2.6298537,batch3,a2i
ola_mES_a2i_3_45.counts,-47.52456,54.399845,-51.786953,20.730309,-16.79885,-2.3383849,-3.336009,-6.727658,18.261189,-14.216036,batch3,a2i
ola_mES_a2i_3_47.counts,-24.612335,75.89561,-36.49392,18.695744,-10.38884,46.20374,-23.769186,-23.955248,35.655304,-19.091225,batch3,a2i
ola_mES_a2i_3_49.counts,-17.913433,45.532185,-65.61679,15.988817,-5.8800464,-21.500471,-7.3114743,-2.999323,-7.389276,-7.5531836,batch3,a2i
ola_mES_a2i_3_50.counts,-35.003773,31.413652,-47.79528,-1.1355271,-28.694866,-24.334444,-2.4973373,22.525251,-38.70145,-11.845032,batch3,a2i
ola_mES_a2i_3_52.counts,-35.39084,25.951708,-29.679266,-21.044853,-38.982758,-25.643423,6.8948026,-29.064686,-12.65578,-5.852147,batch3,a2i
ola_mES_a2i_3_54.counts,-12.164936,91.31035,-81.080826,75.86048,19.27647,25.813948,-27.11541,-7.922923,4.51893,19.645344,batch3,a2i
ola_mES_a2i_3_56.counts,-31.285273,39.497917,-56.97097,1.3945435,-36.278515,-12.154882,9.563744,1.8337492,9.686962,-20.917131,batch3,a2i
ola_mES_a2i_3_58.counts,-24.247189,5.1945205,-22.68223,-46.498165,-49.437057,-37.210594,25.704157,7.280769,-10.366063,9.15553,batch3,a2i
ola_mES_a2i_3_59.counts,-16.475462,50.981293,-78.98699,45.830395,-4.6514955,-19.396715,-14.024616,3.1982996,-22.120174,-4.8776126,batch3,a2i
ola_mES_a2i_3_6.counts,-28.76025,52.697193,-82.89221,48.34788,5.529709,-19.814543,-7.2118845,5.5796003,3.416747,-4.3487372,batch3,a2i
ola_mES_a2i_3_62.counts,-25.019867,15.909343,-33.444756,-28.800575,-26.195473,-26.761219,27.196606,-1.5447404,0.6567236,33.510025,batch3,a2i
ola_mES_a2i_3_64.counts,-23.641348,23.623466,-62.963978,-9.458921,-23.655869,-21.149054,-4.1762986,30.391363,5.7596965,1.4804835,batch3,a2i
ola_mES_a2i_3_65.counts,-24.214615,67.05783,-67.82085,47.440468,-10.379644,6.015095,-16.537611,-20.278439,21.837135,-0.5667747,batch3,a2i
ola_mES_a2i_3_66.counts,-22.987886,26.138182,-55.31015,-8.63632,-24.527477,-16.644724,-0.9705021,-7.210362,-21.747017,1.4135773,batch3,a2i
ola_mES_a2i_3_67.counts,-34.40825,38.85282,-47.498898,-10.978092,-33.99869,-9.95799,18.314945,6.130289,18.29445,15.398067,batch3,a2i
ola_mES_a2i_3_68.counts,-6.390671,30.144115,-24.875261,-12.198894,-38.372368,-5.465957,14.641427,15.068438,2.6183934,15.06022,batch3,a2i
ola_mES_a2i_3_69.counts,-29.598236,59.907948,-51.67553,40.782978,-4.468289,11.488593,-32.872143,-19.644157,-20.595194,20.753498,batch3,a2i
ola_mES_a2i_3_7.counts,-11.7881155,39.992466,-28.028036,2.14434,-38.263264,14.392995,11.069178,-12.418,-13.444703,28.779476,batch3,a2i
ola_mES_a2i_3_71.counts,-28.894066,58.86151,-77.52774,29.580023,-3.1225774,-10.283942,-7.050736,4.7010775,0.42372113,-11.132126,batch3,a2i
ola_mES_a2i_3_73.counts,-25.609213,8.305032,-38.284805,-51.844017,-41.169117,-25.204844,17.262886,-0.27748474,-1.1377363,4.190581,batch3,a2i
ola_mES_a2i_3_75.counts,-26.008204,29.224533,-33.20547,-24.187748,-41.741547,-0.6148818,10.383597,9.826692,24.065111,-10.184411,batch3,a2i
ola_mES_a2i_3_76.counts,-15.806695,21.383171,-25.628935,-21.582989,-47.32712,-12.165797,6.980738,31.90181,-5.248627,17.898058,batch3,a2i
ola_mES_a2i_3_77.counts,-25.690123,33.71942,-62.337315,10.839795,-29.401688,-11.833554,-14.55255,25.310453,-1.4096031,2.4237516,batch3,a2i
ola_mES_a2i_3_8.counts,-15.690166,92.79377,-28.160133,73.26416,12.276995,54.205936,-42.711143,10.339985,-23.110687,43.85497,batch3,a2i
ola_mES_a2i_3_80.counts,-29.354164,6.070991,-33.780655,-48.76663,-46.850994,-23.131308,11.505444,4.107129,1.2656821,-2.1565511,batch3,a2i
ola_mES_a2i_3_81.counts,-22.481188,-7.5258875,-22.353498,-56.89461,-43.997425,-37.57834,7.8197184,1.9142325,-12.209063,17.24668,batch3,a2i
ola_mES_a2i_3_82.counts,-42.247837,61.809208,-60.993183,29.757414,-0.40830126,1.2713007,-15.824092,3.7189445,-5.6551375,0.5123377,batch3,a2i
ola_mES_a2i_3_83.counts,-15.755944,19.595043,-19.966965,-37.975117,-50.53493,-5.6314907,17.059784,7.9420066,26.106232,1.5114008,batch3,a2i
ola_mES_a2i_3_84.counts,-21.628735,24.442678,-32.49996,-24.418465,-45.355145,-20.834322,3.8865688,-12.473389,-5.1067615,-18.971031,batch3,a2i
ola_mES_a2i_3_85.counts,2.6028488,44.07244,-33.67426,9.009338,-38.555847,17.37354,13.663391,-4.0471144,34.47682,36.926445,batch3,a2i
ola_mES_a2i_3_86.counts,-20.93477,47.14716,-60.54952,18.02215,-15.9406595,-5.3056993,11.6527815,-5.9004054,8.675528,1.4551505,batch3,a2i
ola_mES_a2i_3_89.counts,-20.514322,59.745644,-66.06001,38.580486,-3.17646,7.2117047,-21.034924,4.365197,-18.75391,-27.407873,batch3,a2i
ola_mES_a2i_3_9.counts,-22.08254,44.930656,-55.2571,3.2861767,-16.026022,4.4342465,-2.0172362,-7.9758434,-4.622037,-13.592384,batch3,a2i
ola_mES_a2i_3_90.counts,-20.250988,89.42077,-29.78132,53.69326,17.990305,33.136963,-17.717245,1.303722,66.93902,49.908096,batch3,a2i
ola_mES_a2i_3_91.counts,-41.215218,25.330332,-49.571373,-13.0919485,-21.368074,-23.026165,-0.4784828,14.614516,-0.53982526,1.5956882,batch3,a2i
ola_mES_a2i_3_92.counts,-49.54635,24.487642,-29.579088,-16.351252,-35.422287,-37.894344,11.388679,5.9109197,6.658454,19.646317,batch3,a2i
ola_mES_a2i_3_94.counts,-20.356472,40.425877,-65.60411,50.667458,-21.83061,-32.50745,-50.4581,-3.1948855,29.113157,4.7030644,batch3,a2i
ola_mES_a2i_3_96.counts,-17.909893,13.151744,-6.59867,-24.944036,-49.282173,-16.416737,14.828299,4.289357,-12.141651,29.159555,batch3,a2i
ola_mES_lif_2_1.counts,82.65083,-57.19762,-6.5213656,-8.248444,31.77545,35.096134,1.0058728,-2.7032363,-16.291664,-15.094191,batch2,lif
ola_mES_lif_2_10.counts,73.702095,-47.02332,0.90303063,-20.719467,13.966496,54.408424,0.8118109,-13.65559,24.627611,-17.583263,batch2,lif
ola_mES_lif_2_11.counts,51.973362,-52.419495,-22.783148,-16.347761,34.939144,28.26421,-10.400122,-28.331432,-8.75398,19.410725,batch2,lif
ola_mES_lif_2_12.counts,120.768906,-18.947176,82.70668,73.230835,-3.9152994,-37.50106,82.66574,29.130884,-13.205423,6.478397,batch2,lif
ola_mES_lif_2_13.counts,85.66489,-31.938902,-8.435391,0.93579286,61.975887,44.963886,10.407189,-47.485073,-29.569809,8.790184,batch2,lif
ola_mES_lif_2_14.counts,102.13183,-64.24053,17.18073,-12.630132,24.104965,28.688547,-3.5950346,30.164278,0.066914074,-16.02493,batch2,lif
ola_mES_lif_2_15.counts,79.75566,-33.19074,-4.5538983,11.812439,42.757145,17.52689,22.580524,-23.283094,-36.15727,37.540676,batch2,lif
ola_mES_lif_2_16.counts,56.450684,-47.696438,-52.19841,4.8516054,46.723152,10.233085,15.039449,-15.305168,-4.2876863,17.585146,batch2,lif
ola_mES_lif_2_17.counts,36.614017,-55.28464,-24.647425,-2.2000113,20.010567,-11.972363,3.51687,22.176146,-5.4023247,46.41277,batch2,lif
ola_mES_lif_2_18.counts,54.311012,-59.75512,-40.839607,-15.5344715,24.9047,11.106912,0.9017441,6.4527116,9.549764,16.853119,batch2,lif
ola_mES_lif_2_19.counts,71.45165,-69.15429,-27.5081,0.31749853,38.4404,10.827501,-20.055391,21.235191,-23.532661,8.387967,batch2,lif
ola_mES_lif_2_2.counts,48.584568,-68.057144,-33.75664,-10.433843,29.468512,0.16296759,-9.738735,21.042109,-11.797806,19.35409,batch2,lif
ola_mES_lif_2_20.counts,99.526535,-51.28323,5.1379743,-4.4115934,22.971054,23.890203,22.91536,29.04863,4.773421,-20.220802,batch2,lif
ola_mES_lif_2_21.counts,91.67606,-46.58544,-17.746403,14.708417,48.244877,6.559186,23.389034,3.448641,-8.529625,-28.65958,batch2,lif
ola_mES_lif_2_23.counts,41.359806,-55.277267,-12.151129,-32.21985,17.320763,20.962282,-2.8225405,-16.429462,3.9274476,31.301086,batch2,lif
ola_mES_lif_2_25.counts,78.06828,-50.321472,-0.19714223,-25.976952,19.595444,49.45754,-3.881234,1.2630064,-2.3008165,-26.197084,batch2,lif
ola_mES_lif_2_26.counts,73.92041,-44.251896,-41.21696,19.582685,58.177917,-3.1107838,13.205274,-12.842481,-7.6015635,-3.092764,batch2,lif
ola_mES_lif_2_27.counts,42.700703,-61.207386,-29.668083,-30.831938,17.569143,24.675468,-6.8461204,-0.3099988,1.5435498,21.95717,batch2,lif
ola_mES_lif_2_28.counts,69.120255,-55.653633,-18.227917,-13.916941,28.24006,7.394683,7.041209,-3.9048214,-9.815603,-11.407391,batch2,lif
ola_mES_lif_2_29.counts,67.17049,-57.73466,-34.33511,-25.4553,31.99324,31.089058,-9.611593,19.78385,-1.8409135,0.79750174,batch2,lif
ola_mES_lif_2_3.counts,46.52119,-64.993965,-31.615906,-22.664011,30.14482,18.764063,-7.9119143,19.950779,-8.2836895,-7.0324388,batch2,lif
ola_mES_lif_2_30.counts,98.21646,-42.76539,37.86621,33.241978,3.0610533,-17.98109,40.209,23.639957,-12.891778,21.448248,batch2,lif
ola_mES_lif_2_31.counts,103.014275,-38.362167,33.2672,16.836012,14.576072,33.761864,29.638527,-15.830829,15.393688,14.58194,batch2,lif
ola_mES_lif_2_32.counts,51.05658,-54.6382,-43.662987,-19.5866,32.789345,19.957443,-5.296882,13.172086,-14.635592,14.472343,batch2,lif
ola_mES_lif_2_33.counts,75.71698,-55.03772,-20.21815,-10.07868,30.202284,39.479824,1.9788795,5.5904617,-5.9416447,-12.961508,batch2,lif
ola_mES_lif_2_34.counts,84.497246,-51.193718,26.198503,-7.4703093,10.051846,12.824289,18.434181,4.004667,-4.448412,7.1230707,batch2,lif
ola_mES_lif_2_35.counts,39.377197,-40.738956,-78.182594,2.8544574,49.8593,4.2539887,25.190226,-11.40459,3.6270626,21.985949,batch2,lif
ola_mES_lif_2_36.counts,107.75275,-47.329514,45.213627,5.988534,-9.009768,17.51567,28.185766,18.122017,11.064076,-6.440223,batch2,lif
ola_mES_lif_2_37.counts,77.47909,-61.04941,2.5824544,-19.5086,10.77402,32.94494,-18.29948,8.252171,-11.407228,-6.6629596,batch2,lif
ola_mES_lif_2_38.counts,56.762264,-57.91632,-16.383228,-3.9843802,25.680733,-1.5428344,-9.536208,24.139631,-11.638751,11.423528,batch2,lif
ola_mES_lif_2_39.counts,64.72875,-56.188873,-22.30887,-12.526181,30.455868,15.818446,-8.831992,0.9087032,-27.909475,-12.06484,batch2,lif
ola_mES_lif_2_4.counts,50.811726,-46.408905,2.6223059,-21.474722,34.03271,36.39411,-14.342174,-25.074179,-7.5147247,43.32137,batch2,lif
ola_mES_lif_2_40.counts,77.89794,-47.092243,2.8865993,13.0525255,36.25164,6.005097,-7.1764255,-7.8367696,-13.728655,31.499557,batch2,lif
ola_mES_lif_2_41.counts,97.679016,-47.947838,17.214233,-1.89747,9.423589,25.874498,9.928081,12.272117,10.080013,-27.232473,batch2,lif
ola_mES_lif_2_42.counts,42.699318,-53.687305,-66.414566,2.482227,45.152443,-5.063019,-6.255924,7.435972,-19.337622,28.088713,batch2,lif
ola_mES_lif_2_43.counts,43.886845,-38.814125,-72.52409,5.672374,43.714355,16.66579,27.088156,-13.431847,44.898167,14.588692,batch2,lif
ola_mES_lif_2_44.counts,52.62084,-46.04122,-17.23367,-11.150955,30.252491,22.878885,-2.5617166,-18.124493,1.0882726,39.433643,batch2,lif
ola_mES_lif_2_45.counts,119.74263,-21.151068,68.15421,55.083088,7.4993463,9.155842,43.93405,-33.58206,-30.521257,14.584003,batch2,lif
ola_mES_lif_2_46.counts,44.50115,-34.672047,-61.843002,8.88094,54.819946,16.087763,6.2677135,-54.528767,-11.103302,29.050924,batch2,lif
ola_mES_lif_2_47.counts,66.543175,-64.09922,-12.906934,-32.285892,20.58093,29.474287,-9.758224,0.42142698,-2.2136426,6.3884563,batch2,lif
ola_mES_lif_2_48.counts,90.04113,-37.188293,50.17183,22.747547,-5.260566,-8.880996,38.248554,8.890656,-5.121724,19.788555,batch2,lif
ola_mES_lif_2_49.counts,76.78405,-57.443798,-25.58942,-6.1301565,31.059742,24.69197,1.0798492,29.107483,6.457833,-31.075867,batch2,lif
