cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_a2i_2_33.counts,-38.701828,-50.87056,-24.924124,-16.774805,25.747837,20.4181,17.892328,-8.604198,12.1075535,-3.570223,batch2,a2i
ola_mES_a2i_2_34.counts,-61.672703,-48.60639,-11.409743,-39.062134,18.556438,30.860027,-1.9178326,6.6090384,1.5371903,15.117351,batch2,a2i
ola_mES_a2i_2_35.counts,-80.631226,-57.46767,13.744008,-27.930973,21.860546,17.401426,-6.5893984,-24.48859,36.190697,11.781261,batch2,a2i
ola_mES_a2i_2_36.counts,-63.067635,-67.41129,-20.466494,-25.704857,28.365808,-17.80749,15.025697,-19.0793,15.905983,21.57642,batch2,a2i
ola_mES_a2i_2_37.counts,-71.74345,-57.18787,12.521534,-36.092773,27.742603,39.829506,-5.668008,-0.7139733,9.472363,9.096118,batch2,a2i
ola_mES_a2i_2_38.counts,-49.18005,-44.309742,-16.463306,-24.453545,17.293144,14.769179,-3.121757,-19.566998,-3.2206619,16.327135,batch2,a2i
ola_mES_a2i_2_39.counts,-43.692593,-55.63694,-19.805246,-28.815962,20.428719,15.987046,7.4187098,2.0025132,6.11832,5.978031,batch2,a2i
ola_mES_a2i_2_4.counts,-32.902752,-52.392384,-32.208004,-13.087551,21.027056,4.2549014,-1.5791698,-33.342506,-6.603208,15.131386,batch2,a2i
ola_mES_a2i_2_40.counts,-53.546806,-61.815983,-9.312795,-26.880396,24.505562,22.253483,5.995786,3.915115,14.951922,-9.384501,batch2,a2i
ola_mES_a2i_2_41.counts,-19.822971,-54.572838,-24.40861,-18.94843,32.692493,33.313858,-7.7500863,33.590836,-0.66105163,-0.19217728,batch2,a2i
ola_mES_a2i_2_42.counts,-14.041088,-54.944336,-35.648663,-5.4561825,34.2033,1.7010307,4.2640233,-26.72006,-8.550934,5.9750705,batch2,a2i
ola_mES_a2i_2_43.counts,-68.02203,-45.70756,1.5142332,-25.528828,13.52717,16.287832,-22.741793,-14.423426,-4.9487166,28.57478,batch2,a2i
ola_mES_a2i_2_44.counts,32.75981,-38.236244,-50.709908,8.911908,18.669739,9.361504,-5.590515,3.2932749,-22.51867,1.7431285,batch2,a2i
ola_mES_a2i_2_45.counts,-36.934906,-41.77274,-22.97697,-8.8046255,14.82174,11.551548,-26.566614,-35.207355,15.795239,17.34677,batch2,a2i
ola_mES_a2i_2_46.counts,55.746426,-25.249699,-62.009254,16.400333,19.27664,37.20864,-64.60412,14.112982,-43.369865,39.955383,batch2,a2i
ola_mES_a2i_2_47.counts,-13.999477,-45.53801,-30.606571,-19.261543,42.64252,32.782722,4.6935124,2.3292043,-1.2888879,8.283027,batch2,a2i
ola_mES_a2i_2_48.counts,-68.18341,-47.935513,-10.111045,-26.94479,27.199366,11.442087,24.30521,-5.064154,26.532965,1.059468,batch2,a2i
ola_mES_a2i_2_49.counts,46.940796,-33.92379,-69.453285,3.8025932,34.818447,10.334896,-18.722034,-4.739617,-3.2316575,10.144024,batch2,a2i
ola_mES_a2i_2_5.counts,-13.590367,-55.45523,-47.868504,-14.795493,29.843548,-2.8339162,24.214485,-10.184203,1.8092108,-7.372723,batch2,a2i
ola_mES_a2i_2_50.counts,-33.621433,-50.953938,-19.223618,-29.595888,23.451778,43.968006,-2.293197,20.364386,2.7355554,-6.6112304,batch2,a2i
ola_mES_a2i_2_51.counts,-42.196198,-62.27119,-10.444462,-23.741709,21.59267,12.627902,-10.888985,-1.3276387,11.421039,16.71499,batch2,a2i
ola_mES_a2i_2_52.counts,-62.41292,-62.245434,-7.2239885,-28.705751,19.320326,15.35477,27.984043,-1.3662391,11.407283,0.04465814,batch2,a2i
ola_mES_a2i_2_53.counts,-69.64257,-59.431786,-3.6704478,-42.116383,19.332836,26.076065,20.324326,2.4790676,3.5358307,-2.1660068,batch2,a2i
ola_mES_a2i_2_54.counts,-6.0945954,-49.167824,-35.99288,-16.887648,30.630426,22.832613,8.160693,7.2857504,-16.416172,11.690297,batch2,a2i
ola_mES_a2i_2_55.counts,49.071323,-36.893135,-57.378857,22.409986,34.222343,4.574707,-18.163214,-22.076948,-28.462246,19.57877,batch2,a2i
ola_mES_a2i_2_56.counts,-70.39753,-52.44322,20.54552,-24.721783,20.055498,25.617031,-19.927681,-16.423122,5.446901,27.801405,batch2,a2i
ola_mES_a2i_2_57.counts,-3.1904829,-58.132595,-46.279335,-12.315213,30.772366,4.0382843,22.280567,7.190965,2.578598,-3.3422663,batch2,a2i
ola_mES_a2i_2_59.counts,15.045251,-48.51828,-51.55042,-4.9211593,35.48786,10.198369,15.025241,1.4149723,-19.787266,7.3033276,batch2,a2i
ola_mES_a2i_2_6.counts,-78.26376,-60.967495,23.645998,-21.673458,13.249334,28.843988,-13.780972,-9.898652,0.6887248,20.230562,batch2,a2i
ola_mES_a2i_2_60.counts,-56.990864,-55.474304,15.521889,-24.51215,23.794954,31.695953,-30.410795,-26.699343,-2.7048283,30.029352,batch2,a2i
ola_mES_a2i_2_61.counts,-59.124386,-61.87214,13.300583,-21.951193,21.416048,21.66156,-24.177664,-22.757868,4.2814417,32.149227,batch2,a2i
ola_mES_a2i_2_62.counts,15.484267,-31.488573,-45.581406,7.4716563,34.892925,25.646763,-1.1749154,6.152907,0.52425313,-7.8878474,batch2,a2i
ola_mES_a2i_2_63.counts,-62.777874,-69.48053,8.126578,-27.845282,21.733421,23.890985,3.7843323,-1.1933715,-7.5032578,13.828213,batch2,a2i
ola_mES_a2i_2_64.counts,-41.58632,-63.53932,-6.1705074,-32.55895,23.270613,34.08327,3.9258792,10.971085,-5.57557,14.756381,batch2,a2i
ola_mES_a2i_2_65.counts,-56.24041,-63.239567,-1.4133662,-33.30981,28.625605,31.032433,0.24529016,4.852404,12.585041,16.2915,batch2,a2i
ola_mES_a2i_2_66.counts,28.357204,-25.079857,-65.6373,1.1975058,12.951563,19.625006,-32.047253,7.434585,-51.271664,26.81683,batch2,a2i
ola_mES_a2i_2_67.counts,-57.867718,-62.499485,8.653933,-20.526814,14.874637,18.178482,4.0719357,-1.4099381,9.8345175,-2.578155,batch2,a2i
ola_mES_a2i_2_68.counts,-10.0804,-33.994045,-19.47473,-13.856246,15.599532,50.847336,-50.450554,8.692469,-18.454306,15.247186,batch2,a2i
ola_mES_a2i_2_69.counts,-32.182556,-45.34492,-19.11002,-28.612085,15.973297,44.56581,2.6795883,-1.4067369,-14.7432375,14.786756,batch2,a2i
ola_mES_a2i_2_7.counts,-43.66274,-72.37039,-5.7985773,-15.294759,25.584919,5.595189,11.661637,-1.4424003,-9.482698,0.040850125,batch2,a2i
ola_mES_a2i_2_70.counts,-59.68496,-59.97894,4.5560155,-26.603708,28.671669,24.661379,14.881876,9.952484,9.261726,-12.083758,batch2,a2i
ola_mES_a2i_2_71.counts,-13.481406,-57.20534,-40.67381,-7.095729,24.522806,-20.99984,25.56773,-16.141571,-2.5024064,22.205576,batch2,a2i
ola_mES_a2i_2_72.counts,-72.28862,-53.223682,-0.9050437,-39.58108,30.589909,24.59559,5.1315923,-5.8562317,14.016437,11.635243,batch2,a2i
ola_mES_a2i_2_73.counts,1.9261327,-45.946175,-34.701477,-1.1708779,25.826216,37.798397,-11.854187,5.078656,2.896818,-0.88599145,batch2,a2i
ola_mES_a2i_2_74.counts,-60.636887,-31.386293,7.43266,14.818207,36.226448,17.664206,13.214168,-14.794722,19.85397,8.753688,batch2,a2i
ola_mES_a2i_2_75.counts,-23.430826,-33.61455,-8.009403,-22.225967,14.826257,59.36541,-35.751873,41.124218,-13.754129,-3.2085211,batch2,a2i
ola_mES_a2i_2_76.counts,-50.703842,-50.408375,-22.87289,-20.88624,23.749945,5.4976687,10.8314085,-17.751793,18.06223,11.609416,batch2,a2i
ola_mES_a2i_2_77.counts,-53.65793,-63.666534,-13.475115,-27.924149,20.62298,0.34076536,19.239721,-5.888108,7.498942,6.018155,batch2,a2i
ola_mES_a2i_2_78.counts,-35.387955,-51.665653,-29.06042,-16.996208,25.205471,13.648493,8.3028345,-12.855617,-0.26206595,5.584977,batch2,a2i
ola_mES_a2i_2_8.counts,66.35458,-20.55494,-94.39647,39.981342,25.359707,-11.474917,19.046148,-3.2985816,20.83949,-30.766203,batch2,a2i
ola_mES_a2i_2_80.counts,27.32878,-34.17635,-50.485435,5.2503557,21.513498,30.174713,-23.178741,-11.22877,-35.991665,37.878822,batch2,a2i
ola_mES_a2i_2_81.counts,-6.5893126,-44.26665,-21.04519,-5.6211276,32.538654,51.600193,-18.654606,17.712923,17.510439,-7.060873,batch2,a2i
ola_mES_a2i_2_82.counts,29.845896,-32.87937,-76.87135,-10.823475,21.81482,12.450835,2.0963953,4.0559387,-31.547234,28.204237,batch2,a2i
ola_mES_a2i_2_83.counts,31.124874,-35.01663,-58.95312,3.396576,24.814884,14.661307,-6.1642346,22.228024,-14.580134,3.4586446,batch2,a2i
ola_mES_a2i_2_84.counts,-55.43699,-48.438393,-3.437559,-32.89856,17.095982,18.525393,12.2897,-13.527685,-12.171503,25.543846,batch2,a2i
ola_mES_a2i_2_86.counts,134.28966,3.3190799,-105.64548,49.744835,30.618797,33.1766,-32.134724,39.723125,-25.430708,33.369354,batch2,a2i
ola_mES_a2i_2_87.counts,-2.6070778,-35.317364,-42.318325,-8.54538,22.811573,32.62394,-2.0884855,9.64911,8.594642,-20.313395,batch2,a2i
ola_mES_a2i_2_88.counts,-16.375874,-43.93948,-44.211185,-12.042399,32.827724,12.897455,26.54064,15.348755,8.927065,-16.925737,batch2,a2i
ola_mES_a2i_2_89.counts,-70.41202,-52.662304,-0.85341024,-32.19779,18.53181,22.580814,16.190199,9.939294,6.510106,-0.83673364,batch2,a2i
ola_mES_a2i_2_9.counts,-4.7156296,-58.030525,-40.743885,8.041068,25.950914,-17.234953,-10.1332445,-48.391396,0.3567985,27.23137,batch2,a2i
ola_mES_a2i_2_90.counts,18.796469,-45.321243,-46.803516,12.700202,38.227974,4.178824,23.01993,-11.4032135,19.323698,-7.8825064,batch2,a2i
ola_mES_a2i_2_91.counts,-47.88904,-54.801746,-9.5824585,-33.250027,15.625747,41.13286,1.8486629,1.9058608,3.4737287,-2.0021224,batch2,a2i
ola_mES_a2i_2_92.counts,-60.91746,-69.180664,5.910017,-18.31597,15.174021,29.099068,0.012819422,5.4030547,5.387232,2.8464596,batch2,a2i
ola_mES_a2i_2_93.counts,-92.12035,-45.696754,27.04268,-28.129934,5.698985,31.170898,-31.872837,0.49523672,3.161934,19.548653,batch2,a2i
ola_mES_a2i_2_94.counts,2.673299,-46.29506,-53.991734,-16.02014,36.561646,15.392541,10.72126,-14.418745,7.837353,2.5422525,batch2,a2i
ola_mES_a2i_2_95.counts,-42.35349,-57.636097,-20.674965,-24.427698,25.865433,14.249225,10.990561,-6.482887,-2.5012958,-1.9073365,batch2,a2i
ola_mES_a2i_2_96.counts,-69.41852,-45.085346,-10.680934,-25.39399,17.270367,14.567385,10.611903,-13.362013,9.14302,-0.09452393,batch2,a2i
ola_mES_a2i_3_10.counts,50.611904,-6.5241055,-3.2340927,-21.256657,23.723217,-29.916763,31.669134,-13.887511,18.68233,-37.1332,batch3,a2i
ola_mES_a2i_3_11.counts,-12.264667,-24.113302,31.789267,-52.688454,8.312171,3.902083,0.4995847,-12.964257,3.9930587,-8.890383,batch3,a2i
ola_mES_a2i_3_13.counts,26.137194,-18.462622,11.805601,-58.3787,16.720535,10.210733,11.380218,9.268105,-14.6742525,-25.531792,batch3,a2i
ola_mES_a2i_3_16.counts,152.41849,34.567482,-63.773876,-6.7475843,17.67062,4.7262444,2.5192664,-10.877616,-1.5158395,-5.2208576,batch3,a2i
ola_mES_a2i_3_17.counts,68.07963,-4.1320515,-31.182514,-30.671228,26.844307,-6.3445196,22.398178,20.28374,5.609507,-48.104137,batch3,a2i
ola_mES_a2i_3_18.counts,66.65243,13.352508,-28.437878,-36.279457,17.875582,-1.824428,20.021862,4.3913584,-5.106468,-26.512169,batch3,a2i
ola_mES_a2i_3_2.counts,60.74363,-13.847108,-25.690126,-32.265182,30.205324,-17.170313,27.889786,-29.380928,1.2149268,-6.7086573,batch3,a2i
ola_mES_a2i_3_20.counts,64.42187,0.07830593,-20.076962,-36.936707,21.849989,-15.755702,23.018929,-18.365408,-6.8016734,-19.791231,batch3,a2i
ola_mES_a2i_3_21.counts,66.49401,8.463332,-21.713339,-31.020506,18.619238,3.9426506,12.966653,-18.234743,-4.498054,-11.922211,batch3,a2i
ola_mES_a2i_3_22.counts,130.49355,15.237313,-43.334713,-10.008311,18.490458,2.0661857,-29.43724,-6.720975,-13.263432,-4.4796524,batch3,a2i
ola_mES_a2i_3_24.counts,4.1483574,-12.146687,13.19314,-70.68422,8.711441,7.813693,-12.148288,1.228152,-14.6058855,8.444639,batch3,a2i
ola_mES_a2i_3_25.counts,92.12955,12.132599,-35.74817,-26.346384,15.506292,-17.728325,-0.5294924,-21.073893,-30.389755,9.818504,batch3,a2i
ola_mES_a2i_3_26.counts,107.11384,14.4328375,-37.018353,-7.5666904,28.421438,-21.421192,-25.305367,-41.77777,15.067148,-0.53934115,batch3,a2i
ola_mES_a2i_3_28.counts,96.388664,10.833203,-43.677753,-11.450532,28.851854,-22.064287,11.662626,-16.127659,9.269703,-7.525603,batch3,a2i
ola_mES_a2i_3_29.counts,117.29124,1.6641182,-34.542004,-8.883861,38.250046,-22.575413,-17.070803,-23.748112,-5.319349,-3.1122432,batch3,a2i
ola_mES_a2i_3_3.counts,45.35842,-19.801008,-14.7737665,-41.978035,23.631182,-20.109226,21.364544,-30.9423,-13.626645,4.6612415,batch3,a2i
ola_mES_a2i_3_30.counts,112.330765,12.775199,-20.824585,-32.41956,39.75194,25.069675,-16.52401,9.159128,3.0234513,5.2874284,batch3,a2i
ola_mES_a2i_3_31.counts,24.785095,4.61674,5.7928843,-51.90263,19.264397,16.973507,5.563937,39.9844,-9.260683,-23.649208,batch3,a2i
ola_mES_a2i_3_33.counts,57.684032,-0.6496321,-37.963318,-39.776623,31.484045,-28.018246,14.958177,-13.893933,5.429742,0.4601854,batch3,a2i
ola_mES_a2i_3_34.counts,125.78698,6.3848424,-48.279556,-10.626521,33.006325,-11.737849,4.9737353,9.21727,-1.2982402,-13.979826,batch3,a2i
ola_mES_a2i_3_37.counts,2.2011812,-18.328346,-0.572099,-60.68503,33.82864,-1.872661,18.310432,-7.7992826,3.9904132,2.7227519,batch3,a2i
ola_mES_a2i_3_38.counts,93.29524,-10.533993,-24.613132,-12.370234,28.34983,-22.966112,14.434076,6.3768287,14.408063,-29.574059,batch3,a2i
ola_mES_a2i_3_39.counts,129.69135,27.795996,-10.83833,-1.1741445,38.930218,42.937332,-71.20962,-8.723227,46.44535,-6.533915,batch3,a2i
ola_mES_a2i_3_4.counts,31.729525,-11.389031,-2.2948039,-36.298477,34.540672,-0.26640394,35.576202,9.838057,17.453203,-29.402176,batch3,a2i
ola_mES_a2i_3_40.counts,118.97792,13.541034,-57.497276,-14.098105,26.736408,-22.168816,-6.5173516,-9.118917,-19.86301,4.7063966,batch3,a2i
ola_mES_a2i_3_41.counts,112.73808,18.55263,-44.77634,-16.26371,25.514824,-12.401097,4.041801,3.3407977,12.506494,-13.320684,batch3,a2i
ola_mES_a2i_3_42.counts,124.75886,19.074759,-39.67494,-17.520504,27.96891,-0.9900116,-8.910278,0.630491,-34.390125,13.181309,batch3,a2i
ola_mES_a2i_3_44.counts,114.49568,19.56143,-35.27925,-9.612131,30.983978,-7.64032,-37.376465,-24.033802,17.653358,17.238894,batch3,a2i
ola_mES_a2i_3_45.counts,93.736755,-12.019686,-20.726341,-23.545544,26.697433,-7.4711013,-9.603794,15.62766,-13.309354,5.3587613,batch3,a2i
ola_mES_a2i_3_47.counts,105.52069,10.677927,-11.82233,-30.89733,1.271867,16.046143,-32.7049,32.562515,-29.86644,-16.5354,batch3,a2i
ola_mES_a2i_3_49.counts,91.19855,15.243495,-34.4295,-19.208607,19.520647,-26.633175,-3.2138057,-8.220826,-6.0812154,2.2892673,batch3,a2i
ola_mES_a2i_3_50.counts,51.124252,-12.694151,-15.253363,-41.008694,25.64221,-24.922474,26.39359,-36.97591,-8.059485,6.8917108,batch3,a2i
ola_mES_a2i_3_52.counts,23.179285,-19.285395,12.066545,-46.21172,29.749578,-13.383156,-26.229807,-16.839334,2.1070333,17.097212,batch3,a2i
ola_mES_a2i_3_54.counts,213.1433,58.1459,-77.05788,26.667633,14.709081,2.710569,-14.943608,11.563482,22.030859,-8.138454,batch3,a2i
ola_mES_a2i_3_56.counts,64.9492,-3.3790286,-18.607203,-43.2987,33.627052,-5.2671747,2.8434613,5.6281343,-20.403524,9.047184,batch3,a2i
ola_mES_a2i_3_58.counts,-10.2582445,-16.210585,22.756315,-53.994247,29.018955,-6.599076,13.6887245,-13.150464,8.97295,0.4037727,batch3,a2i
ola_mES_a2i_3_59.counts,104.99479,18.045332,-55.10291,-12.749038,31.948708,-33.988037,2.7108548,-21.999825,-4.5089726,-1.4939123,batch3,a2i
ola_mES_a2i_3_6.counts,124.97727,13.41548,-61.277843,-1.5774469,27.378565,-30.438736,4.3928375,0.9454729,-11.983513,-13.237195,batch3,a2i
ola_mES_a2i_3_62.counts,16.658327,-9.179151,6.8478436,-37.015583,19.009129,-5.051226,2.8072186,-5.464627,26.506247,-15.714061,batch3,a2i
ola_mES_a2i_3_64.counts,48.906715,-1.789244,-27.543629,-45.26557,16.848278,-22.93038,30.115261,6.4042773,-4.4194474,-11.6010475,batch3,a2i
ola_mES_a2i_3_65.counts,132.07271,20.148796,-47.011368,-10.364422,30.04008,-8.425285,-25.552187,20.682114,0.3798585,2.1161602,batch3,a2i
ola_mES_a2i_3_66.counts,38.84718,-2.8955016,-18.465519,-44.893913,19.067972,-18.187017,-5.7049055,-23.193226,8.571224,11.582585,batch3,a2i
ola_mES_a2i_3_67.counts,63.944363,-5.098148,-7.5943375,-40.79346,26.549784,4.16982,7.7146683,13.647721,3.601968,-20.905895,batch3,a2i
ola_mES_a2i_3_68.counts,23.84235,6.330939,6.8636937,-43.005676,24.921743,3.5644593,17.30252,-1.1176572,2.3840077,-23.639153,batch3,a2i
ola_mES_a2i_3_69.counts,110.68967,7.752626,-35.455288,-10.79542,18.38404,-13.717064,-25.508219,-14.411926,34.423717,11.621296,batch3,a2i
ola_mES_a2i_3_7.counts,44.506733,5.719157,-0.33677298,-38.817154,27.280567,17.559633,-11.128514,-16.647306,23.028252,-16.10012,batch3,a2i
ola_mES_a2i_3_71.counts,123.090416,13.990128,-47.92033,-17.21992,20.46911,-20.71303,3.3186793,-0.8713772,-9.183253,6.390077,batch3,a2i
ola_mES_a2i_3_73.counts,3.352242,-13.554944,9.062464,-62.407818,13.5213175,-5.6889234,4.389921,-4.8507924,1.0028068,-2.5251179,batch3,a2i
ola_mES_a2i_3_75.counts,33.12734,-7.460142,4.5858693,-52.531986,20.045805,9.0595045,9.779767,21.442316,-18.286715,-10.8167305,batch3,a2i
ola_mES_a2i_3_76.counts,11.789326,-5.467167,7.802269,-54.642635,26.005243,-3.8215845,33.911,-4.7241797,9.752745,-19.066566,batch3,a2i
ola_mES_a2i_3_77.counts,65.99571,-1.0589095,-33.536697,-41.66179,27.1253,-20.678474,23.383541,1.6787066,1.4275101,-4.860893,batch3,a2i
ola_mES_a2i_3_8.counts,165.39975,37.436382,-33.322254,23.019083,9.001116,16.084545,-0.8883179,-8.320216,55.48584,-7.114162,batch3,a2i
ola_mES_a2i_3_80.counts,-6.6175294,-21.209333,11.682765,-66.67044,17.574667,-7.4918346,7.3142276,-1.350961,-2.8131323,2.0310016,batch3,a2i
ola_mES_a2i_3_81.counts,-26.981804,-18.791904,19.819252,-59.123856,15.678841,-16.694477,6.439697,-12.063412,16.03552,-6.1061654,batch3,a2i
ola_mES_a2i_3_82.counts,115.36368,-1.2905813,-34.803402,-16.499086,14.568739,-17.568674,0.3028698,-4.9373574,3.5967417,3.2345388,batch3,a2i
ola_mES_a2i_3_83.counts,1.1677395,-7.0329394,19.925459,-60.784336,21.243507,9.886392,9.461389,21.058914,-11.682074,-19.421194,batch3,a2i
ola_mES_a2i_3_84.counts,17.431704,-7.575018,7.7252293,-55.765774,27.458145,-11.512771,-9.481172,-8.509173,-17.045052,10.665358,batch3,a2i
ola_mES_a2i_3_85.counts,64.22325,23.308651,-8.52317,-29.631063,31.541693,26.811186,-6.213013,31.325987,19.02081,-39.806633,batch3,a2i
ola_mES_a2i_3_86.counts,101.1833,15.970474,-32.37648,-15.121359,26.655754,2.6809416,-5.249372,5.9105716,-3.0776021,-8.022173,batch3,a2i
ola_mES_a2i_3_89.counts,107.60061,14.14478,-45.052944,-19.89658,16.016016,-18.286592,2.0425951,-17.565363,-26.009596,4.645836,batch3,a2i
ola_mES_a2i_3_9.counts,66.25119,4.033818,-21.933277,-39.781883,11.295691,-7.0071816,-7.5589795,-9.853575,-26.063164,-18.26782,batch3,a2i
ola_mES_a2i_3_90.counts,141.00313,26.231009,-19.206562,15.532691,5.4798555,7.7143626,-9.738182,65.30195,26.17633,-53.8181,batch3,a2i
ola_mES_a2i_3_91.counts,47.0258,-18.618008,-14.347417,-40.979,15.180947,-21.607384,15.74392,-1.2097298,0.9110527,-0.3508123,batch3,a2i
ola_mES_a2i_3_92.counts,37.457752,-29.900343,7.8683734,-36.47538,32.063766,-19.351364,9.330971,4.050392,14.12554,-9.993539,batch3,a2i
ola_mES_a2i_3_94.counts,74.84146,4.1973023,-47.58284,-22.663002,45.50439,-57.573364,-11.123425,34.121517,0.9673316,-11.470174,batch3,a2i
ola_mES_a2i_3_96.counts,-9.314297,-13.715722,24.682478,-46.107548,31.072302,1.2947788,8.025367,-13.88457,21.387505,-20.529665,batch3,a2i
ola_mES_lif_2_1.counts,-79.57294,56.47617,-36.40959,12.270206,-41.59008,21.402021,-3.458992,-16.118444,-13.211636,3.4434993,batch2,lif
ola_mES_lif_2_10.counts,-75.00876,48.337833,-22.586885,-5.8549604,-40.78307,41.79588,-17.951534,22.632511,-20.566286,-1.5083714,batch2,lif
ola_mES_lif_2_11.counts,-56.172836,32.72436,-42.972755,2.6261163,-47.266636,9.342383,-30.439674,-9.436268,18.324787,-8.008222,batch2,lif
ola_mES_lif_2_12.counts,-67.78821,100.28802,36.01957,107.77159,73.13031,29.175215,40.980473,-22.972076,-1.1115696,-7.2824154,batch2,lif
ola_mES_lif_2_13.counts,-29.418312,74.217316,-39.141273,42.720356,-56.697556,33.01917,-47.74416,-32.868607,17.39712,9.774734,batch2,lif
ola_mES_lif_2_14.counts,-107.787415,67.401955,-19.506754,13.912174,-39.046074,17.849771,28.535198,3.9591742,-21.278841,-10.397072,batch2,lif
ola_mES_lif_2_15.counts,-45.165348,64.867,-30.037691,38.436474,-26.660812,17.200592,-19.534521,-41.474625,33.235313,-15.637464,batch2,lif
ola_mES_lif_2_16.counts,-21.134037,49.57016,-71.19479,23.734722,-34.015495,5.869121,-14.00441,-10.042427,9.35454,-17.128235,batch2,lif
ola_mES_lif_2_17.counts,-43.922325,20.979214,-45.492996,12.449224,-16.094769,-10.148397,24.049185,-3.7603235,38.29874,-23.869888,batch2,lif
ola_mES_lif_2_18.counts,-53.429726,37.297276,-57.6088,-3.2741199,-34.677017,2.7097027,5.979521,8.00067,5.781329,-22.359802,batch2,lif
ola_mES_lif_2_19.counts,-68.61608,47.83866,-61.725777,15.620374,-39.84714,-10.094321,18.95869,-16.490326,12.534805,-2.3913736,batch2,lif
ola_mES_lif_2_2.counts,-64.84613,26.705534,-57.496887,2.136234,-35.344887,-13.538695,21.575441,-9.458954,8.652635,-25.756413,batch2,lif
ola_mES_lif_2_20.counts,-84.06845,73.490715,-24.004833,20.009686,-26.796583,27.534729,31.050014,2.8324382,-27.414,-6.08318,batch2,lif
ola_mES_lif_2_21.counts,-51.715443,75.53503,-47.571323,42.210464,-27.648966,7.302068,6.600249,-14.905176,-33.63364,-0.073307544,batch2,lif
ola_mES_lif_2_23.counts,-71.267075,17.924389,-24.774317,-12.831416,-40.2973,11.016504,-17.723255,2.2605145,27.77769,-11.723793,batch2,lif
ola_mES_lif_2_25.counts,-83.93823,50.33938,-22.687717,-9.12372,-48.37721,31.370543,-1.3708695,-1.6582521,-24.389853,6.8054914,batch2,lif
ola_mES_lif_2_26.counts,-20.330885,66.70133,-69.0166,46.231403,-30.892326,-5.7256145,-10.186602,-12.757611,-13.194611,-17.021639,batch2,lif
ola_mES_lif_2_27.counts,-67.00789,20.348478,-44.172684,-19.439236,-43.98011,9.927264,-1.5872455,1.9693394,17.470135,-12.085672,batch2,lif
ola_mES_lif_2_28.counts,-69.97704,47.491627,-36.935043,7.334054,-32.823715,2.5390384,-1.9369547,-13.056326,-14.198143,-0.8310648,batch2,lif
ola_mES_lif_2_29.counts,-59.2972,47.92344,-53.764774,-7.3760085,-53.859463,12.157938,17.152317,2.442427,1.1944267,-3.1176338,batch2,lif
ola_mES_lif_2_3.counts,-66.548965,24.207184,-51.23777,-6.975997,-47.247623,1.3357186,19.021606,-6.220468,-8.818163,-3.8902974,batch2,lif
ola_mES_lif_2_30.counts,-87.476875,71.25753,2.9485683,52.255108,28.381351,11.359691,29.762213,-17.093847,15.842276,-10.742158,batch2,lif
ola_mES_lif_2_31.counts,-78.146965,77.86555,-2.7538683,41.88085,-5.0632963,46.57626,-16.506317,10.068206,8.129588,-14.704069,batch2,lif
ola_mES_lif_2_32.counts,-46.30361,35.36636,-59.652378,-6.8137016,-47.430984,2.6035366,12.977185,-13.070499,11.923065,-8.789343,batch2,lif
ola_mES_lif_2_33.counts,-69.24787,52.71744,-45.815063,4.182939,-43.245056,24.084682,4.1683917,-6.038412,-15.441705,-4.00493,batch2,lif
ola_mES_lif_2_34.counts,-97.389175,53.91902,-0.28505108,17.441092,-14.144175,20.693249,6.2864447,-6.993132,2.1590111,-8.940878,batch2,lif
ola_mES_lif_2_35.counts,14.673793,43.83207,-89.52373,21.104336,-34.762478,6.04857,-8.657849,-3.6020796,16.15789,-9.659658,batch2,lif
ola_mES_lif_2_36.counts,-109.94308,73.60691,12.57791,23.597721,8.119837,35.929264,19.842342,8.599027,-12.04802,-6.5979953,batch2,lif
ola_mES_lif_2_37.counts,-97.732864,44.940228,-24.847849,-9.61744,-36.522003,13.719808,5.028535,-5.507503,0.66363525,9.336671,batch2,lif
ola_mES_lif_2_38.counts,-67.40216,33.639927,-41.379726,8.604516,-27.374365,-13.4025,23.988535,-8.607466,8.616385,-9.717446,batch2,lif
ola_mES_lif_2_39.counts,-68.12842,42.471767,-43.645382,2.3622327,-39.412968,-0.8375474,0.9358932,-25.642078,-3.723616,14.617997,batch2,lif
ola_mES_lif_2_4.counts,-70.77033,26.170439,-18.531935,2.6922174,-51.50613,14.275604,-29.090532,-6.16949,43.508434,-12.942965,batch2,lif
ola_mES_lif_2_40.counts,-63.73212,55.83626,-30.78637,34.94356,-23.723087,-3.5330203,-9.2724905,-11.772451,32.757652,-8.245602,batch2,lif
ola_mES_lif_2_41.counts,-96.1983,67.1215,-11.094731,11.115422,-16.942545,23.452772,11.698423,7.6685677,-33.71395,-4.7111154,batch2,lif
ola_mES_lif_2_42.counts,-15.042992,37.022293,-84.503624,14.345014,-35.139416,-17.641657,7.629372,-16.839075,31.14257,-3.3139255,batch2,lif
ola_mES_lif_2_43.counts,14.000879,47.277187,-87.13131,21.59009,-31.803741,20.616833,-13.727763,35.832306,0.17544366,-21.059029,batch2,lif
ola_mES_lif_2_44.counts,-49.005627,35.30516,-37.81999,7.803171,-38.132015,11.446992,-19.803143,0.1382626,34.949726,-16.762661,batch2,lif
ola_mES_lif_2_45.counts,-78.56749,94.21967,23.79857,78.668785,34.93114,38.62255,-28.841267,-37.60148,17.91207,1.9770454,batch2,lif
