cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_a2i_2_37.counts,-3.3333693,-66.21082,-34.77671,-11.465317,32.737255,48.485687,-5.180022,-6.9299555,8.575594,1.1212271,batch2,a2i
ola_mES_a2i_2_38.counts,-10.615365,-30.033962,-46.626682,-12.875208,23.62322,16.661594,-7.465373,-23.932487,0.108807586,7.090062,batch2,a2i
ola_mES_a2i_2_39.counts,-21.573456,-32.96137,-43.198135,-20.517378,27.337336,16.64185,8.960116,-3.7003324,11.530499,2.506855,batch2,a2i
ola_mES_a2i_2_4.counts,-26.356533,-16.586046,-43.637737,-14.885218,28.86556,-3.6556296,-14.641494,-28.600916,-5.951742,11.711836,batch2,a2i
ola_mES_a2i_2_40.counts,-19.627806,-46.928852,-41.588974,-15.626843,30.616695,23.523262,7.8030143,1.1153029,14.7210655,-16.048573,batch2,a2i
ola_mES_a2i_2_41.counts,-38.809498,-12.583491,-41.95212,-11.485352,37.25858,34.397358,8.743292,30.253239,13.312633,1.2530602,batch2,a2i
ola_mES_a2i_2_42.counts,-42.16266,-3.502739,-39.7846,-10.569586,39.513172,-5.2752624,-6.3867087,-24.094553,-11.25447,-1.067873,batch2,a2i
ola_mES_a2i_2_43.counts,0.9457422,-51.176804,-36.98928,-12.142997,17.696863,24.30402,-25.533043,-15.29556,2.5012033,21.931196,batch2,a2i
ola_mES_a2i_2_44.counts,-64.42575,46.145992,-42.097065,-0.4698546,23.990843,2.5835588,1.0302298,5.9680076,-13.086204,7.756584,batch2,a2i
ola_mES_a2i_2_45.counts,-18.603373,-15.611286,-49.316044,-3.3831744,19.074955,9.655013,-36.165943,-31.006086,16.252056,1.7743847,batch2,a2i
ola_mES_a2i_2_46.counts,-70.70838,75.571976,-38.118725,3.6218948,24.38971,28.206234,-52.930527,33.305264,-8.535571,69.94409,batch2,a2i
ola_mES_a2i_2_47.counts,-35.225777,-1.0012516,-42.806126,-11.605928,50.725918,29.278086,6.813366,-1.4289514,7.317783,5.9723225,batch2,a2i
ola_mES_a2i_2_48.counts,-0.23143204,-48.199398,-38.16769,-20.207434,30.489408,15.127464,19.030718,-20.422165,18.44674,-19.177658,batch2,a2i
ola_mES_a2i_2_49.counts,-69.50523,64.98665,-39.355694,-13.713452,40.65017,1.2192752,-19.580622,3.2641802,5.097908,12.022693,batch2,a2i
ola_mES_a2i_2_5.counts,-42.717808,0.17720182,-45.18019,-25.575851,37.496048,-12.228938,19.847404,-15.6363945,-4.377921,-15.384424,batch2,a2i
ola_mES_a2i_2_50.counts,-24.622015,-22.776388,-37.29474,-18.96135,30.130184,46.113678,5.7720237,19.207573,1.8950369,-4.8624663,batch2,a2i
ola_mES_a2i_2_51.counts,-28.70236,-39.442856,-44.710835,-8.018961,26.931372,17.09727,-7.707255,-6.5619564,18.633167,8.022543,batch2,a2i
ola_mES_a2i_2_52.counts,-12.824028,-54.28521,-33.171696,-22.000889,25.301664,18.130985,24.649908,-15.978669,3.5520885,-13.641944,batch2,a2i
ola_mES_a2i_2_53.counts,-5.3075776,-61.792442,-18.832409,-43.72222,27.504433,33.960953,21.728596,-9.953257,-8.194644,-15.421206,batch2,a2i
ola_mES_a2i_2_54.counts,-43.320927,4.0207076,-41.31793,-15.495473,37.477108,18.97113,10.875667,2.4253232,-5.0326743,17.679613,batch2,a2i
ola_mES_a2i_2_55.counts,-72.99821,61.943375,-33.95217,6.983773,39.77766,-8.478959,-26.263996,-14.426191,-22.79972,25.339512,batch2,a2i
ola_mES_a2i_2_56.counts,-2.5820806,-64.864334,-38.88989,4.3497057,22.67872,36.124,-21.734825,-21.016312,11.085188,16.490648,batch2,a2i
ola_mES_a2i_2_57.counts,-51.94974,5.0020065,-40.87484,-21.211535,37.577694,-1.5258999,24.027065,-2.8544812,2.9200563,-10.084329,batch2,a2i
ola_mES_a2i_2_59.counts,-57.296436,26.350014,-40.508595,-13.059064,42.999115,0.9731993,17.750635,-3.6472528,-11.322191,10.962356,batch2,a2i
ola_mES_a2i_2_6.counts,-1.4670917,-75.539276,-24.112259,0.006333391,14.8595705,36.234047,-14.167872,-16.245825,-0.8710184,12.977397,batch2,a2i
ola_mES_a2i_2_60.counts,-12.763445,-55.29231,-44.587574,9.210914,30.04968,38.41772,-33.34559,-24.715677,1.133772,22.164349,batch2,a2i
ola_mES_a2i_2_61.counts,-15.942059,-59.710052,-39.689434,5.794952,26.223495,28.046785,-26.905254,-26.351376,8.476857,20.090452,batch2,a2i
ola_mES_a2i_2_62.counts,-44.882767,37.417004,-34.092678,-0.3967084,41.12368,13.995021,3.5560906,9.297496,7.713694,-7.6871643,batch2,a2i
ola_mES_a2i_2_63.counts,-17.790945,-65.149704,-29.537195,-11.919365,27.01191,29.575382,3.6463575,-9.92596,-8.136451,8.486637,batch2,a2i
ola_mES_a2i_2_64.counts,-28.66268,-42.206017,-39.25672,-14.275496,27.774357,40.144974,10.480659,-1.1440915,-3.9983897,11.078606,batch2,a2i
ola_mES_a2i_2_65.counts,-18.77587,-53.893513,-37.56385,-17.469526,33.135796,36.197987,2.466142,-4.6794395,16.648281,7.991862,batch2,a2i
ola_mES_a2i_2_66.counts,-50.8385,57.08829,-42.0098,-15.361757,19.82406,12.41999,-26.138708,19.15072,-29.7021,49.04416,batch2,a2i
ola_mES_a2i_2_67.counts,-17.157198,-57.46437,-23.115637,-9.18037,15.578649,25.36787,1.9388822,-9.213037,4.434676,-13.306602,batch2,a2i
ola_mES_a2i_2_68.counts,-30.413467,5.865365,-43.19371,4.2073827,22.17315,54.665432,-37.05826,19.41009,-3.4996428,25.502481,batch2,a2i
ola_mES_a2i_2_69.counts,-21.093748,-18.208025,-42.19266,-13.928688,25.377895,43.45858,3.5845554,-6.8782167,-9.940972,18.09828,batch2,a2i
ola_mES_a2i_2_7.counts,-34.817215,-47.569004,-40.845013,-3.0222661,29.904583,6.244648,14.278716,-8.856154,-12.463053,-4.961513,batch2,a2i
ola_mES_a2i_2_70.counts,-14.721259,-55.74365,-39.635548,-6.419528,32.27839,30.553833,20.225765,-0.5277583,2.8555033,-23.129206,batch2,a2i
ola_mES_a2i_2_71.counts,-44.00547,-3.4323728,-41.06138,-16.851254,29.15745,-26.55785,17.690466,-28.095482,0.9208645,10.492425,batch2,a2i
ola_mES_a2i_2_72.counts,-0.9384507,-59.61051,-40.38749,-22.396778,35.94426,32.23211,3.2405837,-15.530258,12.174611,-3.4283588,batch2,a2i
ola_mES_a2i_2_73.counts,-46.570415,13.932754,-37.198536,-1.694064,32.49558,29.150003,-6.196742,7.0651064,9.005052,2.7160888,batch2,a2i
ola_mES_a2i_2_74.counts,7.968992,-33.440994,-27.825083,26.94612,39.530525,8.50579,5.1551547,-22.351337,24.149004,-4.9444337,batch2,a2i
ola_mES_a2i_2_75.counts,-21.939661,-8.603306,-44.650642,4.023501,20.127407,68.52049,-10.652228,42.629967,-0.90251875,9.678499,batch2,a2i
ola_mES_a2i_2_76.counts,-12.900957,-32.028477,-42.10145,-19.130795,29.572123,1.8833847,2.1177077,-23.160032,18.804438,-2.4898968,batch2,a2i
ola_mES_a2i_2_77.counts,-20.223572,-47.424274,-27.354225,-30.037998,26.56819,2.3557134,14.643086,-17.661064,1.1746969,-6.368823,batch2,a2i
ola_mES_a2i_2_78.counts,-24.36669,-19.274801,-40.38002,-17.189968,31.59215,9.400408,3.2641134,-15.829977,-0.056336306,-2.1300058,batch2,a2i
ola_mES_a2i_2_8.counts,-73.13851,101.31146,-29.775688,-8.747213,31.491356,-39.42238,12.8614645,5.2591043,17.211435,-35.49237,batch2,a2i
ola_mES_a2i_2_80.counts,-55.323227,45.176743,-37.286762,-1.8045164,30.128878,19.85419,-23.693726,-7.8573294,-16.94009,51.619816,batch2,a2i
ola_mES_a2i_2_81.counts,-38.823906,3.3788104,-34.224865,4.5559964,39.615665,45.94529,-8.658145,22.326242,25.077444,-4.148838,batch2,a2i
ola_mES_a2i_2_82.counts,-56.813328,55.597874,-47.210136,-30.216858,31.881264,1.6366541,5.3675,1.1456956,-10.071684,37.951214,batch2,a2i
ola_mES_a2i_2_83.counts,-60.098896,49.519833,-39.30458,-10.4415455,29.16049,7.444963,3.378399,22.457571,-4.841517,15.687408,batch2,a2i
ola_mES_a2i_2_84.counts,-8.681329,-43.615883,-45.549026,-11.594964,24.559038,24.430758,9.819022,-27.525608,-7.609848,17.342125,batch2,a2i
ola_mES_a2i_2_86.counts,-104.614395,167.57907,-24.543129,5.48886,34.053486,12.953897,-15.675279,39.605328,-5.1884975,48.261826,batch2,a2i
ola_mES_a2i_2_87.counts,-36.94268,19.653452,-42.8647,-10.983615,29.200203,28.122984,5.13949,6.375167,0.5551675,-26.060846,batch2,a2i
ola_mES_a2i_2_88.counts,-32.96654,4.6587014,-43.544613,-19.06389,38.887367,5.7556944,29.024132,8.643827,5.0631824,-20.162485,batch2,a2i
ola_mES_a2i_2_89.counts,-0.19871403,-56.58554,-25.882502,-25.004333,22.256123,28.427256,17.227503,0.13373242,3.226578,-6.403457,batch2,a2i
ola_mES_a2i_2_9.counts,-51.623978,4.348185,-41.786392,-3.7651587,30.65779,-27.861902,-23.61449,-49.083603,-2.7296488,12.191135,batch2,a2i
ola_mES_a2i_2_90.counts,-57.68739,31.30136,-30.922194,-2.1238317,42.17379,-8.348716,15.875984,-20.863504,17.581707,-22.950024,batch2,a2i
ola_mES_a2i_2_91.counts,-17.871628,-39.09624,-41.65749,-16.548122,23.430447,43.63524,5.8526564,-3.2439446,0.06467858,-7.5121326,batch2,a2i
ola_mES_a2i_2_92.counts,-18.388678,-61.05212,-31.003477,-4.5497885,19.535534,29.345379,2.4767096,3.0443652,4.4888954,2.6070988,batch2,a2i
ola_mES_a2i_2_93.counts,18.512955,-77.537315,-33.23045,-0.46495065,6.272867,43.36439,-25.155262,-0.45894527,5.299225,16.114199,batch2,a2i
ola_mES_a2i_2_94.counts,-47.11591,19.164433,-43.418064,-25.78231,43.401978,6.932424,4.5435658,-20.02689,4.3607154,-9.048533,batch2,a2i
ola_mES_a2i_2_95.counts,-24.534763,-32.31972,-45.025497,-17.17174,32.019047,14.105904,9.327706,-11.375321,-6.104678,-8.35356,batch2,a2i
ola_mES_a2i_2_96.counts,3.1493857,-46.43249,-39.988792,-19.732586,22.122488,15.1090145,3.9977129,-17.432766,4.4060087,-9.971219,batch2,a2i
ola_mES_a2i_3_10.counts,-32.82743,6.20666,13.948641,-22.244968,20.358032,-23.010899,23.181948,-15.886055,1.6902695,-44.836933,batch3,a2i
ola_mES_a2i_3_11.counts,11.000865,-92.57173,38.624813,-48.310646,9.531441,0.054313984,-7.639624,4.7121882,5.8576393,5.8702717,batch3,a2i
ola_mES_a2i_3_13.counts,-26.246,-25.589457,-2.513138,-34.72716,17.1731,27.8365,16.119583,14.908629,-18.317528,-10.700127,batch3,a2i
ola_mES_a2i_3_16.counts,-63.309517,109.35379,52.68185,-58.863213,15.894821,-6.331045,-11.685544,-1.638467,-9.192571,3.3488338,batch3,a2i
ola_mES_a2i_3_17.counts,-42.240562,30.496826,16.800714,-47.427036,26.924028,-3.826879,23.395597,28.33182,-4.252275,-36.257866,batch3,a2i
ola_mES_a2i_3_18.counts,-26.979162,36.347435,14.160047,-48.296204,18.81889,1.6420605,18.321007,9.952263,-13.3159075,-18.103481,batch3,a2i
ola_mES_a2i_3_2.counts,-44.72423,16.997282,10.089805,-44.79666,31.110819,-16.955761,13.252255,-31.199451,-11.952538,-14.743728,batch3,a2i
ola_mES_a2i_3_20.counts,-35.743435,20.821894,10.50625,-42.98316,22.339834,-11.110271,12.555929,-15.593956,-16.167826,-17.266327,batch3,a2i
ola_mES_a2i_3_21.counts,-30.218708,31.50888,18.334312,-41.350117,19.340124,5.156313,-0.47373027,-11.352235,-12.740436,-7.704045,batch3,a2i
ola_mES_a2i_3_22.counts,-64.81484,78.49575,46.130325,-47.6106,15.642363,-2.915267,-37.90417,16.501137,-14.463416,13.494146,batch3,a2i
ola_mES_a2i_3_24.counts,12.41349,-82.131966,38.716515,-66.79033,12.50261,6.8357363,-10.695728,6.8878775,1.6479602,17.166348,batch3,a2i
ola_mES_a2i_3_25.counts,-44.357273,52.11087,25.267921,-49.972626,13.836385,-13.836429,-12.004136,-14.480513,-35.176258,19.93818,batch3,a2i
ola_mES_a2i_3_26.counts,-51.467266,63.05986,34.08041,-37.761997,25.352352,-25.067904,-45.854774,-23.959244,4.6269107,-6.323551,batch3,a2i
ola_mES_a2i_3_28.counts,-48.510273,59.63005,26.685917,-44.69683,26.77513,-27.610424,-3.2438657,-7.1601195,5.5344515,-7.331659,batch3,a2i
ola_mES_a2i_3_29.counts,-67.44216,57.633167,35.527233,-38.49364,35.50345,-27.186983,-29.058607,-3.862941,-2.7982032,2.686292,batch3,a2i
ola_mES_a2i_3_3.counts,-40.188446,-0.7155672,4.3597918,-44.23487,23.647081,-12.580893,8.198949,-33.07806,-22.431877,2.6744657,batch3,a2i
ola_mES_a2i_3_30.counts,-55.082066,52.185394,38.52302,-45.029808,35.882263,30.481123,-15.283887,16.21254,6.709626,12.8419485,batch3,a2i
ola_mES_a2i_3_31.counts,-9.133725,-6.4783807,2.8405738,-34.449783,17.709045,36.224,20.898382,38.59399,-11.697949,-10.554359,batch3,a2i
ola_mES_a2i_3_33.counts,-34.06245,25.682459,1.4924616,-55.757866,29.694006,-23.253138,6.8025646,-13.111238,3.6706052,-0.84685165,batch3,a2i
ola_mES_a2i_3_34.counts,-69.40626,72.10641,39.77879,-50.025932,29.644976,-17.858393,1.4869884,17.5042,0.6693238,-6.081632,batch3,a2i
ola_mES_a2i_3_37.counts,11.071046,-76.24899,36.609848,-69.42471,28.660036,-4.110977,-0.5582199,0.7265493,7.703926,11.936582,batch3,a2i
ola_mES_a2i_3_38.counts,-62.58711,36.597054,29.846449,-34.667084,24.708948,-23.356802,9.3434,13.635615,10.43534,-27.573057,batch3,a2i
ola_mES_a2i_3_39.counts,-54.499477,71.77082,56.97006,-18.855042,33.376534,39.925,-78.95718,21.204964,42.475544,-8.392041,batch3,a2i
ola_mES_a2i_3_4.counts,-23.094694,-7.4661207,13.477989,-34.521103,33.73312,5.1552763,32.164673,9.249909,9.55571,-24.35056,batch3,a2i
ola_mES_a2i_3_40.counts,-60.478596,76.59505,30.090357,-55.11921,24.240923,-26.845352,-14.026898,3.0870137,-15.715251,16.664696,batch3,a2i
ola_mES_a2i_3_41.counts,-52.75986,71.15895,34.421207,-50.022354,22.67728,-13.571011,-1.6094607,10.051565,6.2681403,-11.530968,batch3,a2i
ola_mES_a2i_3_42.counts,-58.461243,73.39251,39.328854,-47.327724,25.825802,-2.2936924,-10.119115,11.06028,-28.13363,31.34972,batch3,a2i
ola_mES_a2i_3_44.counts,-52.42384,67.63755,35.162743,-37.203815,27.910727,-10.637922,-49.348236,-6.836287,23.201628,16.58644,batch3,a2i
ola_mES_a2i_3_45.counts,-64.20944,31.481712,26.402405,-38.97873,23.010014,-3.5341315,-4.910731,22.224043,-4.045679,19.325546,batch3,a2i
ola_mES_a2i_3_47.counts,-52.628983,44.289135,36.19058,-38.94104,-1.8755358,26.627777,-21.172789,51.888107,-23.672117,14.1401,batch3,a2i
ola_mES_a2i_3_49.counts,-41.978992,52.534187,23.091635,-42.272648,15.853066,-23.18006,-9.69417,-1.8649834,-4.043284,5.499247,batch3,a2i
ola_mES_a2i_3_50.counts,-37.56572,4.6814413,4.1124926,-43.332264,25.924871,-17.89873,11.427618,-39.411415,-16.289255,-1.616233,batch3,a2i
ola_mES_a2i_3_52.counts,3.60602,-77.409195,40.510353,-58.50727,24.533642,-4.2500806,-19.79783,1.6282599,9.318773,17.844193,batch3,a2i
ola_mES_a2i_3_54.counts,-97.434616,186.94344,40.222652,-19.419867,10.113492,-0.037948053,-11.009429,14.151236,10.167595,-15.043201,batch3,a2i
ola_mES_a2i_3_56.counts,-39.716106,16.926424,9.2205305,-44.959667,32.55689,4.2080054,6.548817,4.937738,-15.252082,20.075466,batch3,a2i
ola_mES_a2i_3_58.counts,14.3293915,-83.661224,33.788013,-52.545486,22.776072,-3.9023893,-0.63497686,-1.5824153,7.74668,5.2395644,batch3,a2i
ola_mES_a2i_3_59.counts,-48.161594,72.02936,26.020805,-52.152412,30.386879,-39.382977,-11.865237,-9.809727,-4.8280926,2.2477303,batch3,a2i
ola_mES_a2i_3_6.counts,-63.708347,83.34307,36.476097,-50.389935,23.849768,-41.45555,-1.5385523,12.646889,-8.913224,0.41121277,batch3,a2i
ola_mES_a2i_3_62.counts,5.8342223,-72.35662,45.13081,-54.85425,16.614363,-11.985162,-4.827153,6.5136104,15.776092,1.6789814,batch3,a2i
ola_mES_a2i_3_64.counts,-28.74134,15.852711,0.98747617,-53.403927,17.79023,-14.414395,27.742682,3.8499844,-3.5101397,-6.4633193,batch3,a2i
ola_mES_a2i_3_65.counts,-63.077637,81.48015,39.843063,-46.377937,25.684715,-10.951512,-19.72757,33.035004,14.19399,13.846598,batch3,a2i
ola_mES_a2i_3_66.counts,-23.655766,5.4157486,-2.4522305,-45.48671,18.059174,-8.634328,-16.749443,-18.393805,12.868789,9.055599,batch3,a2i
ola_mES_a2i_3_67.counts,-39.87309,12.695501,16.130047,-40.134296,23.399254,15.059159,10.969929,14.633949,-2.2429144,-18.428158,batch3,a2i
ola_mES_a2i_3_68.counts,-5.956849,-5.7902374,5.298464,-27.41437,23.624887,17.591963,14.449452,-0.157962,-10.147518,-21.20341,batch3,a2i
ola_mES_a2i_3_69.counts,-59.38375,60.327106,36.02005,-41.221222,13.458239,-13.961358,-33.380314,-8.213838,28.237358,4.2769747,batch3,a2i
ola_mES_a2i_3_7.counts,-19.381216,8.196853,11.77096,-29.8529,26.946306,25.999342,-17.421236,-8.016512,15.591229,-24.302177,batch3,a2i
ola_mES_a2i_3_71.counts,-61.217777,72.54628,36.156414,-53.307186,17.793434,-23.033926,-2.6009362,3.0897617,-3.230279,16.344408,batch3,a2i
ola_mES_a2i_3_73.counts,11.172009,-78.10644,36.119915,-64.84292,14.118339,-3.4335847,-3.7478824,2.4481251,4.9953303,8.169447,batch3,a2i
ola_mES_a2i_3_75.counts,-23.265099,-10.170794,3.2279391,-36.871456,18.427223,26.60542,18.529352,19.26315,-18.371061,1.5258265,batch3,a2i
ola_mES_a2i_3_76.counts,24.788025,-95.00228,72.728775,-96.13174,25.37406,-1.8402348,9.582705,4.555834,0.12558654,-3.2221513,batch3,a2i
ola_mES_a2i_3_77.counts,-38.9198,27.425035,9.078741,-56.067734,24.497072,-13.009207,18.899338,-5.378582,-3.0007775,-6.326267,batch3,a2i
ola_mES_a2i_3_8.counts,-68.13894,108.65256,75.518105,-22.559427,5.716858,0.48075613,-14.986793,-5.0672197,46.8791,-13.375218,batch3,a2i
ola_mES_a2i_3_80.counts,9.647419,-85.09809,32.92543,-63.336697,14.917521,-5.105326,-1.5743469,5.2593207,3.4263554,13.148262,batch3,a2i
ola_mES_a2i_3_81.counts,17.319813,-83.86173,21.929235,-53.61972,13.406375,-7.7075253,-2.6410308,-2.485395,7.5340724,-1.850479,batch3,a2i
ola_mES_a2i_3_82.counts,-68.26638,55.050484,34.68203,-45.045765,10.583389,-17.369616,-6.689611,-2.8311481,2.3659055,6.63587,batch3,a2i
ola_mES_a2i_3_83.counts,17.352558,-83.58143,45.736973,-61.67891,19.73882,6.286377,0.5194298,15.265803,2.3535013,6.8482575,batch3,a2i
ola_mES_a2i_3_84.counts,9.759249,-69.2063,35.508938,-63.167282,23.946762,-3.1594813,-9.159801,0.7498492,1.0334643,16.83005,batch3,a2i
ola_mES_a2i_3_85.counts,-18.68736,34.28177,22.905165,-29.530369,28.67512,36.022892,3.9298792,36.797287,10.95923,-35.049038,batch3,a2i
ola_mES_a2i_3_86.counts,-47.098778,59.40575,33.575317,-40.080208,24.35789,0.38633704,-6.798239,14.889068,-8.26847,1.1790524,batch3,a2i
ola_mES_a2i_3_89.counts,-52.211266,64.528625,29.06143,-51.96717,14.550254,-20.63696,-9.323049,-8.634075,-25.402987,16.678356,batch3,a2i
ola_mES_a2i_3_9.counts,-34.890846,25.250801,7.7507114,-46.004997,11.604746,-0.5329301,-9.833589,2.8320575,-30.128792,-8.596133,batch3,a2i
ola_mES_a2i_3_90.counts,-62.315,83.25881,64.95132,-16.65823,-0.16430672,2.4532146,6.4205146,82.20876,29.05199,-32.79462,batch3,a2i
ola_mES_a2i_3_91.counts,-40.602615,0.49865103,3.3962147,-42.98749,13.562007,-11.048385,15.851226,-5.196433,-4.1798205,-0.025720349,batch3,a2i
ola_mES_a2i_3_92.counts,-11.649628,-78.7963,55.064754,-61.4011,19.112034,-23.756828,-0.5263772,3.7363484,8.326476,6.2791786,batch3,a2i
ola_mES_a2i_3_94.counts,-44.90853,41.856304,4.7326612,-51.27168,33.55923,-46.406044,2.0657527,33.73947,1.5008568,-4.9610343,batch3,a2i
ola_mES_a2i_3_96.counts,19.144367,-89.76859,48.0404,-56.15962,22.396545,-3.5623705,-6.7346582,2.9930909,9.400333,1.182275,batch3,a2i
ola_mES_lif_2_1.counts,82.63712,28.019913,-54.519035,10.860822,-33.074043,11.357841,-7.4578376,-10.446325,-11.006019,11.128571,batch2,lif
ola_mES_lif_2_10.counts,73.53586,17.762175,-55.696865,8.989794,-32.518417,41.626926,-3.795093,27.026934,-6.2166586,18.031763,batch2,lif
ola_mES_lif_2_11.counts,48.8798,29.178986,-53.772377,-3.5649652,-41.871014,5.853224,-28.826948,2.368444,13.817368,-10.120683,batch2,lif
ola_mES_lif_2_12.counts,125.53615,49.94473,54.896408,124.64588,100.56155,-13.508806,29.330618,-14.395216,-4.5008883,-1.6905121,batch2,lif
ola_mES_lif_2_13.counts,60.31472,77.60092,-44.56243,39.281418,-49.66455,20.9799,-53.885765,-19.236788,19.520098,9.317558,batch2,lif
ola_mES_lif_2_14.counts,114.47209,9.916025,-32.154156,7.157779,-34.812572,7.771333,24.23885,3.183633,-27.528519,0.7074854,batch2,lif
ola_mES_lif_2_15.counts,64.688965,56.388172,-40.017662,35.0575,-23.737791,6.2627945,-34.508774,-31.51336,18.325241,-31.614893,batch2,lif
ola_mES_lif_2_16.counts,37.195217,77.45561,-50.723373,0.51033664,-26.5056,-9.521474,-16.240582,6.2940087,10.69935,-11.805654,batch2,lif
ola_mES_lif_2_17.counts,34.027912,31.953993,-39.614925,-3.712789,-11.657526,-19.181683,17.698038,-5.8794494,26.601868,-39.24867,batch2,lif
ola_mES_lif_2_18.counts,50.68034,38.853016,-56.91733,-14.332903,-28.245152,-2.2003462,10.241273,12.053737,0.57614774,-18.795206,batch2,lif
ola_mES_lif_2_19.counts,69.43382,39.994133,-51.93428,-9.525429,-32.79302,-26.649614,9.500378,-13.715405,11.111642,-4.387174,batch2,lif
ola_mES_lif_2_2.counts,53.319805,25.584265,-49.16225,-18.96285,-27.436285,-26.166605,16.732475,-3.8641987,-5.2607346,-27.4594,batch2,lif
ola_mES_lif_2_20.counts,98.28519,31.797302,-46.457508,23.251476,-21.099287,18.166101,29.309896,-5.385749,-31.702991,3.5283096,batch2,lif
ola_mES_lif_2_21.counts,78.32426,66.81179,-38.235806,25.237171,-22.03012,-10.623983,-2.7659144,-6.3806586,-27.048227,16.341753,batch2,lif
ola_mES_lif_2_23.counts,51.720284,0.21233654,-46.249763,-9.904932,-36.35299,12.333311,-14.994119,9.75013,25.47554,-14.07945,batch2,lif
ola_mES_lif_2_25.counts,80.84831,12.29008,-58.14582,3.644755,-41.405704,32.646248,0.10292839,-2.0774567,-21.137964,18.779444,batch2,lif
ola_mES_lif_2_26.counts,48.023224,90.512985,-47.622845,19.499443,-24.468842,-25.2954,-13.914613,6.091972,-12.404159,-4.9838243,batch2,lif
ola_mES_lif_2_27.counts,52.403576,12.693939,-37.446224,-38.040146,-42.42171,5.788097,-7.4982934,8.303694,12.564132,-20.779964,batch2,lif
ola_mES_lif_2_28.counts,69.994,27.546959,-51.820137,5.154734,-27.193571,-2.428996,-4.7232704,-8.094878,-11.581678,1.3162476,batch2,lif
ola_mES_lif_2_29.counts,63.87642,40.144444,-52.767277,-17.479921,-45.180542,8.494114,18.15864,-2.6205869,-7.6209493,-2.4944835,batch2,lif
ola_mES_lif_2_3.counts,54.23612,19.934185,-44.342525,-26.729942,-39.6535,-10.81494,13.029534,-5.466126,-11.381745,1.8863555,batch2,lif
ola_mES_lif_2_30.counts,109.61435,21.337475,9.766096,45.300858,33.544205,-12.804486,10.398178,-15.203391,10.609228,-19.127003,batch2,lif
ola_mES_lif_2_31.counts,96.08104,32.74205,-37.912075,55.595585,-3.7831264,36.25685,-12.99077,22.095009,19.238203,-4.384156,batch2,lif
ola_mES_lif_2_32.counts,45.758957,43.014137,-54.961246,-20.046598,-38.050198,-3.282943,10.852689,-13.864125,2.6540484,-16.918442,batch2,lif
ola_mES_lif_2_33.counts,74.270935,35.54206,-49.354286,-5.2017264,-33.851524,14.675071,2.1499243,-0.06485432,-18.714933,4.916102,batch2,lif
ola_mES_lif_2_34.counts,100.07503,0.70801646,-15.948391,19.431864,-11.31532,13.733483,-2.912127,1.7450199,-4.3116717,-7.010017,batch2,lif
ola_mES_lif_2_35.counts,9.821141,104.19213,-46.26303,-11.620424,-25.422504,-11.410835,-12.206597,10.971955,21.393278,-4.5079427,batch2,lif
ola_mES_lif_2_36.counts,121.08134,0.53285736,-18.811235,38.602432,10.938908,29.0665,17.19761,9.197677,-11.135255,1.5265131,batch2,lif
ola_mES_lif_2_37.counts,89.63276,0.76019216,-45.748432,-9.27462,-31.562452,11.87335,2.1051164,-8.202773,-1.864045,9.560126,batch2,lif
ola_mES_lif_2_38.counts,58.837757,22.055864,-49.094448,-0.26694304,-21.337292,-21.018526,16.07255,-9.51088,5.6125383,-12.879617,batch2,lif
ola_mES_lif_2_39.counts,64.35674,27.381336,-57.803246,-2.0842226,-31.874058,-6.247456,-6.7093654,-25.683462,-4.265765,11.009115,batch2,lif
ola_mES_lif_2_4.counts,55.137398,5.591718,-48.895935,10.0048275,-47.480305,14.834657,-28.151775,2.6059155,40.092415,-24.439243,batch2,lif
ola_mES_lif_2_40.counts,70.77524,37.926903,-44.968204,28.8715,-20.433262,-14.962678,-14.065568,-3.113667,33.333122,-17.643702,batch2,lif
ola_mES_lif_2_41.counts,104.5522,13.279626,-38.867508,20.550924,-11.580977,19.222382,14.574715,11.810542,-29.967327,12.344914,batch2,lif
ola_mES_lif_2_42.counts,24.779766,77.14302,-50.411472,-18.711193,-27.187757,-31.420706,0.69192076,-14.277305,24.942097,-14.552739,batch2,lif
ola_mES_lif_2_43.counts,12.002081,105.44936,-44.24653,-9.930101,-25.24727,5.532943,-2.669984,52.337563,9.312487,-0.017159455,batch2,lif
ola_mES_lif_2_44.counts,46.868927,34.076572,-48.63876,5.1451735,-33.31908,7.656679,-17.133333,9.9697695,32.33952,-22.774479,batch2,lif
ola_mES_lif_2_45.counts,112.05071,36.97077,-10.658992,100.08843,38.484917,20.120275,-46.32781,-19.96172,24.403563,-5.126234,batch2,lif
ola_mES_lif_2_46.counts,13.960445,94.37406,-50.01333,1.4051789,-33.767616,-5.6722636,-56.260563,6.423003,33.231228,-7.7578955,batch2,lif
ola_mES_lif_2_47.counts,81.44397,4.75865,-36.06008,-22.59342,-43.748753,12.249919,-3.4961028,2.3417375,2.4685574,-1.1620073,batch2,lif
ola_mES_lif_2_48.counts,106.583046,2.755159,16.585794,40.958023,27.55867,4.2859173,-2.9867442,1.2171181,5.591177,-22.63615,batch2,lif
ola_mES_lif_2_49.counts,70.911865,46.153114,-49.90744,-4.396373,-30.172018,1.2367212,25.684275,4.9999623,-21.903872,22.100777,batch2,lif
