cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_2i_3_13.counts,49.546265,-29.513315,80.86681,-15.143097,-34.55986,16.84995,36.112236,2.721205,5.231574,-19.820238,batch3,2i
ola_mES_2i_3_15.counts,27.213694,-27.059284,81.082,-19.177124,-33.613377,1.5193586,25.734354,-39.347595,9.371663,-18.075777,batch3,2i
ola_mES_2i_3_16.counts,88.85783,-11.65026,55.834805,0.5384908,-33.08333,-4.69179,23.899977,-30.912968,14.792016,-12.822355,batch3,2i
ola_mES_2i_3_17.counts,130.74457,12.426166,20.351944,23.675201,-6.5562863,1.2513165,14.429659,-27.727037,3.0067236,-5.271627,batch3,2i
ola_mES_2i_3_18.counts,155.88603,17.921398,20.613543,25.768787,-31.68696,12.657095,5.1503944,-21.19243,-4.1133056,-33.264397,batch3,2i
ola_mES_2i_3_19.counts,25.96033,-23.970928,90.11545,-17.060555,-39.491096,-0.08614486,23.154015,-32.976257,13.695106,-9.907904,batch3,2i
ola_mES_2i_3_2.counts,119.422966,10.536334,55.600304,1.7166783,-36.845753,40.490112,-11.436504,-21.137777,41.78713,-11.51638,batch3,2i
ola_mES_2i_3_20.counts,43.59989,-18.606022,84.794754,-27.259867,-29.958773,35.894485,20.541254,1.7042727,8.798377,-18.816082,batch3,2i
ola_mES_2i_3_21.counts,182.22127,22.068077,31.74952,25.669954,-43.42275,24.354864,5.231579,12.5651455,-0.85013145,18.163155,batch3,2i
ola_mES_2i_3_23.counts,119.66123,-6.597721,33.511803,8.913931,-25.68369,-3.783917,48.88239,6.317715,-10.707778,-26.749254,batch3,2i
ola_mES_2i_3_25.counts,58.556835,-18.651842,82.17472,-28.871569,-33.95118,29.787434,8.402077,11.840467,1.5207764,-31.757013,batch3,2i
ola_mES_2i_3_26.counts,154.84647,19.859423,33.19403,20.308,-7.502641,51.89733,-14.4332285,-16.811,-19.547653,-3.9665663,batch3,2i
ola_mES_2i_3_28.counts,134.70653,3.1488862,19.976976,12.93264,-24.274776,-18.267523,28.337894,-32.735573,14.162194,-1.8460152,batch3,2i
ola_mES_2i_3_30.counts,22.563955,-24.52899,87.565475,-24.995827,-30.500307,3.134065,27.921942,-7.5703897,-7.1016054,-22.934072,batch3,2i
ola_mES_2i_3_31.counts,153.57622,10.927582,46.439205,11.548167,-25.076132,41.504436,-27.29492,-36.255615,1.040196,3.5153623,batch3,2i
ola_mES_2i_3_33.counts,80.19067,6.891346,61.272366,-4.413359,-50.116535,41.64539,66.10808,33.256332,-16.97437,93.05258,batch3,2i
ola_mES_2i_3_36.counts,115.032745,4.2696733,47.204712,4.7588882,-31.419085,0.57821697,18.212988,-27.122839,25.050386,-6.6416883,batch3,2i
ola_mES_2i_3_37.counts,106.78921,-1.1082919,56.678356,-3.534776,-32.847286,10.73926,28.433178,-11.95098,16.819931,33.486053,batch3,2i
ola_mES_2i_3_38.counts,111.44063,8.80044,75.50668,14.214381,-35.541363,51.900436,-25.301409,-37.190186,-29.119823,7.8915467,batch3,2i
ola_mES_2i_3_39.counts,124.71302,28.444391,40.121803,9.407026,-50.799515,53.689526,71.06392,68.64912,-21.56165,124.41661,batch3,2i
ola_mES_2i_3_4.counts,121.70255,0.05241013,41.11559,10.762479,-21.184334,2.6927798,16.750164,-31.203632,6.3399706,-9.031201,batch3,2i
ola_mES_2i_3_41.counts,15.673887,-28.853067,93.91465,-31.322487,-40.253242,20.266956,10.97707,-4.2142034,3.7615626,-14.349604,batch3,2i
ola_mES_2i_3_42.counts,138.94382,6.2180505,45.24251,9.100349,-39.00599,24.20277,2.9137013,-0.123360775,5.558718,-6.349966,batch3,2i
ola_mES_2i_3_43.counts,102.77797,-6.697326,37.818996,-8.394706,-23.720953,-3.799626,15.318372,-14.925962,16.459627,5.4746346,batch3,2i
ola_mES_2i_3_45.counts,154.93591,22.787132,35.953495,16.670437,-19.340282,39.303585,-16.18797,-16.859148,-14.604282,2.6029913,batch3,2i
ola_mES_2i_3_46.counts,124.4327,2.937257,41.884556,7.4901233,-28.418129,5.1428456,8.609399,-25.872831,23.906801,-21.654352,batch3,2i
ola_mES_2i_3_47.counts,87.88831,-5.197724,58.78279,-5.265949,-22.929838,26.422756,-21.069794,-1.6520118,-25.295748,-14.892016,batch3,2i
ola_mES_2i_3_49.counts,105.64109,-2.2660625,43.471687,-4.453395,-15.976396,15.678801,-8.846526,-28.626411,13.184835,13.352478,batch3,2i
ola_mES_2i_3_5.counts,62.307064,-33.394062,56.154854,-26.197338,-16.62325,6.352665,32.778954,-11.302675,11.039208,-18.937548,batch3,2i
ola_mES_2i_3_52.counts,21.588669,-30.87602,86.56651,-14.701549,-30.364534,-12.429332,30.847502,-14.690162,-11.314287,-16.004316,batch3,2i
ola_mES_2i_3_54.counts,190.18486,35.007713,8.0055485,33.257355,-45.002533,28.723034,42.52553,45.55504,-7.0100517,102.18942,batch3,2i
ola_mES_2i_3_56.counts,60.695065,-15.37196,89.564224,-16.845623,-25.328453,31.51829,13.655444,-9.2849865,-19.9506,-13.392682,batch3,2i
ola_mES_2i_3_57.counts,129.32957,-1.2126143,64.17694,6.9660707,-37.732616,47.70681,-8.738449,-1.1301142,17.826702,-1.6880577,batch3,2i
ola_mES_2i_3_58.counts,120.02733,-3.5870748,56.222984,12.217809,-42.468212,14.488878,2.0193002,-25.409534,8.662245,-2.761905,batch3,2i
ola_mES_2i_3_6.counts,17.622992,-30.829361,91.829346,-26.491648,-32.993076,13.126751,19.659758,-5.274246,9.439732,-11.403107,batch3,2i
ola_mES_2i_3_62.counts,108.033516,3.2026286,45.113255,4.603796,-34.52952,-0.32457912,13.991172,-34.542896,20.307755,-1.4048625,batch3,2i
ola_mES_2i_3_65.counts,89.07232,-3.5567985,76.88566,-4.437584,-45.495277,21.25228,7.960134,-1.2155282,-21.119427,-7.922008,batch3,2i
ola_mES_2i_3_66.counts,184.458,29.719368,-3.628847,21.520098,-20.194426,12.014569,14.351744,-2.6356633,7.0898747,3.2607856,batch3,2i
ola_mES_2i_3_69.counts,276.258,76.41005,4.969309,33.279217,-27.596996,74.98537,-10.342591,28.794353,9.418403,50.137173,batch3,2i
ola_mES_2i_3_7.counts,44.208942,-16.45435,84.876595,-10.059207,-38.80203,12.388616,7.2352347,-41.90417,2.5407684,-19.616045,batch3,2i
ola_mES_2i_3_73.counts,34.547672,-18.638033,107.74831,-14.8915415,-27.947985,26.689922,-21.95898,-35.268005,7.172145,1.4299091,batch3,2i
ola_mES_2i_3_76.counts,52.710007,-14.293952,52.915745,-17.021395,-12.006055,7.8151317,19.794563,11.794578,-18.01757,-24.780266,batch3,2i
ola_mES_2i_3_77.counts,103.004326,-7.2366304,56.007877,-11.1598215,-34.6598,16.158514,16.194221,-7.804884,19.09898,-14.318987,batch3,2i
ola_mES_2i_3_78.counts,146.04173,14.751729,33.276295,19.211355,-25.411947,5.966689,-10.290098,-27.855072,-4.079493,-15.534914,batch3,2i
ola_mES_2i_3_79.counts,28.49419,-22.071894,102.529236,-22.358448,-42.06506,21.984322,23.29116,-5.6686506,-1.918261,-15.824556,batch3,2i
ola_mES_2i_3_8.counts,80.30209,-11.836131,49.96463,-14.827238,-16.53445,27.021051,13.164123,4.7926617,-16.343534,-37.560406,batch3,2i
ola_mES_2i_3_80.counts,74.24442,-17.916761,70.755,2.4033222,-33.562164,3.0231352,13.859762,-18.457302,1.892192,-15.751189,batch3,2i
ola_mES_2i_3_82.counts,108.32277,-5.9935083,45.751427,0.50234437,-24.73283,-3.5988176,-0.3047477,-25.28367,20.868248,0.45893356,batch3,2i
ola_mES_2i_3_83.counts,70.40174,-21.229473,62.54643,-12.05551,-29.480967,6.2634783,34.644737,2.2161498,-0.19784038,-26.057806,batch3,2i
ola_mES_2i_3_84.counts,79.80639,-2.7205136,58.651665,-12.303284,-18.450172,13.533417,18.004671,6.8416314,-10.38014,-31.538534,batch3,2i
ola_mES_2i_3_87.counts,66.44217,-16.987032,89.013374,-11.59091,-47.86115,27.951796,10.913875,7.694877,13.163276,-16.080988,batch3,2i
ola_mES_2i_3_88.counts,99.73965,-3.3928154,33.21771,6.2335033,-30.759808,2.0855427,20.950846,-18.980206,-10.572539,-33.031902,batch3,2i
ola_mES_2i_3_90.counts,130.13547,-2.5450492,15.5403185,8.523579,1.4443327,1.6343813,-0.96463794,-13.98626,-12.274459,-6.699669,batch3,2i
ola_mES_2i_3_91.counts,47.91246,-23.961168,82.533356,-26.946146,-29.445276,31.448208,5.2370267,2.615082,32.30028,-4.5010977,batch3,2i
ola_mES_2i_3_92.counts,92.1619,-0.42140886,76.25348,0.6582633,-26.910852,24.076103,-6.7557373,-39.193283,11.089997,6.325549,batch3,2i
ola_mES_2i_3_96.counts,249.00058,52.967033,-49.372925,70.260704,-43.54029,5.9752517,65.38261,62.186565,-43.88324,163.01549,batch3,2i
ola_mES_a2i_2_1.counts,19.078144,-33.153687,-80.3802,8.156544,27.400833,-21.517109,40.74741,-29.324852,8.267994,14.242705,batch2,a2i
ola_mES_a2i_2_10.counts,-52.956844,-65.24705,-13.676097,-20.739042,23.647884,5.378356,-1.8903699,-18.726036,14.083319,12.3707695,batch2,a2i
ola_mES_a2i_2_11.counts,-18.62845,-54.76266,-32.20473,-12.597203,34.57814,23.763525,3.2850735,-8.078123,-1.4000384,-0.15884092,batch2,a2i
ola_mES_a2i_2_12.counts,-49.454384,-62.968956,-14.024441,-28.187016,18.396303,25.41962,10.560195,-9.7085495,11.674763,15.569738,batch2,a2i
ola_mES_a2i_2_13.counts,-89.95189,-53.099358,23.260555,-28.544203,2.9083302,38.010334,-6.08255,10.373061,7.9071307,17.732107,batch2,a2i
ola_mES_a2i_2_14.counts,-37.201725,-48.616734,-29.431555,-13.847102,26.48565,3.8378217,12.17715,-35.065384,4.141773,8.879356,batch2,a2i
ola_mES_a2i_2_15.counts,29.962664,-31.961655,-73.58466,-0.0106494175,36.196,7.61286,24.726326,20.887468,-17.560947,-21.907846,batch2,a2i
ola_mES_a2i_2_16.counts,3.4640326,-39.881905,-45.084915,-6.6199007,32.297596,13.110111,1.4594563,-22.116022,16.00423,0.23056714,batch2,a2i
ola_mES_a2i_2_17.counts,-44.444588,-57.635643,-22.704062,-25.632196,25.146093,-6.1697392,26.476023,-27.235287,-7.4704237,18.132095,batch2,a2i
ola_mES_a2i_2_18.counts,-27.026194,-59.104393,-21.436777,-0.058627732,32.481045,6.6495104,0.36618105,-27.424517,1.244195,13.406345,batch2,a2i
ola_mES_a2i_2_19.counts,36.02233,-38.93531,-55.59159,-6.283303,30.134832,34.818764,-19.606073,15.246747,25.854456,17.316723,batch2,a2i
ola_mES_a2i_2_2.counts,41.50621,-31.933601,-76.75929,30.688057,14.662752,-8.120108,-10.250948,-23.793297,27.615822,-17.07463,batch2,a2i
ola_mES_a2i_2_20.counts,-15.3695,-45.480465,-30.922775,-22.91828,11.467773,27.00777,-7.659743,-1.9463115,17.011139,11.1439085,batch2,a2i
ola_mES_a2i_2_21.counts,3.5159152,-49.32588,-10.542963,7.8697643,38.880714,36.364746,-16.27313,15.131689,-46.127785,-9.559615,batch2,a2i
ola_mES_a2i_2_22.counts,-25.84737,-51.604126,-30.23637,-11.424098,31.872505,0.99573344,27.917816,-32.91866,-13.448242,16.045776,batch2,a2i
ola_mES_a2i_2_23.counts,-66.05016,-56.95824,5.437512,-21.352526,35.5465,27.186287,13.054408,5.491625,-26.50077,5.617359,batch2,a2i
ola_mES_a2i_2_24.counts,-46.16053,-49.50243,-12.385703,-25.596361,23.945564,46.569744,-2.1069658,34.952988,-2.2065902,-13.167736,batch2,a2i
