cells,0,1,2,3,4,5,6,7,8,9,batch,celltype
ola_mES_2i_2_93.counts,-0.34806556,0.13500698,-0.106078774,0.12743959,0.027160961,0.11507625,-0.05150432,-0.07345021,-0.0414755,0.021220108,batch2,2i
ola_mES_2i_2_94.counts,-0.29009777,0.5584326,0.06726475,0.18719827,0.11269781,-0.07830955,0.10416587,-0.050416697,-0.050320264,-0.000115808245,batch2,2i
ola_mES_2i_2_95.counts,-0.14835186,0.8262913,0.50419253,0.21613304,0.15708265,0.01003167,0.118031874,0.04990923,-0.08852349,0.061200578,batch2,2i
ola_mES_2i_3_10.counts,-0.2406761,0.27296555,-0.3269092,-0.17178527,-0.07300751,0.085256904,-0.07242858,0.09187498,0.045811787,-0.027452094,batch3,2i
ola_mES_2i_3_11.counts,-0.3724006,0.22418386,-0.24498025,-0.13043322,-0.11180095,-0.044453572,-0.024729073,0.051584613,0.10199526,-0.009405659,batch3,2i
ola_mES_2i_3_12.counts,-0.31186122,0.22512044,-0.30316398,-0.117363185,-0.04764183,-0.040531486,0.04649081,0.10490223,0.03159256,-0.04607226,batch3,2i
ola_mES_2i_3_13.counts,-0.4358019,0.2168658,-0.19562542,-0.16947734,-0.11837398,0.014583893,-0.08155108,0.09304093,-0.03388514,-0.0134292,batch3,2i
ola_mES_2i_3_15.counts,-0.41822702,0.18528335,-0.21410793,-0.105196156,-0.08448236,-0.07655144,0.11228081,0.051896773,0.053551763,-0.032787707,batch3,2i
ola_mES_2i_3_16.counts,-0.34982386,0.24431805,-0.21602656,-0.20829296,0.08540019,0.009275666,0.05900321,0.06824862,0.07163538,-0.0155375,batch3,2i
ola_mES_2i_3_17.counts,-0.32299703,0.26515445,-0.19821155,-0.23555322,0.12006278,-0.13017638,0.0025641585,0.06902677,0.013159412,-0.0074275546,batch3,2i
ola_mES_2i_3_18.counts,-0.32205045,0.2598241,-0.1465611,-0.26800892,0.17745598,0.033131517,0.07038768,0.04600684,0.027423372,0.03936711,batch3,2i
ola_mES_2i_3_19.counts,-0.41249615,0.19491006,-0.23895985,-0.09791114,-0.09009732,-0.05719834,0.10462065,0.05084076,0.027582582,-0.03568196,batch3,2i
ola_mES_2i_3_2.counts,-0.1688073,0.2759399,-0.37777334,-0.14534086,-0.06787936,0.11206668,0.037892602,0.05674668,0.18921195,-0.003396587,batch3,2i
ola_mES_2i_3_20.counts,-0.2929942,0.21070234,-0.33558604,-0.053011697,-0.20153849,0.0546797,-0.050282147,0.08388932,0.019972034,-0.02494596,batch3,2i
ola_mES_2i_3_21.counts,-0.35225356,0.2751011,-0.15276484,-0.30442968,0.050005663,0.15396164,-0.037652194,0.053958196,0.063085265,0.04658798,batch3,2i
ola_mES_2i_3_23.counts,-0.3878634,0.24423464,-0.11681955,-0.2731191,0.11252123,-0.013914826,-0.12254319,0.08536564,-0.09701412,-0.0028000325,batch3,2i
ola_mES_2i_3_25.counts,-0.27534607,0.22612163,-0.3432568,-0.07771135,-0.1542926,0.10058006,-0.068384424,0.105519846,-0.038848404,-0.044941045,batch3,2i
